ticker,event_date,last_observed_session,event_type,entry_level,episode_start,weekly_rsi,adjusted_close
CAT,2014-05-23,2014-05-23,COOLING_EXIT,75,2014-05-16,68.56160166272588,76.93417358
CAT,2017-09-15,2017-09-15,EXTREME_ENTRY,75,2017-09-15,76.01928958888068,100.6834335
CAT,2017-09-22,2017-09-22,EXTREME_PERSISTENCE,75,2017-09-15,78.4041688778941,103.2218704
CAT,2017-10-06,2017-10-06,EXTREME_ESCALATION,80,2017-09-15,80.25031055138044,105.2957611
CAT,2017-11-10,2017-11-10,EXTREME_DECELERATION,80,2017-09-15,83.10750043344999,113.893364
CAT,2018-02-02,2018-02-02,COOLING_EXIT,80,2017-09-15,69.3239406873072,132.0363312
CAT,2021-02-26,2021-02-26,EXTREME_ENTRY,75,2021-02-26,76.7142787837938,196.1466217
CAT,2021-03-05,2021-03-05,EXTREME_PERSISTENCE,75,2021-02-26,77.98313168866157,200.0353699
CAT,2021-03-12,2021-03-12,EXTREME_ESCALATION,80,2021-02-26,80.36319834082404,208.067337
CAT,2021-04-30,2021-04-30,EXTREME_DECELERATION,80,2021-02-26,72.6314737876926,208.1955719
CAT,2021-06-11,2021-06-11,COOLING_EXIT,80,2021-02-26,54.22011494514564,201.4324646
CAT,2024-03-01,2024-03-01,EXTREME_ENTRY,75,2024-03-01,76.56238895508984,325.9755554
CAT,2024-03-08,2024-03-08,EXTREME_PERSISTENCE,75,2024-03-01,77.14227974284827,328.386261
CAT,2024-03-22,2024-03-22,EXTREME_ESCALATION,80,2024-03-01,81.13471452224523,346.7036438
CAT,2024-04-19,2024-04-19,EXTREME_DECELERATION,80,2024-03-01,68.62369950711904,344.6151428
CAT,2024-04-19,2024-04-19,COOLING_EXIT,80,2024-03-01,68.62369950711904,344.6151428
CAT,2025-10-03,2025-10-03,EXTREME_ENTRY,75,2025-10-03,75.51734934833486,493.4085693
CAT,2025-10-17,2025-10-17,EXTREME_PERSISTENCE,75,2025-10-03,77.4983979122515,522.3778687
CAT,2025-10-31,2025-10-31,EXTREME_ESCALATION,80,2025-10-03,81.79504578234967,573.7537842
CAT,2025-11-14,2025-11-14,EXTREME_DECELERATION,80,2025-10-03,73.8044732321674,550.664917
CAT,2025-12-19,2025-12-19,COOLING_EXIT,80,2025-10-03,69.42371377014005,572.7201538
CAT,2026-01-16,2026-01-16,EXTREME_ENTRY,75,2026-01-16,77.91751005779899,642.9608765
CAT,2026-01-30,2026-01-30,EXTREME_PERSISTENCE,75,2026-01-16,75.22498062563145,654.8959961
CAT,2026-02-06,2026-02-06,EXTREME_ESCALATION,80,2026-01-16,80.85678756580846,723.4779053
CAT,2026-02-27,2026-02-27,EXTREME_DECELERATION,80,2026-01-16,75.57127458678383,740.0456543
CAT,2026-03-06,2026-03-06,COOLING_EXIT,80,2026-01-16,62.33859479925105,678.3477783
CAT,2026-04-24,2026-04-24,EXTREME_ENTRY,75,2026-04-24,75.52839235270869,829.2516479
CAT,2026-05-01,2026-05-01,EXTREME_PERSISTENCE,75,2026-04-24,79.19060658117921,888.022583
CAT,2026-05-22,2026-05-22,EXTREME_DECELERATION,75,2026-04-24,75.64902415310253,878.2607422
CAT,2026-06-19,2026-06-18,EXTREME_ESCALATION,80,2026-04-24,82.10458867289086,983.9945679
CAT,2026-07-17,2026-07-17,COOLING_EXIT,80,2026-04-24,58.960327254390435,878.6500244
COP,2013-09-20,2013-09-20,EXTREME_ENTRY,75,2013-09-20,75.41531205244813,46.71692276
COP,2013-10-11,2013-10-11,EXTREME_PERSISTENCE,75,2013-09-20,75.8131079335947,47.65539169
COP,2013-11-29,2013-11-29,COOLING_EXIT,75,2013-09-20,68.04122480123013,48.37975693
COP,2014-05-09,2014-05-09,EXTREME_ENTRY,75,2014-05-09,75.83611025482968,52.14790344
COP,2014-05-16,2014-05-16,EXTREME_PERSISTENCE,75,2014-05-09,76.48548975916606,52.43001556
COP,2014-05-30,2014-05-30,EXTREME_ESCALATION,80,2014-05-09,80.18052696184071,54.16862869
COP,2014-08-01,2014-08-01,COOLING_EXIT,80,2014-05-09,59.93390871447057,55.14797974
COP,2018-01-12,2018-01-12,EXTREME_ENTRY,75,2018-01-12,76.12132062796405,45.63721085
COP,2018-01-26,2018-01-26,EXTREME_PERSISTENCE,75,2018-01-12,75.78047896102579,45.89561081
COP,2018-02-02,2018-02-02,COOLING_EXIT,75,2018-01-12,65.02094900555679,43.86644745
COP,2022-03-25,2022-03-25,EXTREME_ENTRY,75,2022-03-25,76.99384138247679,91.88935089
COP,2022-04-01,2022-04-01,COOLING_EXIT,75,2022-03-25,67.3844797086702,86.23116302
COP,2026-03-06,2026-03-06,EXTREME_ENTRY,75,2026-03-06,75.59776652179383,116.2063904
COP,2026-03-13,2026-03-13,EXTREME_PERSISTENCE,75,2026-03-06,78.51741491537138,120.9908371
COP,2026-03-20,2026-03-20,EXTREME_ESCALATION,80,2026-03-06,81.06366890440722,125.9837265
COP,2026-04-10,2026-04-10,EXTREME_DECELERATION,80,2026-03-06,65.73478718393261,121.6459732
COP,2026-04-10,2026-04-10,COOLING_EXIT,80,2026-03-06,65.73478718393261,121.6459732
COST,2012-09-14,2012-09-14,EXTREME_ENTRY,75,2012-09-14,76.7164441492061,74.81679535
COST,2012-09-21,2012-09-21,EXTREME_PERSISTENCE,75,2012-09-14,76.92819907561656,74.94857788
COST,2012-09-28,2012-09-28,COOLING_EXIT,75,2012-09-14,68.70308860083149,73.33773041
COST,2013-05-24,2013-05-24,EXTREME_ENTRY,75,2013-05-24,76.3175280360673,90.43245697
COST,2013-05-31,2013-05-31,COOLING_EXIT,75,2013-05-24,62.445297581319366,86.66931915
COST,2014-11-07,2014-11-07,EXTREME_ENTRY,75,2014-11-07,75.25373254268457,110.3939209
COST,2014-11-14,2014-11-14,EXTREME_PERSISTENCE,75,2014-11-07,76.19490628070457,111.2995148
COST,2014-12-12,2014-12-12,COOLING_EXIT,75,2014-11-07,66.31484413332774,110.8172684
COST,2015-03-20,2015-03-20,EXTREME_ENTRY,75,2015-03-20,75.76151664322933,127.0072861
COST,2015-04-10,2015-04-10,COOLING_EXIT,75,2015-03-20,67.14355436071914,124.5518875
COST,2017-12-15,2017-12-15,EXTREME_ENTRY,75,2017-12-15,76.20808855236857,172.1941528
COST,2017-12-22,2017-12-22,COOLING_EXIT,75,2017-12-15,67.6539799775176,166.7440948
COST,2018-08-03,2018-08-03,EXTREME_ENTRY,75,2018-08-03,75.6616005929157,199.4829865
COST,2018-08-17,2018-08-17,EXTREME_PERSISTENCE,75,2018-08-03,75.87584364932657,202.7623444
COST,2018-09-07,2018-09-07,EXTREME_ESCALATION,80,2018-08-03,83.00120544233029,217.4784088
COST,2018-09-21,2018-09-21,EXTREME_DECELERATION,80,2018-08-03,72.84604379632084,211.4438324
COST,2018-10-05,2018-10-05,COOLING_EXIT,80,2018-08-03,53.50389838459413,197.0869751
COST,2019-07-12,2019-07-12,EXTREME_ENTRY,75,2019-07-12,75.39423681791045,253.6490631
COST,2019-07-19,2019-07-19,EXTREME_PERSISTENCE,75,2019-07-12,76.10640446112748,255.5280609
COST,2019-08-02,2019-08-02,EXTREME_DECELERATION,75,2019-07-12,66.4140252993609,247.3497314
COST,2019-08-02,2019-08-02,COOLING_EXIT,75,2019-07-12,66.4140252993609,247.3497314
COST,2019-08-30,2019-08-30,EXTREME_ENTRY,75,2019-08-30,76.45985604684292,268.1470032
COST,2019-09-06,2019-09-06,EXTREME_PERSISTENCE,75,2019-08-30,79.14907734434854,276.3344727
COST,2019-09-13,2019-09-13,COOLING_EXIT,75,2019-08-30,68.10736681951748,265.5452576
COST,2021-07-30,2021-07-30,EXTREME_ENTRY,75,2021-07-30,75.62455475521088,407.8813171
COST,2021-08-06,2021-08-06,EXTREME_PERSISTENCE,75,2021-07-30,77.9335732583861,417.2878113
COST,2021-08-20,2021-08-20,EXTREME_ESCALATION,80,2021-07-30,81.73510633620901,435.6637878
COST,2021-10-01,2021-10-01,COOLING_EXIT,80,2021-07-30,63.82884598255282,425.5455627
COST,2021-10-29,2021-10-29,EXTREME_ENTRY,75,2021-10-29,75.30873135530167,467.3144226
COST,2021-11-05,2021-11-05,EXTREME_PERSISTENCE,75,2021-10-29,79.06962681996524,487.8308411
COST,2021-11-19,2021-11-19,EXTREME_ESCALATION,80,2021-10-29,82.06226179310934,507.4821472
COST,2022-01-07,2022-01-07,COOLING_EXIT,80,2021-10-29,63.62700753172316,509.754303
COST,2023-12-15,2023-12-15,EXTREME_ENTRY,75,2023-12-15,78.69716799695048,635.3154907
COST,2023-12-22,2023-12-22,EXTREME_ESCALATION,80,2023-12-15,80.21057650365614,647.6394653
COST,2023-12-22,2023-12-22,EXTREME_PERSISTENCE,80,2023-12-15,80.21057650365614,647.6394653
COST,2024-04-05,2024-04-05,EXTREME_DECELERATION,80,2023-12-15,66.23956255494119,704.942749
COST,2024-04-05,2024-04-05,COOLING_EXIT,80,2023-12-15,66.23956255494119,704.942749
COST,2024-05-17,2024-05-17,EXTREME_ENTRY,75,2024-05-17,75.57493901615646,787.2849121
COST,2024-05-24,2024-05-24,EXTREME_PERSISTENCE,75,2024-05-17,77.18999400178495,801.0557861
COST,2024-06-07,2024-06-07,EXTREME_ESCALATION,80,2024-05-17,80.95101028538578,836.5217896
COST,2024-07-12,2024-07-12,COOLING_EXIT,80,2024-05-17,67.92066284303702,833.8704834
CRM,2017-11-10,2017-11-10,EXTREME_ENTRY,75,2017-11-10,76.82693950176049,103.4502563
CRM,2017-11-17,2017-11-17,EXTREME_PERSISTENCE,75,2017-11-10,79.03753893750778,105.750473
CRM,2017-12-01,2017-12-01,EXTREME_DECELERATION,75,2017-11-10,67.21745807271273,102.0642395
CRM,2017-12-01,2017-12-01,COOLING_EXIT,75,2017-11-10,67.21745807271273,102.0642395
CRM,2018-03-09,2018-03-09,EXTREME_ENTRY,75,2018-03-09,77.1867541188392,125.2432175
CRM,2018-03-23,2018-03-23,EXTREME_DECELERATION,75,2018-03-09,56.54113067964486,112.4839859
CRM,2018-03-23,2018-03-23,COOLING_EXIT,75,2018-03-09,56.54113067964486,112.4839859
CRM,2020-02-14,2020-02-14,EXTREME_ENTRY,75,2020-02-14,75.26123372181536,186.7196655
CRM,2020-02-28,2020-02-28,EXTREME_DECELERATION,75,2020-02-14,51.478194515446006,167.5021362
CRM,2020-02-28,2020-02-28,COOLING_EXIT,75,2020-02-14,51.478194515446006,167.5021362
CRM,2020-08-28,2020-08-28,EXTREME_ENTRY,75,2020-08-28,78.88848202927791,266.4895935
CRM,2020-09-11,2020-09-11,EXTREME_DECELERATION,75,2020-08-28,65.80148808536545,238.9657593
CRM,2020-09-11,2020-09-11,COOLING_EXIT,75,2020-08-28,65.80148808536545,238.9657593
CRM,2024-03-01,2024-03-01,EXTREME_ENTRY,75,2024-03-01,78.2680519956181,311.4910889
CRM,2024-03-15,2024-03-15,EXTREME_DECELERATION,75,2024-03-01,64.6802304929612,289.7024536
CRM,2024-03-15,2024-03-15,COOLING_EXIT,75,2024-03-01,64.6802304929612,289.7024536
CVX,2016-12-09,2016-12-09,EXTREME_ENTRY,75,2016-12-09,77.04870641180959,77.38815308
CVX,2016-12-16,2016-12-16,EXTREME_PERSISTENCE,75,2016-12-09,79.03883845959001,78.9050293
CVX,2017-01-06,2017-01-06,EXTREME_DECELERATION,75,2016-12-09,74.00532539452001,78.07642365
CVX,2017-01-20,2017-01-20,COOLING_EXIT,75,2016-12-09,69.72093958461437,77.24784088
CVX,2018-01-05,2018-01-05,EXTREME_ENTRY,75,2018-01-05,75.74940570677956,88.86283875
CVX,2018-01-12,2018-01-12,EXTREME_ESCALATION,80,2018-01-05,80.35923157498144,92.8230896
CVX,2018-01-12,2018-01-12,EXTREME_PERSISTENCE,80,2018-01-05,80.35923157498144,92.8230896
CVX,2018-01-26,2018-01-26,EXTREME_DECELERATION,80,2018-01-05,73.93716632498945,91.14866638
CVX,2018-02-02,2018-02-02,COOLING_EXIT,80,2018-01-05,49.84759492255474,82.38745117
CVX,2022-01-14,2022-01-14,EXTREME_ENTRY,75,2022-01-14,75.32908488696444,107.687088
CVX,2022-02-04,2022-02-04,EXTREME_PERSISTENCE,75,2022-01-14,77.27651292200619,113.4655838
CVX,2022-03-04,2022-03-04,EXTREME_ESCALATION,80,2022-01-14,83.0145558370947,133.8704224
CVX,2022-04-22,2022-04-22,COOLING_EXIT,80,2022-01-14,64.84108345396697,135.8111572
CVX,2026-02-13,2026-02-13,EXTREME_ENTRY,75,2026-02-13,75.53927726196558,180.3085327
CVX,2026-02-20,2026-02-20,EXTREME_PERSISTENCE,75,2026-02-13,76.50393408333002,182.2606354
CVX,2026-03-13,2026-03-13,EXTREME_ESCALATION,80,2026-02-13,82.02104135142595,195.0336609
CVX,2026-04-10,2026-04-10,EXTREME_DECELERATION,80,2026-02-13,60.468983896995404,186.8387146
CVX,2026-04-10,2026-04-10,COOLING_EXIT,80,2026-02-13,60.468983896995404,186.8387146
DIS,2012-07-27,2012-07-27,EXTREME_ENTRY,75,2012-07-27,75.59947214884133,43.3525238
DIS,2012-08-10,2012-08-10,EXTREME_DECELERATION,75,2012-07-27,73.5098494097456,43.10078049
DIS,2012-08-17,2012-08-17,EXTREME_PERSISTENCE,75,2012-07-27,75.62502803173255,43.803936
DIS,2012-08-24,2012-08-24,COOLING_EXIT,75,2012-07-27,69.02960660983501,43.02264786
DIS,2012-09-14,2012-09-14,EXTREME_ENTRY,75,2012-09-14,76.15718163016098,45.44462585
DIS,2012-09-21,2012-09-21,EXTREME_PERSISTENCE,75,2012-09-14,77.0296475784961,45.78318787
DIS,2012-10-12,2012-10-12,COOLING_EXIT,75,2012-09-14,60.36423683853664,43.91679001
DIS,2013-04-19,2013-04-19,EXTREME_ENTRY,75,2013-04-19,75.77712374391251,54.26039505
DIS,2013-04-26,2013-04-26,EXTREME_PERSISTENCE,75,2013-04-19,76.28489473840975,54.53363419
DIS,2013-05-03,2013-05-03,EXTREME_ESCALATION,80,2013-04-19,80.4551994558148,57.11620712
DIS,2013-05-24,2013-05-24,EXTREME_DECELERATION,80,2013-04-19,74.9754255948127,57.72439194
DIS,2013-05-31,2013-05-31,COOLING_EXIT,80,2013-04-19,65.08320971012216,55.60016632
DIS,2014-01-03,2014-01-03,EXTREME_ENTRY,75,2014-01-03,76.67512696351613,67.91331482
DIS,2014-01-17,2014-01-17,EXTREME_DECELERATION,75,2014-01-03,67.60630852034342,66.01271057
DIS,2014-01-17,2014-01-17,COOLING_EXIT,75,2014-01-03,67.60630852034342,66.01271057
DIS,2014-02-21,2014-02-21,EXTREME_ENTRY,75,2014-02-21,75.22689763116216,71.50038147
DIS,2014-02-28,2014-02-28,EXTREME_PERSISTENCE,75,2014-02-21,76.10186386891311,72.10713959
DIS,2014-03-14,2014-03-14,COOLING_EXIT,75,2014-02-21,69.52567037204302,71.44683075
DIS,2015-06-26,2015-06-26,EXTREME_ENTRY,75,2015-06-26,77.53091279858232,103.9102325
DIS,2015-07-03,2015-07-02,EXTREME_PERSISTENCE,75,2015-06-26,78.3171093788579,104.4964066
DIS,2015-07-10,2015-07-10,EXTREME_ESCALATION,80,2015-06-26,80.03213686073799,105.8324966
DIS,2015-08-07,2015-08-07,COOLING_EXIT,80,2015-06-26,51.169236827851435,99.38837433
DIS,2017-04-28,2017-04-28,EXTREME_ENTRY,75,2017-04-28,75.45841944176009,107.3315125
DIS,2017-05-05,2017-05-05,COOLING_EXIT,75,2017-04-28,60.95171410080662,103.9797134
DIS,2019-04-26,2019-04-26,EXTREME_ENTRY,75,2019-04-26,75.55951190483216,134.0233459
DIS,2019-05-03,2019-05-03,COOLING_EXIT,75,2019-04-26,67.43013679277655,128.6689453
DIS,2020-12-11,2020-12-11,EXTREME_ENTRY,75,2020-12-11,78.04083323440744,170.3716431
DIS,2020-12-18,2020-12-18,EXTREME_PERSISTENCE,75,2020-12-11,75.26194942921907,167.6277618
DIS,2021-01-15,2021-01-15,EXTREME_DECELERATION,75,2020-12-11,68.07858023210744,166.2219086
DIS,2021-01-15,2021-01-15,COOLING_EXIT,75,2020-12-11,68.07858023210744,166.2219086
DIS,2024-02-16,2024-02-16,EXTREME_ENTRY,75,2024-02-16,75.35733692141848,108.5558929
DIS,2024-02-23,2024-02-23,COOLING_EXIT,75,2024-02-16,68.1029640453912,104.8011856
DIS,2024-03-29,2024-03-28,EXTREME_ENTRY,75,2024-03-29,76.78309942331366,119.0223923
DIS,2024-04-05,2024-04-05,COOLING_EXIT,75,2024-03-29,69.91791644234377,115.1509552
DUK,2012-06-08,2012-06-08,EXTREME_ENTRY,75,2012-06-08,75.65648971204064,38.8216095
DUK,2012-06-15,2012-06-15,EXTREME_PERSISTENCE,75,2012-06-08,76.39356419313938,39.00606918
DUK,2012-06-22,2012-06-22,COOLING_EXIT,75,2012-06-08,68.65940991727321,38.36883163
DUK,2013-03-29,2013-03-28,EXTREME_ENTRY,75,2013-03-29,76.4345056413975,42.01214981
DUK,2013-04-12,2013-04-12,EXTREME_PERSISTENCE,75,2013-03-29,75.03353818178955,42.23208618
DUK,2013-05-10,2013-05-10,EXTREME_DECELERATION,75,2013-03-29,62.72247522914949,41.77484894
DUK,2013-05-10,2013-05-10,COOLING_EXIT,75,2013-03-29,62.72247522914949,41.77484894
DUK,2014-10-31,2014-10-31,EXTREME_ENTRY,75,2014-10-31,77.05715190890194,50.7795639
DUK,2014-11-07,2014-11-07,EXTREME_PERSISTENCE,75,2014-10-31,76.7051065632098,50.73630905
DUK,2014-11-14,2014-11-14,EXTREME_DECELERATION,75,2014-10-31,66.42243367290664,49.37531662
DUK,2014-11-14,2014-11-14,COOLING_EXIT,75,2014-10-31,66.42243367290664,49.37531662
DUK,2014-12-26,2014-12-26,EXTREME_ENTRY,75,2014-12-26,78.16386630207543,53.55700302
DUK,2015-01-16,2015-01-16,EXTREME_PERSISTENCE,75,2014-12-26,75.51470147100345,54.51818848
DUK,2015-02-06,2015-02-06,EXTREME_DECELERATION,75,2014-12-26,57.26705762218862,51.87185287
DUK,2015-02-06,2015-02-06,COOLING_EXIT,75,2014-12-26,57.26705762218862,51.87185287
DUK,2017-06-02,2017-06-02,EXTREME_ENTRY,75,2017-06-02,75.27412618343585,59.92910767
DUK,2017-06-23,2017-06-23,COOLING_EXIT,75,2017-06-02,68.226678625653,59.70684433
DUK,2020-02-21,2020-02-21,EXTREME_ENTRY,75,2020-02-21,75.52232006545157,80.08085632
DUK,2020-02-28,2020-02-28,COOLING_EXIT,75,2020-02-21,49.148030207274786,71.69202423
DUK,2024-08-02,2024-08-02,EXTREME_ENTRY,75,2024-08-02,76.89748723333986,106.0715485
DUK,2024-08-30,2024-08-30,EXTREME_PERSISTENCE,75,2024-08-02,75.82705485521667,107.0888367
DUK,2024-09-27,2024-09-27,EXTREME_DECELERATION,75,2024-08-02,74.39689414377915,108.9872131
DUK,2024-10-04,2024-10-04,COOLING_EXIT,75,2024-08-02,67.80744183358424,107.1828232
DUK,2024-10-18,2024-10-18,EXTREME_ENTRY,75,2024-10-18,76.30346485916412,113.4888
DUK,2024-10-25,2024-10-25,COOLING_EXIT,75,2024-10-18,66.31861357656257,110.1525497
EOG,2013-09-20,2013-09-20,EXTREME_ENTRY,75,2013-09-20,76.11779898677597,59.86749649
EOG,2013-09-27,2013-09-27,EXTREME_PERSISTENCE,75,2013-09-20,77.01758070172743,60.52690506
EOG,2013-10-11,2013-10-11,EXTREME_ESCALATION,80,2013-09-20,80.64745906044779,63.45523834
EOG,2013-11-01,2013-11-01,EXTREME_DECELERATION,80,2013-09-20,74.53435560184343,63.5176239
EOG,2013-11-08,2013-11-08,COOLING_EXIT,80,2013-09-20,63.46465609476856,60.67143631
EOG,2014-06-13,2014-06-13,EXTREME_ENTRY,75,2014-06-13,78.3407767733154,81.12152863
EOG,2014-06-20,2014-06-20,EXTREME_ESCALATION,80,2014-06-13,80.78246949367744,83.93894196
EOG,2014-06-20,2014-06-20,EXTREME_PERSISTENCE,80,2014-06-13,80.78246949367744,83.93894196
EOG,2014-07-11,2014-07-11,COOLING_EXIT,80,2014-06-13,69.48231936090312,80.85831451
EOG,2026-03-20,2026-03-20,EXTREME_ENTRY,75,2026-03-20,75.97284240561801,136.6470337
EOG,2026-03-27,2026-03-27,EXTREME_ESCALATION,80,2026-03-20,80.84211811408849,147.3144226
EOG,2026-03-27,2026-03-27,EXTREME_PERSISTENCE,80,2026-03-20,80.84211811408849,147.3144226
EOG,2026-04-10,2026-04-10,EXTREME_DECELERATION,80,2026-03-20,63.18600463122087,134.1451721
EOG,2026-04-10,2026-04-10,COOLING_EXIT,80,2026-03-20,63.18600463122087,134.1451721
FCX,2017-12-29,2017-12-29,EXTREME_ENTRY,75,2017-12-29,75.93139943474566,17.0760498
FCX,2018-01-05,2018-01-05,EXTREME_PERSISTENCE,75,2017-12-29,78.43920423167678,17.92264748
FCX,2018-02-02,2018-02-02,EXTREME_DECELERATION,75,2017-12-29,60.68170226231322,16.18442154
FCX,2018-02-02,2018-02-02,COOLING_EXIT,75,2017-12-29,60.68170226231322,16.18442154
FCX,2020-09-18,2020-09-18,EXTREME_ENTRY,75,2020-09-18,76.96537720388667,15.79785728
FCX,2020-09-25,2020-09-25,COOLING_EXIT,75,2020-09-18,63.62386098006838,14.21807194
FCX,2020-11-20,2020-11-20,EXTREME_ENTRY,75,2020-11-20,76.28635127660651,19.74731827
FCX,2020-11-27,2020-11-27,EXTREME_ESCALATION,80,2020-11-20,80.30185140693398,21.85679817
FCX,2020-11-27,2020-11-27,EXTREME_PERSISTENCE,80,2020-11-20,80.30185140693398,21.85679817
FCX,2021-01-29,2021-01-29,COOLING_EXIT,80,2020-11-20,66.4111654835362,25.00707626
FCX,2021-02-19,2021-02-19,EXTREME_ENTRY,75,2021-02-19,79.20943996196307,34.83892822
FCX,2021-02-26,2021-02-26,COOLING_EXIT,75,2021-02-19,68.59950143426943,31.51206779
FCX,2024-05-17,2024-05-17,EXTREME_ENTRY,75,2024-05-17,77.42706096278508,52.71951294
FCX,2024-05-24,2024-05-24,COOLING_EXIT,75,2024-05-17,67.24589308000331,50.0947113
FCX,2026-01-23,2026-01-23,EXTREME_ENTRY,75,2026-01-23,75.92548015117893,60.13132095
FCX,2026-01-30,2026-01-30,EXTREME_PERSISTENCE,75,2026-01-23,75.4134436970088,59.95214844
FCX,2026-02-27,2026-02-27,EXTREME_ESCALATION,80,2026-01-23,82.06282630402939,67.76593781
FCX,2026-03-06,2026-03-06,COOLING_EXIT,80,2026-01-23,61.0020421651788,59.08616257
GE,2012-10-05,2012-10-05,EXTREME_ENTRY,75,2012-10-05,75.85964359966442,87.50988007
GE,2012-10-12,2012-10-12,COOLING_EXIT,75,2012-10-05,67.4473939250637,85.08746338
GE,2013-11-01,2013-11-01,EXTREME_ENTRY,75,2013-11-01,75.7322838411324,103.810524
GE,2013-11-08,2013-11-08,EXTREME_PERSISTENCE,75,2013-11-01,77.925103037539,105.8054047
GE,2013-11-29,2013-11-29,EXTREME_DECELERATION,75,2013-11-01,70.48141689480482,104.2798996
GE,2014-01-10,2014-01-10,COOLING_EXIT,75,2013-11-01,64.9704092215431,106.3066025
GE,2021-03-05,2021-03-05,EXTREME_ENTRY,75,2021-03-05,77.65994769627362,66.13158417
GE,2021-03-12,2021-03-12,COOLING_EXIT,75,2021-03-05,66.52857706217894,61.17172241
GE,2023-03-31,2023-03-31,EXTREME_ENTRY,75,2023-03-31,76.67544730022266,75.00731659
GE,2023-04-21,2023-04-21,EXTREME_PERSISTENCE,75,2023-03-31,76.74219169717978,78.07510376
GE,2023-06-23,2023-06-23,EXTREME_DECELERATION,75,2023-03-31,70.43292006198716,81.42531586
GE,2023-08-18,2023-08-18,COOLING_EXIT,75,2023-03-31,68.54728964009128,87.7747879
GE,2024-02-02,2024-02-02,EXTREME_ENTRY,75,2024-02-02,78.48100404558232,107.3524094
GE,2024-02-09,2024-02-09,EXTREME_ESCALATION,80,2024-02-02,80.22005710319299,109.506691
GE,2024-02-09,2024-02-09,EXTREME_PERSISTENCE,80,2024-02-02,80.22005710319299,109.506691
GE,2024-04-19,2024-04-19,EXTREME_DECELERATION,80,2024-02-02,80.09909002245024,146.1209869
GE,2024-06-14,2024-06-14,COOLING_EXIT,80,2024-02-02,66.21556252175091,153.8385773
GE,2025-09-19,2025-09-19,EXTREME_ENTRY,75,2025-09-19,75.02813421381296,299.6184692
GE,2025-10-10,2025-10-10,COOLING_EXIT,75,2025-09-19,67.78350282433378,290.371582
GOOGL,2012-09-28,2012-09-28,EXTREME_ENTRY,75,2012-09-28,76.96174028613771,18.71542358
GOOGL,2012-10-05,2012-10-05,EXTREME_PERSISTENCE,75,2012-09-28,78.47537487024286,19.04161263
GOOGL,2012-10-12,2012-10-12,COOLING_EXIT,75,2012-09-28,69.866748383355,18.47357559
GOOGL,2013-05-17,2013-05-17,EXTREME_ENTRY,75,2013-05-17,75.85871535832727,22.5522747
GOOGL,2013-05-24,2013-05-24,COOLING_EXIT,75,2013-05-17,66.15463611036787,21.66276741
GOOGL,2013-12-06,2013-12-06,EXTREME_ENTRY,75,2013-12-06,75.17952701204594,26.53820419
GOOGL,2013-12-20,2013-12-20,EXTREME_PERSISTENCE,75,2013-12-06,76.4040595355824,27.30096245
GOOGL,2014-03-14,2014-03-14,EXTREME_DECELERATION,75,2013-12-06,66.46880892407717,29.09139252
GOOGL,2014-03-14,2014-03-14,COOLING_EXIT,75,2013-12-06,66.46880892407717,29.09139252
GOOGL,2015-07-17,2015-07-17,EXTREME_ENTRY,75,2015-07-17,76.32347350887595,34.67354584
GOOGL,2015-07-24,2015-07-24,COOLING_EXIT,75,2015-07-17,65.1946739382751,32.45075226
GOOGL,2017-05-26,2017-05-26,EXTREME_ENTRY,75,2017-05-26,78.50121789748158,49.22699356
GOOGL,2017-06-02,2017-06-02,EXTREME_PERSISTENCE,75,2017-05-26,78.7744737229305,49.36823654
GOOGL,2017-06-16,2017-06-16,EXTREME_DECELERATION,75,2017-05-26,66.51227055802039,47.50971603
GOOGL,2017-06-16,2017-06-16,COOLING_EXIT,75,2017-05-26,66.51227055802039,47.50971603
GOOGL,2018-01-26,2018-01-26,EXTREME_ENTRY,75,2018-01-26,77.51219933023309,58.85611343
GOOGL,2018-02-02,2018-02-02,COOLING_EXIT,75,2018-01-26,62.01021020206515,55.46815109
GOOGL,2020-01-17,2020-01-17,EXTREME_ENTRY,75,2020-01-17,78.36296742679008,73.32579803
GOOGL,2020-01-24,2020-01-24,EXTREME_PERSISTENCE,75,2020-01-17,75.34456823796015,72.66416168
GOOGL,2020-01-31,2020-01-31,EXTREME_DECELERATION,75,2020-01-17,68.262517275565,71.00936127
GOOGL,2020-01-31,2020-01-31,COOLING_EXIT,75,2020-01-17,68.262517275565,71.00936127
GOOGL,2020-02-14,2020-02-14,EXTREME_ENTRY,75,2020-02-14,75.00613386824605,75.26907349
GOOGL,2020-02-21,2020-02-21,COOLING_EXIT,75,2020-02-14,68.33273621583642,73.52107239
GOOGL,2021-04-30,2021-04-30,EXTREME_ENTRY,75,2021-04-30,75.69406814878609,116.6407242
GOOGL,2021-05-07,2021-05-07,EXTREME_PERSISTENCE,75,2021-04-30,75.53245782447793,116.562912
GOOGL,2021-05-14,2021-05-14,EXTREME_DECELERATION,75,2021-04-30,68.18783980793458,112.9177399
GOOGL,2021-05-14,2021-05-14,COOLING_EXIT,75,2021-04-30,68.18783980793458,112.9177399
GOOGL,2021-07-02,2021-07-02,EXTREME_ENTRY,75,2021-07-02,75.52874012494073,124.1565704
GOOGL,2021-07-09,2021-07-09,EXTREME_PERSISTENCE,75,2021-07-02,75.72824753548845,124.4152756
