ticker,episode_id,signal_date,last_observed_session,signal_price,extension_votes,weekly_rsi_14,high_52w_proximity,return_26w,close_to_sma200,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,SECTOR_RS_DELTA_4W,SECTOR_RS_DAMAGE_DELTA_4W,SPY_RS_DELTA_4W,HIGH_FAILURE_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,TREND_QUALITY_DELTA_4W,DECELERATION_DELTA_4W
AAPL,AAPL-R011,2019-09-06,2019-09-06,51.20608139,3,62.8651147810799,0.9593748760490136,0.2428120614175668,1.153625091818277,CONTINUATION,0.0042671857339717,0.5425360864544764,0.2548188542415626,True,True,1,109,2020-03-09,0.0630913944782988,-0.0087884430775916,0.0785479865492174,-0.16354243072193853,0.014118869817345699,-0.006379212679918089,-0.13738808506064393,-0.7838705019742076
AAPL,AAPL-R012,2020-05-08,2020-05-08,75.06913757,2,61.16477826472898,0.956976589984488,0.1982299081240175,1.1960516600846878,CONTINUATION,-0.0079968803350141,0.7337496701442392,0.5379951673527665,True,True,3,80,2020-11-05,0.0540304277046094,-0.0440699417681505,0.0753126849795592,-0.29259417920809644,-0.3868483864226991,-0.04233508846709155,-0.0349756930965188,-1.152176704833224
AAPL,AAPL-R013,2021-07-09,2021-07-09,141.446228,3,70.31040936078784,1.0,0.1024133328714687,1.1535470009667208,CONTINUATION,-0.0397042224413364,0.2580025287065275,0.1888165034701385,True,True,60,123,2022-01-06,0.0530681734893675,-0.0588274303844778,0.057331527560228995,-0.6667986150016183,-0.5500504591785257,-0.01656254936116909,0.0435148807894153,-0.23429239130160318
AAPL,AAPL-R014,2021-11-19,2021-11-19,156.95961,4,71.31372291068136,1.0,0.2837853856678776,1.1691704384679802,LARGE_PULLBACK,-0.1421545026774722,0.1336656130835187,-0.1061796987135733,False,False,124,29,2022-05-23,0.014131156660639299,9.252414634389888e-05,0.053498010918198904,-0.2614299363127655,-0.204672676469727,-0.010330534857067905,-0.04874417213105364,-0.025724872398976806
AAPL,AAPL-R015,2022-04-01,2022-04-01,170.6290283,2,59.64451060147091,0.972594500963152,0.2252843041824765,1.1144169148632144,STRUCTURAL_BREAK,-0.2527617641013079,0.0236935118266743,-0.1804402545495829,False,True,52,1,2022-10-03,-0.0344551891050503,-0.0015863517907781996,-0.0231738640973418,-0.10107075398784382,-0.32870417174727007,-0.42915432938090464,-0.23515314583753583,0.33975317706026675
AAPL,AAPL-R016,2023-05-05,2023-05-05,170.9339294,2,67.81281119910318,1.0,0.2562149824068096,1.1486748762915775,CONTINUATION,-0.0358559463385272,0.1333851563585477,0.0205285937807497,False,True,120,58,2023-11-03,-0.030218627118054897,-0.0001698326511783,-0.1157403561262116,-0.13561030076893021,0.46761498590622264,-0.022483302263354904,0.315769120116044,0.3391504645477854
AAPL,AAPL-R017,2023-09-01,2023-09-01,187.0929565,3,62.041995119988734,0.9687782116628636,0.2578842925062263,1.162216334476471,LARGE_PULLBACK,-0.1191280811258119,0.04703358300931,-0.0997493414456787,True,True,38,72,2024-03-05,0.053799851427296805,-0.0456972804024098,-0.0021076947581045004,-0.03297419522902051,-0.32871335682037517,-0.017638666120650792,-0.2625839487828402,0.5990102116904056
AAPL,AAPL-R018,2024-06-14,2024-06-14,210.6651459,3,70.86872461901656,1.0,0.0783507026121674,1.1674011517218232,CONTINUATION,-0.0247542562283911,0.1703632674815429,0.1703632674815429,True,True,35,126,2024-12-13,0.1281377662160401,-0.006666433846428399,0.1883615821247298,-0.4848997733578123,-0.024698638079473367,-0.03906405204613979,0.002631029620577,-0.9640392337704802
AAPL,AAPL-R019,2025-09-26,2025-09-26,254.7393188,2,66.1364535318231,1.0,0.175242259142172,1.153009496418188,UNRESOLVED,-0.0398888355667534,0.1213787983168619,-0.0327249607138385,True,True,10,46,2026-03-30,0.1398913438052698,0.0085579250871554,0.1331823052450074,-0.2537405774411128,0.08427801445490848,-0.0140290285480233,0.678270677730199,0.43504637934143764
ABBV,ABBV-R001,2013-12-13,2013-12-13,31.65938568,2,69.15470433725208,,0.2341469531579363,1.1868852470294988,TEMPORARY_PULLBACK,-0.0987027487388694,0.0738372719429216,0.0544189292683712,True,True,28,118,2014-06-17,0.0824716022123191,-0.0471182269468962,0.073449363444729,,-0.1606368145226433,0.005636032858321795,0.17945383052150177,0.1534607188389539
ABBV,ABBV-R002,2014-02-28,2014-02-28,31.02054405,2,59.982953927708806,0.9757222211440644,0.2151002610997059,1.0986503591498953,TEMPORARY_PULLBACK,-0.0792416901534001,0.1538214030775515,0.1102557912745569,True,True,30,87,2014-08-28,0.0205274324548084,0.030717782974099495,0.0185874324293995,-0.017235523687924414,-0.4540561180033713,0.051669596189451605,-0.15664818202164077,0.1595556091403894
ABBV,ABBV-R003,2014-07-04,2014-07-03,35.79216766,2,68.06400563575767,1.0,0.1320517645311336,1.1617534184176277,TEMPORARY_PULLBACK,-0.0991958392608847,0.2154374083528196,0.1488334598955667,True,True,23,108,2015-01-02,-0.027328279285519605,-0.0075954945896985,0.004278670663043799,-0.0129200303620992,0.060362037416610975,-0.0130377064747644,0.43082245990753987,-0.042944024786249035
ABBV,ABBV-R004,2014-10-24,2014-10-24,37.62449646,2,63.591067647621394,1.0,0.2454308745154161,1.1487548330818955,TEMPORARY_PULLBACK,-0.0728724907432289,0.1562450954327003,0.120331508351567,False,True,72,29,2015-04-28,0.0809725108278902,-0.013496940327719201,0.09771649216622058,-0.0450848713744942,-0.04901199612702051,0.2177257069608395,-0.17145481503240861,-0.4535156922726887
ABBV,ABBV-R005,2015-08-07,2015-08-07,43.8250885,2,58.08504179073756,0.980145802361767,0.225002388295612,1.0803916985066484,STRUCTURAL_BREAK,-0.2900684284984387,0.0109296404501271,-0.2139501607623678,False,False,53,6,2016-02-08,-0.0752764262589518,0.018734173463493597,-0.0610804062559102,0.046825335478947086,0.3427300379666144,-0.0263620639007269,0.2112832505518345,0.8892200943960609
ABBV,ABBV-R006,2016-07-29,2016-07-29,43.93424988,2,63.698172611301,1.0,0.2286593370733176,1.1450758955076663,LARGE_PULLBACK,-0.1500178864553769,0.0175149993934526,-0.0698694983614001,False,False,65,11,2017-01-30,-0.011468694063004698,-0.022976734633921598,-0.008699889910003505,-0.20310226278812404,-0.3794599467962656,-0.022508095035461806,0.16892668965910884,0.46281051330339007
ABBV,ABBV-R007,2017-05-05,2017-05-05,45.75133514,2,65.73109331951255,1.0,0.2194699316306636,1.0803632727448005,CONTINUATION,-0.02522737831515,0.4632981803730589,0.3804873966351312,True,True,4,116,2017-11-02,0.0623597696406567,-0.013554856963905201,0.0673033610776449,-0.0911068339215374,-0.5030935368292759,-0.0073676171003131,0.06145845411527884,-0.2007824558827046
ABBV,ABBV-R008,2017-06-09,2017-06-09,47.58166885,2,70.02911332804891,1.0,0.1549087549288836,1.1184814509668448,CONTINUATION,-0.0020095806286543,0.4134262854885131,0.3743424829455093,True,True,1,121,2017-12-07,-0.008751390459829499,-0.0079372641436608,-0.0279370521479241,-0.0673557239440433,-0.227578242755809,0.010561158831759,0.004964581587811545,0.1009789029418816
ABBV,ABBV-R009,2017-09-01,2017-09-01,51.97166443,3,69.23924795781132,1.0,0.2133723301963923,1.1581357353838275,CONTINUATION,-0.0022538069789502,0.6568486927329298,0.5405287409610868,True,True,1,100,2018-03-06,0.0519499698222763,-0.0308937724269991,0.07443960545975199,-0.166648831258936,-0.50903210485285,0.0203203573998324,-0.07630837092363763,0.1497142807077737
ABBV,ABBV-R010,2019-11-08,2019-11-08,64.90493011,3,72.29950788803683,0.9549734910976564,0.1332575005823635,1.1594096903209763,LARGE_PULLBACK,-0.232819738106024,0.1631403870561847,0.0920019810495103,False,True,91,64,2020-05-12,0.19610923918321502,-0.0114683675927151,0.18891721038328077,-0.382126285907189,-0.10301679473697639,-0.057861227336845594,0.0158131188671104,-1.101852531586005
ABBV,ABBV-R011,2020-05-15,2020-05-15,71.07218933,2,60.02805851109301,0.9694905602337992,0.0527658007331273,1.1545414317628062,TEMPORARY_PULLBACK,-0.0896053211535421,0.1251314196711548,0.1039200590220512,False,True,115,43,2020-11-12,0.0282772535411666,-0.09381421053653141,0.04833162286567429,-0.1541028404132807,0.04256856675733031,0.0010703788911627932,0.0,-0.9720704437147176
ABBV,ABBV-R012,2020-11-27,2020-11-27,84.31824493,3,70.3078002527397,1.0,0.1612826587117242,1.1926496060051863,CONTINUATION,-0.0199256027137993,0.1442714876252346,0.0954589952231823,True,True,17,117,2021-06-01,0.169820958733637,-0.0596168809845592,0.1855540140044106,-0.7069225308114078,-0.4580519109301873,-0.07125539202254705,0.0,-1.6081855063058046
ABBV,ABBV-R013,2021-03-12,2021-03-12,88.01261902,2,60.457563038199545,0.9761859832124437,0.2371984808454319,1.123898223269872,CONTINUATION,-0.0476805198700699,0.142223250704033,0.0088786484108878,True,True,8,119,2021-09-10,-0.033930362078168,-0.06468335864844749,-0.042233322299371,-0.021083807141200978,-0.19346498475577573,0.031298849544299984,0.058182412520410454,1.2330802432587415
ABBV,ABBV-R014,2021-12-10,2021-12-10,105.6998444,2,71.28919605019848,1.0,0.1125184376625911,1.1300618873949029,CONTINUATION,0.0082886962130663,0.408906554643897,0.1322543413318402,True,True,1,82,2022-06-13,0.1545729901924445,-0.0132331475519544,0.1730068670033328,-0.2505103272155216,0.08173399946031062,0.0701206050610611,0.0707886868906123,-0.7525508833621934
ABBV,ABBV-R015,2024-01-05,2024-01-05,147.6464996,2,69.00807683173738,1.0,0.2219812018319995,1.1152381648944043,CONTINUATION,-0.0272091381162686,0.1338340695751922,0.0561245313803566,False,True,99,57,2024-07-09,0.0101622916307337,-0.0390505058999564,0.0220646530798695,-0.704241570927442,0.10826404481014684,-0.006472620314074307,-0.008442310746659604,-1.0887345057672104
ABBV,ABBV-R016,2024-07-26,2024-07-26,173.3876953,2,67.33809892883545,1.0,0.1472387549011289,1.1593021399554604,LARGE_PULLBACK,-0.101817050912724,0.1098401006314087,-0.0393842861120259,False,True,79,68,2025-01-28,0.080799594433276,-0.0591418835016896,0.1252617133637235,-0.371958781886283,-0.03471567206686327,0.046411366483899,0.0,-1.1057921215449296
ABBV,ABBV-R017,2024-10-11,2024-10-11,181.8435822,2,67.53584803735549,0.982991711746797,0.2076280402468859,1.1169526031676065,LARGE_PULLBACK,-0.1435833499544863,0.1352262560080606,-0.0650657397795146,True,True,25,100,2025-04-15,0.007823189859976099,-0.010387542874286296,-0.01693973425270419,0.0771870718249648,0.3332235345429037,0.0020761127098896937,0.2917771287159827,0.9958954117874249
ABBV,ABBV-R018,2025-02-28,2025-02-28,199.1637573,2,67.24725426452787,1.0,0.0834197971172703,1.1640676785897628,LARGE_PULLBACK,-0.1784312245448884,0.0365018806561749,0.0246301137641773,False,True,35,6,2025-08-29,0.1770197622659449,-0.103207549101393,0.2520397818540663,-0.4802030724763177,-0.6380697969884451,0.01060761429355031,0.0,-1.2127669715905713
ABBV,ABBV-R019,2025-09-12,2025-09-12,211.7702789,2,69.80973520500095,1.0,0.049539803371928,1.1585514924190083,CONTINUATION,-0.022222018710294,0.1192635242829631,0.02977481085992,False,True,36,13,2026-03-16,0.031757733907245206,-0.0158126662500202,-0.0021286349302047994,-0.4720645481961031,0.09091539961259179,-0.021848472819608604,0.3467339286515494,0.07652227111251098
AMT,AMT-R001,2013-01-11,2013-01-11,57.56603241,2,71.67842270479073,1.0,0.0989162953886468,1.1240794122667237,TEMPORARY_PULLBACK,-0.0996081001233621,0.0779858177132273,-0.026492933699823,False,True,110,89,2013-07-15,0.0355713434993383,-0.0069066328062021,-0.009531358460054387,,0.22937326106203187,0.0681996396630448,0.08897575097701316,-0.00948385536373561
AMT,AMT-R002,2013-05-03,2013-05-03,61.26356506,2,70.63467599814568,1.0,0.1293818120142433,1.1193606205115514,LARGE_PULLBACK,-0.1789335733117062,0.0129245083798916,-0.043397844336942,False,False,74,12,2013-10-31,0.082700940047774,-0.1149412836218236,0.0824472677695273,-0.22703419327189728,-0.2743642672598332,0.1336378706082274,0.06827144454362999,-0.5077616170728609
AMT,AMT-R003,2014-02-14,2014-02-14,61.67819214,2,61.75552112967914,0.9961579522987818,0.2222376854177175,1.0896057062505622,CONTINUATION,-0.0365382389108397,0.1896939790881489,0.1896939790881489,True,True,6,126,2014-08-15,-0.029285677500307403,0.0581518286333283,0.0450781334102143,-0.0015108356140797197,0.5250999676565913,0.13373895998801139,-0.038531760470911,0.05882237533943652
AMT,AMT-R004,2014-05-16,2014-05-16,66.13642883,2,70.14758962699825,1.0,0.1295110276165845,1.136738377935567,CONTINUATION,-0.0114782789671227,0.1334093699355856,0.1334093699355856,True,True,1,126,2014-11-13,0.141250324728221,-0.1221339495527865,0.0645076321891062,-0.199967223129045,-0.5717128166547042,-0.1992474476626066,0.21890054915575313,-0.1515013747365334
AMT,AMT-R005,2014-07-11,2014-07-11,68.46933746,2,71.50126080363606,1.0,0.1176282613650283,1.1246061019231044,CONTINUATION,-0.008729595935541,0.1502157300121185,0.0930326028599488,True,True,4,98,2015-01-09,0.0334135245040139,-0.0201658180402919,-0.0033703550683615024,-0.0653528393327807,-0.11898331146352742,-0.019620290738728903,0.07402947952795658,0.04931456648735111
AMT,AMT-R006,2014-11-21,2014-11-21,76.57209778,2,72.9045038405836,1.0,0.1636826533538116,1.1358060328234263,UNRESOLVED,-0.0830527064606689,0.0285013895827996,-0.0603412080112399,False,False,112,4,2015-05-27,-0.043183960552320697,-0.06343916370506911,-0.0479555765465641,-0.2687203865774022,0.041231812882293606,-0.05944418279677763,-0.0026272748538416213,-0.03640688896028743
AMT,AMT-R007,2016-07-01,2016-07-01,88.05813599,3,70.43871660018804,1.0,0.1832851266013253,1.1612036311742318,LARGE_PULLBACK,-0.1078776422326129,0.0373236563896066,-0.0600373109260495,False,False,109,14,2016-12-30,-0.0203941702425083,-0.009247797898745802,0.006756478598357596,-0.0662255561584783,-0.1345794880282202,0.1789634135784292,0.21956251289292028,0.8695694660019537
AMT,AMT-R008,2017-04-07,2017-04-07,95.64764404,2,70.35282546925079,1.0,0.1315831278004187,1.1031815657438495,CONTINUATION,0.0071604010414891,0.2245239752169854,0.1562444366507367,True,True,3,101,2017-10-06,0.0679753311766933,-0.0073320955894973,0.067484191970393,-0.5670513661683825,-0.1392575129283593,0.0068109203455145005,0.1747910707701456,-0.513996752650365
AMT,AMT-R009,2017-11-10,2017-11-10,119.6788559,4,74.94759466766409,1.0,0.2054119928618829,1.165928521785358,LARGE_PULLBACK,-0.1121029374746889,-0.0033215081896517,-0.0825966986871905,False,True,42,1,2018-05-15,0.0531941058889734,-0.0337321815266658,0.0334446769461451,-0.20285271687061263,-0.6077312867222155,-2.5310668347999082e-06,-0.11769014335396433,0.0323609939239804
AMT,AMT-R010,2018-11-16,2018-11-16,133.1711731,3,71.46805570005705,1.0,0.2098233573435108,1.1481908971232824,TEMPORARY_PULLBACK,-0.0634224142011407,0.2469738775620953,0.236132292507379,True,True,24,123,2019-05-22,0.0627718787239791,-0.0402498263547906,0.04931250407053271,-0.1724005705465075,-0.009616425790326177,0.5011975122478761,-0.004739774890234916,-0.2593694232719275
AMT,AMT-R011,2019-02-01,2019-02-01,139.1704559,2,68.93999643022627,1.0,0.1412201743121388,1.1501357115678446,CONTINUATION,-0.0009384168439734,0.2877014043035839,0.2755656791665364,True,True,3,96,2019-08-02,-0.041057060185095,0.0082671128398928,-0.1855994612902069,-0.16657863847310492,-0.6152148386463266,-0.093922159891909,0.06137458287504105,0.23983422615261824
AMT,AMT-R012,2020-02-14,2020-02-14,212.9731903,3,72.34395039136292,1.0,0.159560823458748,1.1819547652465316,LARGE_PULLBACK,-0.3011121475415114,0.067564106448003,-0.0157430341127776,True,True,25,114,2020-08-14,0.1073741331232735,-0.0215368490963621,0.2030077853649862,-0.410803278531176,0.07995150797247391,0.0659123360066756,0.14557420144620348,-0.8212751171299637
AMT,AMT-R013,2020-04-10,2020-04-09,215.7574005,2,59.906392673283406,1.0,0.1617720907570987,1.1695178718900012,LARGE_PULLBACK,-0.1174377260816135,0.0537878796885116,-0.0493369213539444,True,True,29,76,2020-10-08,-0.024606071903481602,0.0080508054355663,0.01567412028970777,-0.2642738426894106,-0.4599453568920061,-0.0310810185173791,-0.24165166211656808,1.0654156250429399
AMT,AMT-R014,2020-05-29,2020-05-29,215.465271,2,58.43611800791978,0.998646027902992,0.2166834498920993,1.137960811671022,LARGE_PULLBACK,-0.1086294960267634,0.0552166135395435,-0.0893214317587172,False,False,125,42,2020-11-25,-0.023131448045653313,-0.011674955901651601,-0.0208771898885812,-0.18314089946383322,0.1132606698660782,-0.5414936376273491,-0.1372834233152227,-0.5105304957721792
AMT,AMT-R015,2021-06-11,2021-06-11,228.4325714,2,68.17781282435062,1.0,0.2339694618559802,1.144340040044824,CONTINUATION,-0.031228497128409,0.1368497513660611,0.0196683396437922,False,True,111,61,2021-12-09,0.1548786009910619,-0.0151490371420639,0.14582953297131548,-0.6791435481879954,-0.5371844124345933,-0.09521851074594259,0.3340862164846191,0.10244735042826347
AMT,AMT-R016,2023-12-29,2023-12-29,197.8449707,2,65.35038853293636,0.9588895251652716,0.1332795449207382,1.1597837050130624,LARGE_PULLBACK,-0.2007777592700768,0.0135723763434538,-0.0939063709037715,False,False,75,1,2024-07-02,0.0982165070036134,0.005649656326140299,0.0653031285098446,-0.08820632914253335,0.31423347614458186,-0.016276364863952786,0.2021765565603914,-0.9203386917246308
AMT,AMT-R017,2024-08-02,2024-08-02,218.7704315,4,72.43337869842955,1.0,0.233594960356412,1.2185626341811722,STRUCTURAL_BREAK,-0.2487461583673843,0.0349045944995543,-0.2025345148162767,False,False,110,26,2025-02-04,0.2323347869549381,-0.015028439348391,0.2970241624758469,-0.7368336516970688,-0.14915688769896052,0.11426260423549889,0.2669326944875491,-0.4780074924174247
AMT,AMT-R018,2025-07-04,2025-07-03,213.5024414,2,59.988472230051336,0.9601252271392532,0.234301599143617,1.0824183167071666,STRUCTURAL_BREAK,-0.2156490351964659,0.0478017016249445,-0.1970381707307258,False,False,118,12,2026-01-02,0.044991771646185896,-0.0388930559890204,-0.042862640272794496,-0.13664959551987654,-0.18059358130551,-0.0030172117126874842,-0.037399430586403604,0.47865446726165495
AMZN,AMZN-R001,2012-09-07,2012-09-07,12.95699978,2,73.33738960736402,,0.4059245158585105,,LARGE_PULLBACK,-0.1487227045395535,0.095894136072911,0.0615883571466726,True,True,47,94,2013-03-13,0.0945491882813628,-0.0274639131074656,0.1177918592062112,,-0.1098377266971957,,-0.007661390356685782,-0.49364701238134406
AMZN,AMZN-R002,2013-01-11,2013-01-11,13.39700031,3,64.12677736127907,1.0,0.2268876670716897,1.1533262551038603,TEMPORARY_PULLBACK,-0.0735612679850716,0.1478315461799075,0.1441740266706017,True,True,75,125,2013-07-15,0.0476347366401811,-0.0258712325344135,0.05753001446999251,,0.3777163906351061,0.0681996396630448,-0.0679350667356606,-0.9379980598471647
AMZN,AMZN-R003,2013-07-12,2013-07-12,15.37749958,2,69.57187659418159,1.0,0.1478315461799075,1.1827551588472245,TEMPORARY_PULLBACK,-0.0865549930972587,0.3148756392292486,0.2929930068643838,True,True,32,116,2014-01-10,0.050998893830596206,-0.0422526761535488,0.0673473929348615,-0.4643211285370101,-0.24732913708364052,0.017970477843091692,0.10438352336557902,-0.7023018599452346
AMZN,AMZN-R004,2013-09-20,2013-09-20,15.81700039,3,64.71672309177487,1.0,0.227313336425958,1.155432630685106,TEMPORARY_PULLBACK,-0.0572485545724893,0.2867484616658089,0.1122526557641439,True,True,13,83,2014-03-24,-0.028005481180749497,-0.0446446509347542,-0.015991241507590695,-0.2665717787750923,-0.8579689239913326,-0.1800599333437364,0.07132216367459843,0.6087306389070728
AMZN,AMZN-R005,2015-02-06,2015-02-06,18.7140007,2,64.86119911320046,1.0,0.1814394269434398,1.1724355929253092,CONTINUATION,-0.0211339192693307,0.43478139925473,0.3963342707366684,True,True,22,124,2015-08-07,0.32956256299608966,-0.1559234393932811,0.3648090877267251,-0.4700092522172451,-0.4965197847526916,-0.003432726310802603,0.0,-0.632011219172814
AMZN,AMZN-R006,2015-04-10,2015-04-10,19.13249969,2,63.23340963717182,0.9973674154967548,0.2288448393888913,1.148658245424951,CONTINUATION,-0.018528671932256,0.4331373732796333,0.3933360189172439,True,True,5,113,2015-10-08,0.069275846767713,-0.009177623712786798,0.055941906427251886,-0.009451828719986205,-0.15925901011495097,-0.09249880534560731,0.26821130407230376,0.5944959073213799
AMZN,AMZN-R007,2016-05-06,2016-05-06,33.69749832,2,64.84636480016559,0.9971297067724731,0.0221120199323072,1.154872274044908,CONTINUATION,0.0086060074028664,0.2528526034510683,0.1381112359085059,True,True,1,105,2016-11-03,0.2802914843486384,-0.1379938058105077,0.3232207250879744,-0.26661506983170913,0.1315118365702753,-0.06768983897935232,0.0,-2.059571718973166
AMZN,AMZN-R008,2017-04-28,2017-04-28,46.24950027,2,72.28246233125736,1.0,0.1915060289069867,1.1470273803931843,CONTINUATION,0.0099028138104464,0.1381744469171104,0.0512869939383671,True,True,5,61,2017-10-26,-0.0392562453866148,0.0146755718256559,-0.040867118170549804,0.0,-0.17098012804574758,-0.0011768673293565991,0.5196639967599921,0.6816420411325307
AMZN,AMZN-R009,2017-10-27,2017-10-27,55.04750061,2,69.86902121349488,1.0,0.1902290897985523,1.1763026667308376,CONTINUATION,-0.0061129400294492,0.4518279917232377,0.4371769486956185,True,True,4,91,2018-05-01,0.11505510117798809,-0.0828928337747072,0.11607989221044329,-0.4147395963080321,-0.42260755649243786,-0.005819262411040501,-0.1501819697367014,-0.7498587830931807
AMZN,AMZN-R010,2019-07-05,2019-07-05,97.14550018,2,61.44711028902401,0.9653204099014844,0.2332882559835922,1.113381341853824,LARGE_PULLBACK,-0.1221878802209693,0.0401871348931892,-0.0349681988739131,False,False,66,6,2020-01-03,-0.018496131733838798,-0.021644048249071603,-0.036505642000525,-0.2020268720060303,-0.5847914096709366,-0.05742634018204512,-0.019229629780820212,0.1460794377533443
AMZN,AMZN-R011,2020-02-07,2020-02-07,103.9639969,2,72.50609029746269,1.0,0.1503114598599808,1.131055618491089,LARGE_PULLBACK,-0.1936583794423163,0.5510177062074844,0.5233446752949915,True,True,23,125,2020-08-07,0.0712027241976281,-0.0154786384337175,0.092320626823902,-0.6637463166264519,0.19140982462752298,0.05355631294634129,0.3903338761689062,-0.031770120341274466
AMZN,AMZN-R012,2020-04-17,2020-04-17,118.75,4,72.28869502678756,1.0,0.3513436079025853,1.2717073443847826,CONTINUATION,-0.0374568252631578,0.4869262694736842,0.4057473271578948,True,True,10,96,2020-10-15,0.04846237596684361,0.0439253722269505,0.08227993239106629,-0.48477375445280074,-0.4391389864704217,-0.15217676713331407,-0.02658114863223887,0.0541415896660728
AMZN,AMZN-R013,2023-06-02,2023-06-02,124.25,2,67.68284192063913,0.8655520537568,0.3199830407941502,1.186121281885541,CONTINUATION,-0.0376659983903421,0.1889738084507042,0.1833400305835009,True,True,101,122,2023-12-01,0.1864603965891685,-0.0260503560166339,0.2290645698558469,-0.0869215533199198,-0.22209470490083352,-0.024876029951376777,0.3655042465020975,-0.1602385109371
