ticker,cik,month_end,corpus_status,guard_state,deterioration_flags,flag_count,latest_fact_accepted_at,reason,revenue_yoy,net_margin,net_margin_yoy_change,operating_cash_flow_yoy,operating_cash_flow_value,liabilities_to_assets,liabilities_to_assets_yoy_change,entity_type,revenue_growth_acceleration,margin_change_acceleration,operating_cash_flow_growth_change,share_dilution_yoy,adjusted_close,unadjusted_close,pit_shares,market_cap_to_operating_cash_flow,price_return_12m,price_revenue_expectation_gap,pocf_own_history_percentile,expectation_gap_own_history_percentile,residual_return_21d,residual_volatility_expansion_21_63,relative_strength_gap_21_126,relative_strength_gap_change_1m
AAPL,320193,2013-11-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2013-10-30T00:38:28+00:00,,0.0418728799421677,0.2004696840307429,-0.0281629134224072,0.0552540506528236,53666000000.0,0.4031449275362319,0.0745485080524078,GENERAL,0.0333070803247735,0.0284456593438891,-0.2998579960310741,-0.0435360351741058,17.21590614,19.85964394,899738000.0,0.3329571110067402,,,,,0.013464477283182128,0.7529345781701364,0.015295215305000182,0.0027856580507049263
AAPL,320193,2013-12-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2013-10-30T00:38:28+00:00,,0.0418728799421677,0.2004696840307429,-0.0281629134224072,0.0552540506528236,53666000000.0,0.4031449275362319,0.0745485080524078,GENERAL,0.0333070803247735,0.0284456593438891,-0.2998579960310741,-0.0435360351741058,17.3691597,20.03642845,899738000.0,0.335920993939293,,,,,-0.059516199492800514,0.651264228278808,-0.050375378720268385,-0.06567059402526856
AAPL,320193,2014-01-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.0146651300372864,0.0152205219491409,0.0,-0.0501236345358859,15.49855804,17.87857056,891989000.0,0.2971618580711034,0.1266455560460626,0.0701075460666085,,,-0.10778039885228057,1.4080568277400731,-0.0899051934099091,-0.039529814689640716
AAPL,320193,2014-02-28,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.0146651300372864,0.0152205219491409,0.0,-0.0501236345358859,16.38989449,18.79428673,891989000.0,0.3123820859763345,0.2223481525696666,0.1658101425902125,,,0.008120412111855803,0.8213529986407498,0.010729651953262328,0.10063484536317142
AAPL,320193,2014-03-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.0146651300372864,0.0152205219491409,0.0,-0.0501236345358859,16.71692657,19.16928673,891989000.0,0.3186150057952143,0.2431889552171815,0.1866509452377274,,,0.02094552625755078,0.5416656403200362,0.01736240613453018,0.006632754181267851
AAPL,320193,2014-04-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.0823183106784325,18.37852478,21.07464218,861381000.0,0.3382643825820925,0.3663871656475241,0.3195325914209801,,,0.09298097109253853,1.4917071628902314,0.08716599087299766,0.06980358473846748
AAPL,320193,2014-05-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.0823183106784325,19.82508469,22.6071434,861381000.0,0.3628622179598889,0.4416141673751126,0.3947595931485686,,,0.018279628641778352,0.4807555755490312,0.02632676671324704,-0.06083922415975062
AAPL,320193,2014-06-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.0823183106784325,20.37347984,23.23250008,861381000.0,0.3728996785937182,0.6802543537554169,0.6333997795288728,,,0.005732209369327151,0.7486275221211928,-0.004119526847966201,-0.030446293561213242
AAPL,320193,2014-07-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.0584343465871968,20.95883369,23.89999962,5987867000.0,2.666679443681484,0.5146267704551306,0.4549206299800861,,,-0.03820071981475592,0.8421666967949745,-0.014506717873604986,-0.010387191025638785
AAPL,320193,2014-08-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.0584343465871968,22.58333778,25.625,5987867000.0,2.85914903057802,0.5058820431172024,0.4461759026421579,,,0.025548109273121393,0.7029954802626962,0.009804952999154855,0.02431167087275984
AAPL,320193,2014-09-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.0584343465871968,22.19776154,25.1875,5987867000.0,2.8103342910315656,0.5126771636790786,0.452971023204034,,,-0.050128855700668426,1.5425649171235558,-0.04272850103863497,-0.05253345403778983
AAPL,320193,2014-10-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.0644132019673125,-0.0111116341975455,0.0574243677126218,-0.0688019337692908,23.79511452,27.0,5864840000.0,2.6518627434561988,0.4789825624525052,0.3548632200101482,,,0.03164665891717855,0.9655188349611248,0.02448406500816569,0.06721256604680066
AAPL,320193,2014-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.0644132019673125,-0.0111116341975455,0.0574243677126218,-0.0688019337692908,26.31690216,29.73250008,5864840000.0,2.9202410826652017,0.5286388033247025,0.4045194608823454,,,0.013126213803761671,0.6683288172930092,0.013999938422915026,-0.010484126585250664
AAPL,320193,2014-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.0644132019673125,-0.0111116341975455,0.0574243677126218,-0.0688019337692908,24.42494583,27.59499931,5864840000.0,2.710301873181056,0.4062249557184967,0.2821056132761397,,,-0.03961680346294071,0.678303285071048,-0.04793453245921382,-0.06193447088212885
AAPL,320193,2015-01-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.0671332750259732,25.92523193,29.29000092,5824748000.0,2.85711443536195,0.6727512238938582,0.3774947735691716,,,0.06184315681198996,1.5957899902903103,0.05710916371192232,0.10504369617113614
AAPL,320193,2015-02-28,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.0671332750259732,28.53788376,32.11500168,5824748000.0,3.132681188444336,0.7411877652666938,0.4459313149420072,,,-0.007531530746803782,1.025862895994128,0.011731735405159299,-0.045377428306763015
AAPL,320193,2015-03-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.0671332750259732,27.64260864,31.10750008,5824748000.0,3.034403712357106,0.6535700222316645,0.3583135719069779,,,-0.007771690882689896,0.8400209044811661,-0.023211403447715107,-0.03494313885287441
AAPL,320193,2015-04-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.0243893425824968,-0.0046984532307513,0.0,-0.0445525432830702,27.80255127,31.28750038,5761030000.0,3.018575993739913,0.5127738272146563,0.2419067194724664,,,-0.05106091869932404,0.6881927012772401,-0.03659306408991473,-0.013381660642199623
AAPL,320193,2015-05-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.0243893425824968,-0.0046984532307513,0.0,-0.0445525432830702,29.06310081,32.56999969,5761030000.0,3.1423098037961705,0.4659761239083009,0.1951090161661111,,,0.002108802515206353,0.676724972384626,0.0012812142940081817,0.03787427838392291
AAPL,320193,2015-06-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.0243893425824968,-0.0046984532307513,0.0,-0.0445525432830702,27.98114967,31.35750008,5761030000.0,3.0253294707330465,0.3734104281519734,0.1025433204097836,,,0.006990837156912013,0.6550289622587726,-0.013983701376884945,-0.015264915670893126
AAPL,320193,2015-07-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.0543359270943137,-0.0016935513085535,0.0,-0.0476204631799603,27.05982399,30.32500076,5702722000.0,2.896103846466745,0.2910939792852569,-0.0341090555512466,,,-0.06281743765927769,1.1860675020621103,-0.05900414680516608,-0.04502044542828114
AAPL,320193,2015-08-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.0543359270943137,-0.0016935513085535,0.0,-0.0476204631799603,25.26856613,28.19000053,5702722000.0,2.692206658557477,0.1189030769569439,-0.2062999578795596,,,-0.006013310002888685,2.130905331422882,-0.00048579451769222536,0.05851835228747385
AAPL,320193,2015-09-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.0543359270943137,-0.0016935513085535,0.0,-0.0476204631799603,24.71731186,27.57500076,5702722000.0,2.633472836468922,0.1135047025106479,-0.2116983323258556,,,-0.004847882664312058,1.001483043600354,0.0039059511924416732,0.004391745710133899
AAPL,320193,2015-10-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.2482647598369561,-0.0493634949973059,26.7789402,29.875,5575331000.0,2.0496027074668373,0.1253965673286452,-0.0972371482186804,,,-0.012433524156977684,1.3348004069916954,0.0016355052290590866,-0.0022704459633825867
AAPL,320193,2015-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.2482647598369561,-0.0493634949973059,26.62351227,29.57500076,5575331000.0,2.0290209750972306,0.0116506915645271,-0.2109830239827985,,,0.006291935074691888,0.6499838996838339,0.0029787902575601315,0.001343285028501045
AAPL,320193,2015-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.2482647598369561,-0.0493634949973059,23.68884468,26.31500053,5575331000.0,1.8053655676411464,-0.0301372684763903,-0.252770984023716,,,-0.03163377003138983,0.6052897207759554,-0.04380614595914426,-0.04678493621670439
AAPL,320193,2016-01-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.0480990765609087,21.90643692,24.33499908,5544583000.0,1.6603182413799578,-0.1550148141721946,-0.1720793860833461,0.5,,-0.019553043789185494,1.1414310308374807,-0.01791294444803393,0.025893201511110332
AAPL,320193,2016-02-29,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.0480990765609087,21.8782444,24.17250061,5544583000.0,1.6492313630509148,-0.2333613597983203,-0.2504259317094718,0.4864864864864865,,0.04121197885512871,1.2368615250588488,0.03588241880330563,0.05379536325133956
AAPL,320193,2016-03-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.0480990765609087,24.66138458,27.24749947,5544583000.0,1.859031112074804,-0.1078488683476147,-0.1249134402587662,0.5526315789473685,,0.04351185855850183,0.6267361554972279,0.04839193522898648,0.01250951642568085
AAPL,320193,2016-04-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.1455424205579364,-0.0262929644604234,0.0,-0.0492281762115455,21.21074104,23.43499947,5477425000.0,1.579546821204006,-0.2370937172630201,-0.1086158686162351,0.4615384615384615,,-0.03012191213471914,1.5357614626586826,-0.06641262315776204,-0.11480455838674852
AAPL,320193,2016-05-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.1455424205579364,-0.0262929644604234,0.0,-0.0492281762115455,22.73308945,24.96500015,5477425000.0,1.6826706857309792,-0.2178023398598259,-0.0893244912130409,0.525,,0.02827929147248829,0.9474903699673201,0.04994754778225159,0.11636017094001364
AAPL,320193,2016-06-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.1455424205579364,-0.0262929644604234,0.0,-0.0492281762115455,21.76330566,23.89999962,5477425000.0,1.6108883840545676,-0.2222154587402984,-0.0937376100935134,0.4634146341463415,,0.007084744250971631,0.48462537031361347,0.0006454229628115211,-0.049302124819440074
AAPL,320193,2016-07-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.0176162950887255,-0.005285062074133,0.0,-0.0551103490578709,23.72337341,26.05249977,5388443000.0,1.7274433344591602,-0.1232990495885335,0.0227950941469769,0.5476190476190477,,0.0174321350401491,1.1763609781434943,0.02756001872543338,0.026914595762621858
AAPL,320193,2016-08-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.0176162950887255,-0.005285062074133,0.0,-0.0551103490578709,24.28447342,26.52499962,5388443000.0,1.7587730234955783,-0.0389453325106421,0.1071488112248683,0.5581395348837209,,0.007847802771270658,0.5247249528085328,0.013453305647673997,-0.014106713077759382
AAPL,320193,2016-09-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.0176162950887255,-0.005285062074133,0.0,-0.0551103490578709,25.87520599,28.26250076,5388443000.0,1.8739801932261544,0.0468454715690107,0.1929396153045212,0.6136363636363636,,0.030275354240426954,1.1717290189179845,0.05110403905072972,0.037650733403055726
AAPL,320193,2016-10-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.0558240518926336,0.0075874223346905,-0.5509611438953113,-0.0435880847253732,25.98736,28.38500023,5332313000.0,2.2994303860511662,-0.0295598031172272,0.0607102887256495,0.6666666666666666,,0.0028512282179635764,0.6884948619940373,0.002106529382517911,-0.048997509668211814
AAPL,320193,2016-11-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.0558240518926336,0.0075874223346905,-0.5509611438953113,-0.0435880847253732,25.42600632,27.62999916,5332313000.0,2.2382687729529818,-0.0449792626102671,0.0452908292326096,0.6521739130434783,,0.010871952506216689,0.8008651663352123,-0.031689683232813216,-0.033796212615331125
AAPL,320193,2016-12-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.0558240518926336,0.0075874223346905,-0.5509611438953113,-0.0435880847253732,26.64531708,28.95499992,5332313000.0,2.3456052881686764,0.1248044149023481,0.215074506745225,0.6808510638297872,,0.015502978780196462,0.9527704308889136,0.010456404746515732,0.04214608797932895
AAPL,320193,2017-01-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.0558240518926336,0.0075874223346905,-0.5509611438953113,-0.0435880847253732,27.9175396,30.33749962,5332313000.0,2.457599714560359,0.2743989221958784,0.3646690140387553,0.6875,0.7777777777777778,-0.0019204767153412593,0.7498328179670238,0.0011185289999185635,-0.009337875746597168
AAPL,320193,2017-02-28,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-01T21:33:29+00:00,,0.0326734500210881,0.2283442457658485,-0.0136554379119245,-0.1900179656929097,65824000000.0,0.600200518812228,0.0375479363324473,GENERAL,0.1229435418639649,0.0099473004629546,0.0,-0.0537539071919385,31.65228271,34.24750137,5246540000.0,2.7297169092999485,0.4467469204247485,0.4140734704036604,0.7959183673469388,0.8648648648648649,0.07297663633401011,1.7089991017107273,0.0657497062801029,0.06463117728018435
AAPL,320193,2017-03-31,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-01T21:33:29+00:00,,0.0326734500210881,0.2283442457658485,-0.0136554379119245,-0.1900179656929097,65824000000.0,0.600200518812228,0.0375479363324473,GENERAL,0.1229435418639649,0.0099473004629546,0.0,-0.0537539071919385,33.19342804,35.91500092,5246540000.0,2.862625925601859,0.3459677388478568,0.3132942888267687,0.86,0.6578947368421053,-0.014973014116796638,0.6247097501740742,-0.003627747452455903,-0.06937745373255881
