hypothesis_id,threshold,treatment_events,control_events,treatment_tickers,test_folds,directional_folds,median_excess_gap,median_trough_gap,median_upside_sacrifice,raw_p_value,fold_gaps,leave_one_ticker_out_sign_holds,holm_p_value,passed
PROFIT_DOWNSIDE_EXPANSION_V2,0.8,705,474,51,9,4,0.0020846550465219993,-0.0020371884513544214,0.09360871764016676,0.30778155175685323,"{""F01"": 0.005573645103751135, ""F02"": 0.006371663087749613, ""F03"": -0.005604471031219194, ""F04"": -0.022244254082365522, ""F05"": 0.022519550054998394, ""F06"": -0.008400911584820259, ""F07"": -0.00588918108376274, ""F08"": -0.00039991432589037146, ""F09"": 0.03163759462159299}",False,1.0,False
PROFIT_DOWNSIDE_EXPANSION_V2,0.9,415,474,51,9,4,0.000562832237727573,-0.0019768130465199207,0.09908154719705387,0.5310413432001831,"{""F01"": -0.01194545572784167, ""F02"": 0.019459892649187793, ""F03"": -0.020057946061952492, ""F04"": -0.013612528302061278, ""F05"": 0.024656957467664053, ""F06"": -0.015252709754374871, ""F07"": -0.014670695844819892, ""F08"": 0.017077286529651958, ""F09"": 0.022575185746409376}",False,1.0,False
PROFIT_RELATIVE_BREAK_V2,0.8,663,471,51,9,4,-0.002762005659296185,0.003508652185464145,0.09885032248831638,0.8179784549260541,"{""F01"": 0.0015701814851166729, ""F02"": -0.007548872230790149, ""F03"": -0.009408576581574568, ""F04"": -0.01819895729949783, ""F05"": 0.03319006215859677, ""F06"": 0.0004688639404991646, ""F07"": -0.0008616168136312274, ""F08"": -0.004049407687019224, ""F09"": 0.016480851701900612}",False,1.0,False
PROFIT_RELATIVE_BREAK_V2,0.9,441,471,51,9,3,-0.005670636850952482,0.001965713918036238,0.10288471235131458,0.888006769489096,"{""F01"": 0.0007697124590479998, ""F02"": -0.006139159756728629, ""F03"": -0.01692049742717816, ""F04"": -0.02058687941147319, ""F05"": 0.03200818831318841, ""F06"": -0.013841027141150875, ""F07"": -0.005065616816549545, ""F08"": -0.01581180184127523, ""F09"": 0.01509890407422132}",False,1.0,False
PROFIT_RELATIVE_EXTENSION_V2,0.8,160,374,47,9,5,-0.0034641610369174902,0.004776918458631263,0.09287058955054128,0.3878238897183948,"{""F01"": 0.013415521887243043, ""F02"": -0.015356353583695026, ""F03"": 0.0005403625365963949, ""F04"": 0.051985133349464197, ""F05"": -0.024104283959902495, ""F06"": 0.002483802902387311, ""F07"": -0.02082787319621837, ""F08"": -0.03799683295995354, ""F09"": 0.057492247547105024}",False,1.0,False
PROFIT_RELATIVE_EXTENSION_V2,0.9,105,374,46,9,7,0.008637780431228315,0.010338180334115543,0.07926720375468799,0.18501364255817676,"{""F01"": 0.05009341744034401, ""F02"": 0.0119872167695656, ""F03"": 0.009865975502678537, ""F04"": 0.056921571693312856, ""F05"": -0.06816200633615777, ""F06"": 0.003061706476838344, ""F07"": -0.02974598467260836, ""F08"": 0.007346801677237169, ""F09"": 0.07364438169051335}",True,1.0,False
PROFIT_TREND_DECELERATION_V2,0.8,587,389,50,9,6,0.005744878870926673,-0.0030172469982037153,0.09908154719705387,0.15118248920195249,"{""F01"": 0.02200679932416305, ""F02"": 0.014635453347971228, ""F03"": -0.015800481575469094, ""F04"": 0.00040501215863908424, ""F05"": 0.0029448794691522284, ""F06"": 0.0068666040800695605, ""F07"": -0.029761263557700757, ""F08"": -0.016031370589541405, ""F09"": 0.03339382324369572}",True,1.0,False
PROFIT_TREND_DECELERATION_V2,0.9,387,389,50,9,5,0.003353978433869531,-0.00615340263063513,0.10890676602265059,0.14643464999189798,"{""F01"": 0.02495655053508805, ""F02"": 0.009664110498423528, ""F03"": -0.015800481575469094, ""F04"": -0.03274926507079057, ""F05"": 0.0038644574184629743, ""F06"": 0.009492167282099562, ""F07"": -0.022777163156193825, ""F08"": -0.002023047172836523, ""F09"": 0.04068077660668701}",True,1.0,False
