ticker,episode_id,signal_date,sector_etf,fold_id,path_label,damage_triggered,damage_execution_date,scheduled_execution_date,outcome_end,uplift_vs_buy_hold_base,uplift_vs_buy_hold_stress,triggered_trough_improvement_base,triggered_trough_improvement_stress,research_use,direction_label,operational_action_ratio
SYK,SYK-V61-004,2017-11-14,XLV,F01,RESUMED_UPTREND,True,2017-12-08,2017-12-15,2018-05-17,-0.00668069963117,-0.00675364608947,0.000959969186424,0.000887022728129,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BLDR,BLDR-V61-002,2017-11-15,XLI,F01,LARGE_PULLBACK,True,2018-02-05,2017-12-18,2018-05-18,0.00197393976281,0.00189049363392,0.00660307095902,0.00651962483013,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EME,EME-V61-002,2017-11-15,XLI,F01,TEMPORARY_PULLBACK,True,2018-01-31,2017-12-18,2018-05-18,0.00339894844461,0.00331890474966,0.00531526261653,0.00523521892159,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BDX,BDX-V61-003,2017-11-16,XLV,F01,TEMPORARY_PULLBACK,True,2017-12-26,2017-12-19,2018-05-21,-0.00275918016133,-0.00283313680911,0.00136801181945,0.00129405517167,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WAT,WAT-V61-004,2017-11-20,XLV,F01,TEMPORARY_PULLBACK,True,2017-12-26,2017-12-21,2018-05-23,-0.000102621483341,-0.000175284636073,0.00133044140095,0.00125777824822,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DHR,DHR-V61-002,2017-11-22,XLV,F01,RESUMED_UPTREND,True,2018-02-09,2017-12-26,2018-05-25,-0.00488054079855,-0.00495528467343,0.000534094615039,0.000459350740161,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FSLR,FSLR-V61-003,2017-11-22,XLK,F01,TEMPORARY_PULLBACK,True,2018-01-31,2017-12-26,2018-05-25,-0.000381619254592,-0.000465766504561,0.00869126113282,0.00860711388285,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
J,J-V61-003,2017-11-22,XLI,F01,STRUCTURAL_BREAK,True,2018-02-05,2017-12-26,2018-05-25,0.00191476473516,0.00183810913086,0.00803446492456,0.00795780932026,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
XEL,XEL-V61-003,2017-11-24,XLU,F01,TEMPORARY_PULLBACK,True,2017-12-21,2017-12-27,2018-05-29,0.00227034320989,0.00219880407328,0.00545808313653,0.00538654399991,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CSGP,CSGP-V61-002,2017-11-28,XLRE,F01,RESUMED_UPTREND,True,2017-12-12,2017-12-29,2018-05-31,-0.015566476822,-0.0156362364326,-0.000372278683026,-0.000442038293625,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
D,D-V61-002,2017-11-29,XLU,F01,LARGE_PULLBACK,True,2018-01-04,2018-01-02,2018-06-01,0.00736598513351,0.00729632876519,0.00828998129739,0.00822032492907,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FE,FE-V61-004,2017-11-29,XLU,F01,TEMPORARY_PULLBACK,True,2017-12-06,2018-01-02,2018-06-01,-0.00380801696201,-0.00388029942964,0.00445697060118,0.00438468813355,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FIX,FIX-V61-001,2017-11-29,XLI,F01,TEMPORARY_PULLBACK,True,2018-01-08,2018-01-02,2018-06-01,-0.00606154172449,-0.0061347167098,0.00247607757501,0.0024029025897,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SBAC,SBAC-V61-003,2017-11-29,XLRE,F01,RESUMED_UPTREND,True,2017-12-20,2018-01-02,2018-06-01,-5.52999344893e-05,-0.000125338505754,0.00158524618915,0.00151520761789,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CCI,CCI-V61-003,2017-11-30,XLRE,F01,TEMPORARY_PULLBACK,True,2018-01-12,2018-01-03,2018-06-04,-0.000640023281926,-0.000709740314915,0.000947199295476,0.000877482262487,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DG,DG-V61-003,2017-11-30,XLP,F01,TEMPORARY_PULLBACK,True,2018-02-21,2018-01-03,2018-06-04,0.00196887841087,0.00188786814467,0.0049451267004,0.00486411643421,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
L,L-V61-003,2017-11-30,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-01-03,2018-06-04,-0.00245207832995,-0.00252273765666,0.00124199350306,0.00117133417635,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LVS,LVS-V61-005,2017-11-30,XLY,F01,RESUMED_UPTREND,True,2018-03-02,2018-01-03,2018-06-04,-0.00782189131821,-0.00789843623889,0.00143978147967,0.00136323655898,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MAS,MAS-V61-003,2017-11-30,XLI,F01,LARGE_PULLBACK,True,2018-02-05,2018-01-03,2018-06-04,0.0048195725458,0.00474479895064,0.00743089808884,0.00735612449368,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
YUM,YUM-V61-004,2017-11-30,XLY,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-01-03,2018-06-04,-0.00287305013779,-0.00294344970261,0.0011575809118,0.00108718134698,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CPT,CPT-V61-004,2017-12-01,XLRE,F01,LARGE_PULLBACK,True,2017-12-06,2018-01-04,2018-06-05,-0.000210165746854,-0.000284683598356,0.00645737414571,0.0063828562942,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ALL,ALL-V61-002,2017-12-04,XLF,F01,TEMPORARY_PULLBACK,True,2018-01-11,2018-01-05,2018-06-06,0.00324898754504,0.00317601416099,0.00511908811008,0.00504611472602,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BF-B,BF-B-V61-001,2017-12-04,XLP,F01,RESUMED_UPTREND,True,2018-02-06,2018-01-05,2018-06-06,-0.00330001961168,-0.00337662918445,0.00106086958267,0.000984260009899,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ES,ES-V61-003,2017-12-04,XLU,F01,TEMPORARY_PULLBACK,True,2018-02-02,2018-01-05,2018-06-06,0.00285124874084,0.00278387552824,0.00285124874084,0.00278387552824,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
OXY,OXY-V61-002,2017-12-04,XLE,F01,RESUMED_UPTREND,True,2018-02-28,2018-01-05,2018-06-06,-0.014682087911,-0.0147548873831,0.00248010486803,0.00240730539593,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ATO,ATO-V61-004,2017-12-06,XLU,F01,TEMPORARY_PULLBACK,True,2018-01-04,2018-01-09,2018-06-08,-0.00114925306361,-0.00121843714002,0.00338153981269,0.00331235573628,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DLTR,DLTR-V61-002,2017-12-06,XLP,F01,LARGE_PULLBACK,True,2018-02-09,2018-01-09,2018-06-08,0.00926199307104,0.0091892604101,0.00993485045151,0.00986211779057,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
QCOM,QCOM-V61-003,2017-12-06,XLK,F01,LARGE_PULLBACK,True,2018-02-06,2018-01-09,2018-06-08,0.000618886421549,0.000546968170267,0.00926401758357,0.00919209933228,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PAYX,PAYX-V61-002,2017-12-07,XLI,F01,TEMPORARY_PULLBACK,True,2018-01-12,2018-01-10,2018-06-11,-0.00172993978376,-0.00180325439902,0.00482264404563,0.00474932943038,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EMR,EMR-V61-004,2017-12-08,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-01-11,2018-06-12,-0.00571880704907,-0.00579397609586,0.00015024447469,7.50754279026e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EXPD,EXPD-V61-007,2017-12-08,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-05,2018-01-11,2018-06-12,-0.0117389112849,-0.0118127477811,0.00233075504039,0.00225691854424,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PFG,PFG-V61-004,2017-12-08,XLF,F01,LARGE_PULLBACK,True,2018-01-31,2018-01-11,2018-06-12,0.00747046170557,0.00739876439228,0.00891360165236,0.00884190433906,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AEP,AEP-V61-004,2017-12-12,XLU,F01,TEMPORARY_PULLBACK,True,2018-01-05,2018-01-16,2018-06-14,0.00339285233214,0.00332268658145,0.00461568257303,0.00454551682234,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CF,CF-V61-002,2017-12-14,XLB,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-01-18,2018-06-18,-0.0116288816331,-0.0116968423592,0.000421881343806,0.000353920617671,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ARE,ARE-V61-005,2017-12-15,XLRE,F01,TEMPORARY_PULLBACK,True,2018-01-30,2018-01-19,2018-06-19,-0.000772161996179,-0.000843478783173,0.00404831804618,0.00397700125919,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MMM,MMM-V61-002,2017-12-15,XLI,F01,LARGE_PULLBACK,True,2018-02-09,2018-01-19,2018-06-19,0.00469236338541,0.0046215829214,0.00603716270429,0.00596638224028,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROST,ROST-V61-003,2017-12-20,XLY,F01,TEMPORARY_PULLBACK,True,2018-02-05,2018-01-24,2018-06-22,-0.00474044500921,-0.00481489855355,0.00241903048036,0.00234457693602,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SCHW,SCHW-V61-002,2017-12-21,XLF,F01,RESUMED_UPTREND,True,2018-02-09,2018-01-25,2018-06-25,-0.00322578876267,-0.0032979578962,0.00118312744981,0.00111095831627,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RJF,RJF-V61-004,2017-12-22,XLF,F01,RESUMED_UPTREND,True,2018-02-09,2018-01-26,2018-06-26,-0.00362669228928,-0.00369877459164,0.000927896319643,0.000855814017277,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMP,AMP-V61-001,2017-12-26,XLF,F01,STRUCTURAL_BREAK,True,2018-02-01,2018-01-29,2018-06-27,0.00827572354705,0.00820181501981,0.0105738587489,0.0104999502217,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
JBHT,JBHT-V61-003,2017-12-27,XLI,F01,RESUMED_UPTREND,True,2018-03-28,2018-01-30,2018-06-28,-0.00289104558999,-0.00296589262135,0.00243741538642,0.00236256835507,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
KKR,KKR-V61-002,2017-12-28,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-09,2018-01-31,2018-06-29,-0.0100128744791,-0.0100875195546,0.00269350525485,0.0026188601793,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PNC,PNC-V61-004,2017-12-28,XLF,F01,TEMPORARY_PULLBACK,True,2018-03-23,2018-01-31,2018-06-29,0.00613366919778,0.0060541006328,0.00613366919778,0.0060541006328,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
F,F-V61-001,2018-01-02,XLY,F01,LARGE_PULLBACK,True,2018-01-18,2018-02-02,2018-07-03,0.00296210577148,0.00288994936543,0.00659383791115,0.0065216815051,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FDX,FDX-V61-004,2018-01-02,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-02-02,2018-07-03,0.00298651669634,0.00291534824837,0.00316983463454,0.00309866618656,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GL,GL-V61-003,2018-01-02,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-05,2018-02-02,2018-07-03,0.00272128182544,0.00264847236188,0.00376350316929,0.00369069370573,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LH,LH-V61-004,2018-01-02,XLV,F01,RESUMED_UPTREND,True,2018-03-22,2018-02-02,2018-07-03,-0.00358987853776,-0.00366774822861,0.00244215143479,0.00236428174393,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RF,RF-V61-002,2018-01-02,XLF,F01,TEMPORARY_PULLBACK,True,2018-03-23,2018-02-02,2018-07-03,0.00291906328763,0.0028380400182,0.00384814564091,0.00376712237149,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SYY,SYY-V61-003,2018-01-02,XLP,F01,RESUMED_UPTREND,True,2018-02-06,2018-02-02,2018-07-03,-0.0104838187762,-0.0105541787059,-0.000552556042632,-0.000622915972303,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PWR,PWR-V61-003,2018-01-03,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-05,2018-02-05,2018-07-05,0.0024859043363,0.00241807246404,0.00406616735581,0.00399833548356,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COF,COF-V61-002,2018-01-04,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-02-06,2018-07-06,0.000481510552454,0.000411383828864,0.00314681407849,0.0030766873549,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COHR,COHR-V61-004,2018-01-04,XLK,F01,STRUCTURAL_BREAK,True,2018-01-25,2018-02-06,2018-07-06,0.00363325864083,0.00356281110538,0.00867440870694,0.00860396117149,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DVN,DVN-V61-003,2018-01-10,XLE,F01,LARGE_PULLBACK,True,2018-02-05,2018-02-12,2018-07-12,-0.00566904552357,-0.00573904911496,0.0105563306253,0.0104863270339,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HPQ,HPQ-V61-004,2018-01-11,XLK,F01,RESUMED_UPTREND,True,2018-02-08,2018-02-13,2018-07-13,-0.00613538971863,-0.00620657448775,0.00294086548278,0.00286968071366,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NUE,NUE-V61-004,2018-01-11,XLB,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-02-13,2018-07-13,-0.00282866095114,-0.00289389322082,0.00107470220309,0.00100946993341,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RTX,RTX-V61-002,2018-01-11,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-12,2018-02-13,2018-07-13,-0.00299239362103,-0.00306077088073,0.00167845319824,0.00161007593854,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WFC,WFC-V61-001,2018-01-11,XLF,F01,LARGE_PULLBACK,True,2018-02-06,2018-02-13,2018-07-13,0.000836429955224,0.000768286718369,0.00513648986834,0.00506834663149,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DVA,DVA-V61-001,2018-01-16,XLV,F01,LARGE_PULLBACK,True,2018-02-09,2018-02-15,2018-07-17,0.000752415055496,0.000683602672667,0.00615355154616,0.00608473916333,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROK,ROK-V61-004,2018-01-17,XLI,F01,LARGE_PULLBACK,True,2018-02-05,2018-02-16,2018-07-18,0.00490412264121,0.00483418776535,0.00716176506955,0.00709183019369,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
KLAC,KLAC-V61-006,2018-01-18,XLK,F01,RESUMED_UPTREND,True,2018-02-06,2018-02-20,2018-07-19,-0.00474407973412,-0.00480892053006,0.000188096951325,0.000123256155384,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DRI,DRI-V61-003,2018-01-19,XLY,F01,TEMPORARY_PULLBACK,True,2018-02-09,2018-02-21,2018-07-20,-0.0100624537295,-0.0101322967501,0.0040497163377,0.00397987331712,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NDSN,NDSN-V61-003,2018-01-19,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-02-21,2018-07-20,0.000105571934738,3.98117377481e-05,0.00202633087745,0.00196057068046,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FLEX,FLEX-V61-004,2018-01-22,XLK,F01,STRUCTURAL_BREAK,True,2018-02-01,2018-02-22,2018-07-23,0.00723500672963,0.00716548512343,0.01284200213,0.0127724805238,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WAT,WAT-V61-005,2018-01-23,XLV,F01,TEMPORARY_PULLBACK,True,2018-02-09,2018-02-23,2018-07-24,-0.000962368878653,-0.0010313294911,0.0012557458083,0.00118678519585,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CNC,CNC-V61-001,2018-01-25,XLV,F01,RESUMED_UPTREND,True,2018-02-06,2018-02-27,2018-07-26,-0.0150866084209,-0.0151542412586,0.000117620933495,4.99880957802e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DHR,DHR-V61-003,2018-01-25,XLV,F01,RESUMED_UPTREND,True,2018-02-09,2018-02-27,2018-07-26,-0.00534116678083,-0.00540930210465,0.000486872129754,0.000418736805931,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PNR,PNR-V61-002,2018-01-25,XLI,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-02-27,2018-07-26,0.00145487878024,0.00138614666696,0.00317233274797,0.00310360063469,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TPL,TPL-V61-003,2018-01-25,XLE,F01,RESUMED_UPTREND,True,2018-03-28,2018-02-27,2018-07-26,-0.023966768832,-0.0240368778945,0.0012879684073,0.00121785934478,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CMI,CMI-V61-007,2018-01-26,XLI,F01,STRUCTURAL_BREAK,True,2018-02-07,2018-02-28,2018-07-27,0.00902175591394,0.00895322345259,0.0111050131918,0.0110364807305,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GRMN,GRMN-V61-003,2018-01-26,XLY,F01,TEMPORARY_PULLBACK,True,2018-02-23,2018-02-28,2018-07-27,-0.0029787305969,-0.00304870192671,0.00155983293308,0.00148986160327,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LOW,LOW-V61-001,2018-01-26,XLY,F01,TEMPORARY_PULLBACK,True,2018-03-01,2018-02-28,2018-07-27,-0.00442856065605,-0.00449110952945,0.0035184576737,0.0034559088003,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MGM,MGM-V61-004,2018-01-26,XLY,F01,TEMPORARY_PULLBACK,True,2018-02-13,2018-02-28,2018-07-27,0.00317969919371,0.00311218910477,0.00690434073782,0.00683683064888,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TRMB,TRMB-V61-007,2018-01-26,XLK,F01,LARGE_PULLBACK,True,2018-02-06,2018-02-28,2018-07-27,0.00498588458458,0.00491946459686,0.0081463565748,0.00807993658707,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IP,IP-V61-002,2018-01-29,XLB,F01,TEMPORARY_PULLBACK,True,2018-02-09,2018-03-01,2018-07-30,0.00247760372074,0.00241197296527,0.00484567353226,0.0047800427768,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CTAS,CTAS-V61-003,2018-01-30,XLI,F01,RESUMED_UPTREND,True,2018-02-07,2018-03-02,2018-07-31,-0.0147731066761,-0.014843538464,0.00185937005771,0.00178893826975,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PFE,PFE-V61-003,2018-01-30,XLV,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-03-02,2018-07-31,-0.00829176569166,-0.00836017136441,0.00063913785189,0.000570732179142,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FITB,FITB-V61-004,2018-01-31,XLF,F01,TEMPORARY_PULLBACK,True,2018-04-19,2018-03-05,2018-08-01,0.00113482178793,0.00106476624865,0.00338072138652,0.00331066584724,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ISRG,ISRG-V61-003,2018-01-31,XLV,F01,RESUMED_UPTREND,True,2018-03-26,2018-03-05,2018-08-01,-0.0126394774658,-0.0127103267258,0.00293028543878,0.00285943617882,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
JKHY,JKHY-V61-003,2018-01-31,XLF,F01,RESUMED_UPTREND,True,2018-05-03,2018-03-05,2018-08-01,-0.00737088505874,-0.00744229164361,0.00166021552799,0.00158880894312,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MOS,MOS-V61-002,2018-01-31,XLB,F01,RESUMED_UPTREND,True,2018-02-06,2018-03-05,2018-08-01,-0.00990917830519,-0.00997568929996,0.00106537534486,0.000998864350096,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SBAC,SBAC-V61-004,2018-01-31,XLRE,F01,TEMPORARY_PULLBACK,True,2018-03-01,2018-03-05,2018-08-01,-0.00121386014463,-0.00128158363887,0.00126752458832,0.00119980109408,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
C,C-V61-004,2018-02-01,XLF,F01,TEMPORARY_PULLBACK,True,2018-03-15,2018-03-06,2018-08-02,0.000944072097469,0.000873921222935,0.00500732431276,0.00493717343822,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DD,DD-V61-003,2018-02-01,XLB,F01,LARGE_PULLBACK,True,2018-02-05,2018-03-06,2018-08-02,0.00197468352987,0.00190306106799,0.00525493839447,0.00518331593259,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FDS,FDS-V61-002,2018-02-01,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-07,2018-03-06,2018-08-02,-0.00294337412166,-0.00301372288486,0.00117143567606,0.00110108691286,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HAL,HAL-V61-003,2018-02-01,XLE,F01,RESUMED_UPTREND,True,2018-02-22,2018-03-06,2018-08-02,0.00424451405921,0.00417994333728,0.00617632668175,0.00611175595983,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ICE,ICE-V61-003,2018-02-01,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-08,2018-03-06,2018-08-02,-0.00181370312097,-0.00188464228706,0.00243574514779,0.0023648059817,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
L,L-V61-004,2018-02-01,XLF,F01,TEMPORARY_PULLBACK,True,2018-02-06,2018-03-06,2018-08-02,-0.00368206258598,-0.00375092768688,0.00121045602731,0.00114159092641,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
STX,STX-V61-002,2018-02-01,XLK,F01,TEMPORARY_PULLBACK,True,2018-05-02,2018-03-06,2018-08-02,-0.00173102597449,-0.00180371192572,0.00481371416144,0.00474102821021,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
VRTX,VRTX-V61-003,2018-02-01,XLV,F01,TEMPORARY_PULLBACK,True,2018-04-03,2018-03-06,2018-08-02,-0.00643499280104,-0.00650256606929,0.00286323171401,0.00279565844577,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EBAY,EBAY-V61-004,2018-02-02,XLY,F01,TEMPORARY_PULLBACK,True,2018-03-22,2018-03-07,2018-08-03,0.008485475755,0.00841565636222,0.00912883055953,0.00905901116676,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TFC,TFC-V61-002,2018-02-06,XLF,F01,TEMPORARY_PULLBACK,True,2018-03-23,2018-03-09,2018-08-07,0.000324132008596,0.000250322241497,0.0019948083344,0.0019209985673,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MSI,MSI-V61-002,2018-02-13,XLK,F01,RESUMED_UPTREND,True,2018-05-10,2018-03-16,2018-08-14,-0.00758750851964,-0.00766610519856,0.0010844760406,0.00100587936167,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LMT,LMT-V61-001,2018-02-20,XLI,F01,TEMPORARY_PULLBACK,True,2018-03-13,2018-03-22,2018-08-20,0.00112498475239,0.00105459111205,0.00527772771809,0.00520733407775,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AJG,AJG-V61-004,2018-02-21,XLF,F01,TEMPORARY_PULLBACK,True,2018-05-15,2018-03-23,2018-08-21,-0.00414336490496,-0.00421697310109,0.00143081273202,0.00135720453589,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FE,FE-V61-005,2018-02-28,XLU,F01,RESUMED_UPTREND,True,2018-05-09,2018-04-02,2018-08-28,-0.00675213783068,-0.00683012394293,0.00305719526411,0.00297920915186,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MTB,MTB-V61-002,2018-03-07,XLF,F01,TEMPORARY_PULLBACK,True,2018-03-23,2018-04-09,2018-09-05,0.000150404254705,8.02994780918e-05,0.00383167340023,0.00376156862362,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ODFL,ODFL-V61-003,2018-03-12,XLI,F01,RESUMED_UPTREND,True,2018-04-27,2018-04-12,2018-09-10,-0.0118102590175,-0.0118777737346,0.000399059932769,0.000331545215641,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EXPD,EXPD-V61-008,2018-03-13,XLI,F01,RESUMED_UPTREND,True,2018-03-26,2018-04-13,2018-09-11,-0.0107949763118,-0.0108664488057,0.000789268624857,0.000717796131023,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NUE,NUE-V61-005,2018-03-14,XLB,F01,TEMPORARY_PULLBACK,True,2018-03-21,2018-04-16,2018-09-12,3.89996125426e-05,-3.42958353367e-05,0.00376003978942,0.00368674434154,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
URI,URI-V61-004,2018-03-14,XLI,F01,LARGE_PULLBACK,True,2018-04-03,2018-04-16,2018-09-12,-1.91940887637e-05,-8.70763422206e-05,0.0060272337179,0.00595935146444,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROL,ROL-V61-003,2018-03-20,XLI,F01,RESUMED_UPTREND,True,2018-04-26,2018-04-20,2018-09-18,-0.0148688543253,-0.014939741374,0.000506364065348,0.000435477016689,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
