ticker,episode_id,signal_date,last_observed_session,source_regime,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,selector,sector,era,v61_episode_id,price_episode_id
NEM,NEM-V61-012,2025-07-03,2025-07-03,HEALTHY_RUSH,CONTINUATION,-0.04257098119773439,0.7769657358324895,0.7003637771460081,True,True,7,122,2026-01-02,V61_RUSH,materials,2023-2026,,
NFLX,NFLX-V61-001,2017-07-26,2017-07-26,HEALTHY_RUSH,LARGE_PULLBACK,-0.12232925342644452,0.426380259939642,0.426380259939642,True,True,22,126,2018-01-25,V61_RUSH,communication,2016-2019,,
NFLX,NFLX-V61-002,2017-11-03,2017-11-03,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.07984601589497053,0.6802159849066947,0.6343682855308517,True,True,20,111,2018-05-08,V61_RUSH,communication,2016-2019,,
NFLX,NFLX-V61-003,2018-02-01,2018-02-01,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.0588523586888583,0.5806013282309594,0.2996567246006603,True,True,6,108,2018-08-02,V61_RUSH,communication,2016-2019,,
NFLX,NFLX-V61-004,2018-05-03,2018-05-03,HEALTHY_RUSH,UNRESOLVED,-0.08614332592414586,0.344188087945122,-0.03179444672493503,False,False,124,45,2018-10-31,V61_RUSH,communication,2016-2019,,
NFLX,NFLX-V61-005,2024-11-15,2024-11-15,HEALTHY_RUSH,CONTINUATION,0.005388521286891379,0.44986397405827994,0.44986397405827994,True,True,38,126,2025-05-21,V61_RUSH,communication,2023-2026,,
NFLX,NFLX-V61-006,2025-02-20,2025-02-20,HEALTHY_RUSH,LARGE_PULLBACK,-0.16463977458044132,0.30705478812997566,0.17731859541292083,True,True,31,89,2025-08-21,V61_RUSH,communication,2023-2026,,
NFLX,NFLX-V61-007,2025-05-21,2025-05-21,HEALTHY_RUSH,UNRESOLVED,-0.0884206501585737,0.12095793102877561,-0.07921279062097275,False,False,112,26,2025-11-19,V61_RUSH,communication,2023-2026,,
NKE,NKE-V61-001,2018-06-06,2018-06-06,HEALTHY_RUSH,CONTINUATION,-0.04621831653902375,0.14730050556577412,0.01942719378662705,False,True,117,75,2018-12-04,V61_RUSH,consumer_discretionary,2016-2019,,
NKE,NKE-V61-002,2020-01-07,2020-01-07,HEALTHY_RUSH,LARGE_PULLBACK,-0.38127081602204027,0.0300673162745011,-0.023762310543364085,True,True,52,105,2020-07-08,V61_RUSH,consumer_discretionary,2020-2022,,
NKE,NKE-V61-003,2020-09-09,2020-09-09,HEALTHY_RUSH,CONTINUATION,-0.013315845558055206,0.2823833281839394,0.23378327279799493,True,True,8,85,2021-03-11,V61_RUSH,consumer_discretionary,2020-2022,,
NKE,NKE-V61-004,2020-12-08,2020-12-08,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08447058647368322,0.05700137848129039,-0.054692888973713716,False,True,90,22,2021-06-10,V61_RUSH,consumer_discretionary,2020-2022,,
NKE,NKE-V61-005,2021-07-27,2021-07-27,HEALTHY_RUSH,LARGE_PULLBACK,-0.12971670217689368,0.08040914721717529,-0.11294926099265756,False,False,123,72,2022-01-25,V61_RUSH,consumer_discretionary,2020-2022,,
NVDA,NVDA-V61-001,2016-04-13,2016-04-13,NORMAL_RUSH,TEMPORARY_PULLBACK,-0.05389216477862613,0.8732863513352636,0.8079452318206948,True,True,15,119,2016-10-11,V61_RUSH,technology,2016-2019,,
NVDA,NVDA-V61-002,2016-06-13,2016-06-13,NORMAL_RUSH,CONTINUATION,-0.0331264377278947,1.038636893703981,0.9689457378558601,True,True,10,124,2016-12-09,V61_RUSH,technology,2016-2019,,
NVDA,NVDA-V61-003,2017-05-23,2017-05-23,HEALTHY_RUSH,CONTINUATION,0.00897605996728279,0.5787077633668432,0.563661400553811,True,True,2,120,2017-11-20,V61_RUSH,technology,2016-2019,,
NVDA,NVDA-V61-004,2018-02-02,2018-02-02,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08487510727982606,0.14440277593890416,0.08090339851892736,True,True,1,91,2018-08-03,V61_RUSH,technology,2016-2019,,
NVDA,NVDA-V61-005,2020-07-09,2020-07-09,HEALTHY_RUSH,CONTINUATION,-0.043462686898530056,0.38608407711978043,0.27052397218437374,True,True,2,85,2021-01-07,V61_RUSH,technology,2020-2022,,
NVDA,NVDA-V61-006,2020-10-07,2020-10-07,HEALTHY_RUSH,LARGE_PULLBACK,-0.16953061822162063,0.09816505205607728,0.03188366073750881,False,True,103,89,2021-04-09,V61_RUSH,technology,2020-2022,,
NVDA,NVDA-V61-007,2021-06-29,2021-06-29,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.09316301815494155,0.666864368257593,0.5145270351602673,True,True,12,106,2021-12-28,V61_RUSH,technology,2020-2022,,
NVDA,NVDA-V61-008,2021-08-27,2021-08-27,HEALTHY_RUSH,LARGE_PULLBACK,-0.1281374725051404,0.47472519383772727,0.07758811374944563,True,True,25,64,2022-02-28,V61_RUSH,technology,2020-2022,,
NVDA,NVDA-V61-009,2021-11-26,2021-11-26,NORMAL_RUSH,STRUCTURAL_BREAK,-0.4870731652759732,0.05945452796366446,-0.4027074678864553,False,False,123,1,2022-05-27,V61_RUSH,technology,2020-2022,,
NVDA,NVDA-V61-010,2023-06-30,2023-06-30,NORMAL_RUSH,CONTINUATION,-0.04663327091791036,0.19174376215998823,0.17087665180853273,True,True,82,99,2023-12-29,V61_RUSH,technology,2023-2026,,
NVDA,NVDA-V61-011,2024-02-20,2024-02-20,HEALTHY_RUSH,CONTINUATION,-0.028508994501054596,0.9523912131988757,0.8324368210337236,True,True,1,83,2024-08-20,V61_RUSH,technology,2023-2026,,
NVDA,NVDA-V61-012,2024-05-20,2024-05-20,HEALTHY_RUSH,CONTINUATION,0.0017934864317397103,0.5710590557523951,0.4789352030734,True,True,2,119,2024-11-18,V61_RUSH,technology,2023-2026,,
NVDA,NVDA-V61-013,2024-10-24,2024-10-24,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.3282162118413342,0.06431362879631863,-0.223434744103981,False,False,110,49,2025-04-29,V61_RUSH,technology,2023-2026,,
ORCL,ORCL-V61-001,2017-06-21,2017-06-21,HEALTHY_RUSH,CONTINUATION,0.0377477493485201,0.14394931528018717,0.0401406899111052,False,True,125,58,2017-12-19,V61_RUSH,technology,2016-2019,,
ORCL,ORCL-V61-002,2019-04-04,2019-04-04,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.06233735539210561,0.12261938712558229,0.009293998267817294,True,True,40,66,2019-10-03,V61_RUSH,technology,2016-2019,,
ORCL,ORCL-V61-003,2020-09-30,2020-09-30,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.06507364284045825,0.2263524082833661,0.21233975630350743,True,True,20,109,2021-04-01,V61_RUSH,technology,2020-2022,,
ORCL,ORCL-V61-004,2021-01-06,2021-01-06,HEALTHY_RUSH,CONTINUATION,-0.035320521025952956,0.3818520281123956,0.3738262805414079,True,True,11,125,2021-07-08,V61_RUSH,technology,2020-2022,,
ORCL,ORCL-V61-005,2021-03-09,2021-03-09,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08838113449986185,0.26212071417629823,0.23117487029562644,True,True,6,112,2021-09-07,V61_RUSH,technology,2020-2022,,
ORCL,ORCL-V61-006,2023-02-02,2023-02-02,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.07160433765716567,0.42179402668692867,0.2902498108134268,True,True,28,92,2023-08-04,V61_RUSH,technology,2023-2026,,
ORCL,ORCL-V61-007,2024-06-20,2024-06-20,HEALTHY_RUSH,LARGE_PULLBACK,-0.11653867925940453,0.35334957728706984,0.16331949482555497,True,True,33,108,2024-12-18,V61_RUSH,technology,2023-2026,,
ORCL,ORCL-V61-008,2025-07-10,2025-07-10,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.23927789919281695,0.3971488113338142,-0.1915783013215634,False,False,112,43,2026-01-08,V61_RUSH,technology,2023-2026,,
PEP,PEP-V61-001,2016-04-14,2016-04-14,NORMAL_RUSH,UNRESOLVED,-0.029662833076721684,0.0739097886884541,0.04334451212581025,True,True,26,63,2016-10-12,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-002,2016-07-25,2016-07-25,NORMAL_RUSH,TEMPORARY_PULLBACK,-0.07844197358907012,0.0047636333988929636,-0.025584710913113318,False,True,91,48,2017-01-24,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-003,2017-03-29,2017-03-29,HEALTHY_RUSH,UNRESOLVED,-0.007560102672124036,0.06660166491098574,0.0019199143982904232,True,True,6,97,2017-09-27,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-004,2019-04-24,2019-04-24,HEALTHY_RUSH,CONTINUATION,-0.012678923287045452,0.12104968905715885,0.09212038162234593,True,True,71,114,2019-10-22,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-005,2019-09-23,2019-09-23,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.2220567392948697,0.09287899933529364,-0.14787789858186384,False,False,124,100,2020-03-24,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-006,2019-12-20,2019-12-20,HEALTHY_RUSH,LARGE_PULLBACK,-0.2413590200211565,0.0657625522747296,-0.0336899905994672,False,True,61,37,2020-06-23,V61_RUSH,consumer_staples,2016-2019,,
PEP,PEP-V61-007,2021-08-09,2021-08-09,HEALTHY_RUSH,CONTINUATION,-0.020216828728635616,0.1534747948671329,0.12832247331689195,True,True,39,111,2022-02-07,V61_RUSH,consumer_staples,2020-2022,,
PEP,PEP-V61-008,2021-11-09,2021-11-09,HEALTHY_RUSH,CONTINUATION,-0.04723385111210465,0.1000844261727436,0.057692426862899104,True,True,84,117,2022-05-11,V61_RUSH,consumer_staples,2020-2022,,
PEP,PEP-V61-009,2022-11-29,2022-11-29,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.06799402188821968,0.08810407510715623,0.017879567941254892,True,True,36,113,2023-06-01,V61_RUSH,consumer_staples,2020-2022,,
PEP,PEP-V61-010,2023-05-03,2023-05-03,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.16586428315629442,0.02050184178764458,-0.13003568581375713,False,False,112,7,2023-11-01,V61_RUSH,consumer_staples,2023-2026,,
PG,PG-V61-001,2016-07-11,2016-07-11,NORMAL_RUSH,UNRESOLVED,-0.03045567517112202,0.057787490515785134,-0.0003720022673598944,False,True,101,63,2017-01-09,V61_RUSH,consumer_staples,2016-2019,,
PG,PG-V61-002,2016-09-08,2016-09-08,NORMAL_RUSH,TEMPORARY_PULLBACK,-0.0602412026861312,0.06071879579723638,0.053776022279898195,True,True,59,113,2017-03-10,V61_RUSH,consumer_staples,2016-2019,,
PG,PG-V61-003,2019-02-01,2019-02-01,HEALTHY_RUSH,CONTINUATION,-0.0033860545457780056,0.25213221925377916,0.21084805658068917,True,True,4,123,2019-08-02,V61_RUSH,consumer_staples,2016-2019,,
PG,PG-V61-004,2019-07-03,2019-07-03,HEALTHY_RUSH,CONTINUATION,-0.010255867855409773,0.11954105621405109,0.09574548624565016,True,True,3,123,2020-01-02,V61_RUSH,consumer_staples,2016-2019,,
PG,PG-V61-005,2020-08-12,2020-08-12,HEALTHY_RUSH,UNRESOLVED,-0.042525237009205075,0.0710257658925475,-0.041628992072826665,False,False,117,66,2021-02-11,V61_RUSH,consumer_staples,2020-2022,,
PG,PG-V61-006,2021-12-15,2021-12-15,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.15666069970808516,0.03999761670275337,-0.15150554139522354,False,False,125,92,2022-06-16,V61_RUSH,consumer_staples,2020-2022,,
PLD,PLD-V61-001,2016-05-31,2016-05-31,NORMAL_RUSH,CONTINUATION,-0.007728334973032491,0.16620784327962124,0.08276988175706967,False,True,116,84,2016-11-28,V61_RUSH,utilities_real_estate,2016-2019,,
PLD,PLD-V61-002,2016-07-29,2016-07-29,NORMAL_RUSH,LARGE_PULLBACK,-0.1418361440173871,0.009381722824797212,-0.09079153891958869,True,True,74,111,2017-01-30,V61_RUSH,utilities_real_estate,2016-2019,,
PLD,PLD-V61-003,2017-06-09,2017-06-09,HEALTHY_RUSH,CONTINUATION,0.0044099885698709596,0.19698845032310186,0.16892889536344513,True,True,21,115,2017-12-07,V61_RUSH,utilities_real_estate,2016-2019,,
PLD,PLD-V61-004,2019-05-10,2019-05-10,HEALTHY_RUSH,CONTINUATION,-0.03189477289194298,0.23466300083176583,0.16990640836339455,True,True,12,116,2019-11-07,V61_RUSH,utilities_real_estate,2016-2019,,
PLD,PLD-V61-005,2020-02-10,2020-02-10,HEALTHY_RUSH,LARGE_PULLBACK,-0.3308312562101351,0.13792681999740952,0.11177505312563407,True,True,28,118,2020-08-10,V61_RUSH,utilities_real_estate,2020-2022,,
PLD,PLD-V61-006,2020-08-04,2020-08-04,HEALTHY_RUSH,LARGE_PULLBACK,-0.10034061730155053,0.031394096452469045,0.015864885390222794,False,True,107,48,2021-02-03,V61_RUSH,utilities_real_estate,2020-2022,,
PLD,PLD-V61-007,2021-05-03,2021-05-03,HEALTHY_RUSH,CONTINUATION,-0.03137655826835317,0.2766666931007886,0.26178250832877814,True,True,7,125,2021-10-29,V61_RUSH,utilities_real_estate,2020-2022,,
PLD,PLD-V61-008,2021-10-29,2021-10-29,HEALTHY_RUSH,CONTINUATION,-0.025112853023781967,0.20440256856837768,0.06600870964089323,True,True,79,124,2022-05-02,V61_RUSH,utilities_real_estate,2020-2022,,
PLD,PLD-V61-009,2022-04-20,2022-04-20,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.4194460568273406,0.00196892724159059,-0.401189963580903,False,False,119,6,2022-10-19,V61_RUSH,utilities_real_estate,2020-2022,,
SHW,SHW-V61-001,2017-10-31,2017-10-31,HEALTHY_RUSH,UNRESOLVED,-0.06549986051935852,0.09779929307618063,-0.05891670176033714,False,False,123,50,2018-05-03,V61_RUSH,materials,2016-2019,,
SHW,SHW-V61-002,2018-01-02,2018-01-02,HEALTHY_RUSH,LARGE_PULLBACK,-0.10936787674686643,0.046265563792868614,-0.012009469511913395,False,True,81,8,2018-07-03,V61_RUSH,materials,2016-2019,,
SHW,SHW-V61-003,2019-09-26,2019-09-26,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.273314583429341,0.08997028510641569,-0.1579828065397818,False,False,122,81,2020-03-27,V61_RUSH,materials,2016-2019,,
SHW,SHW-V61-004,2020-09-18,2020-09-18,HEALTHY_RUSH,UNRESOLVED,-0.04757684060586764,0.07695243283521758,0.04004666796740586,False,True,114,50,2021-03-22,V61_RUSH,materials,2020-2022,,
SHW,SHW-V61-005,2020-11-17,2020-11-17,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.09561101947133355,0.18739099144007398,0.1647397850403607,True,True,72,118,2021-05-20,V61_RUSH,materials,2020-2022,,
SHW,SHW-V61-006,2021-05-27,2021-05-27,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.0616228250955666,0.18717752526063314,0.15184848022164776,True,True,15,120,2021-11-24,V61_RUSH,materials,2020-2022,,
SHW,SHW-V61-007,2021-08-16,2021-08-16,HEALTHY_RUSH,LARGE_PULLBACK,-0.11806915362164061,0.14825770023529317,-0.11806915362164061,False,False,126,96,2022-02-14,V61_RUSH,materials,2020-2022,,
SHW,SHW-V61-008,2021-11-19,2021-11-19,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.2953123161852377,0.05992453605787684,-0.21603020092324077,False,False,76,28,2022-05-23,V61_RUSH,materials,2020-2022,,
SLB,SLB-V61-001,2021-03-10,2021-03-10,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.15692834537247047,0.22425015699633732,-0.10231630778545187,True,True,28,59,2021-09-08,V61_RUSH,energy,2020-2022,,
SLB,SLB-V61-002,2021-06-09,2021-06-09,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.260626309871259,-0.022930777772444566,-0.13234406908397423,False,False,50,1,2021-12-07,V61_RUSH,energy,2020-2022,,
SLB,SLB-V61-003,2021-10-26,2021-10-26,HEALTHY_RUSH,LARGE_PULLBACK,-0.16812161976170537,0.3255057643707786,0.17466587780227139,True,True,25,91,2022-04-27,V61_RUSH,energy,2020-2022,,
SLB,SLB-V61-004,2022-02-02,2022-02-02,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.1963810554216,0.27147756077863217,-0.1291775610855016,False,False,111,87,2022-08-04,V61_RUSH,energy,2020-2022,,
SLB,SLB-V61-005,2022-11-01,2022-11-01,HEALTHY_RUSH,LARGE_PULLBACK,-0.12834288481973732,0.13792036652942974,-0.11856458058944297,False,True,98,51,2023-05-04,V61_RUSH,energy,2020-2022,,
SLB,SLB-V61-006,2023-07-10,2023-07-10,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08807721689143133,0.16298603139614287,-0.05307558554959557,False,True,106,45,2024-01-08,V61_RUSH,energy,2023-2026,,
SLB,SLB-V61-007,2026-01-12,2026-01-12,HEALTHY_RUSH,CONTINUATION,-0.007247558791201869,0.2991810794466394,0.0649208951797482,True,True,41,99,2026-07-15,V61_RUSH,energy,2023-2026,,
SO,SO-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,CONTINUATION,-0.02741449720296829,0.10418032128840915,0.06320643110302848,True,True,46,91,2016-09-12,V61_RUSH,utilities_real_estate,2016-2019,,
SO,SO-V61-002,2017-11-14,2017-11-14,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.162121465025452,-0.0008869437900549393,-0.14558712850962152,False,False,57,18,2018-05-17,V61_RUSH,utilities_real_estate,2016-2019,,
SO,SO-V61-003,2019-03-01,2019-03-01,HEALTHY_RUSH,CONTINUATION,0.001800665065823548,0.19590162642872522,0.1891498144434196,True,True,2,121,2019-08-29,V61_RUSH,utilities_real_estate,2016-2019,,
SO,SO-V61-004,2020-11-10,2020-11-10,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.09767909545256326,0.05663198035679251,0.045655199816202474,True,True,73,119,2021-05-13,V61_RUSH,utilities_real_estate,2020-2022,,
SO,SO-V61-005,2021-04-14,2021-04-14,HEALTHY_RUSH,UNRESOLVED,-0.04408770529869399,0.075171019646457,-0.008197756637503106,True,True,53,90,2021-10-12,V61_RUSH,utilities_real_estate,2020-2022,,
SO,SO-V61-006,2021-08-13,2021-08-13,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.05773902218618643,0.07164810624731777,0.030009782988447586,True,True,75,117,2022-02-11,V61_RUSH,utilities_real_estate,2020-2022,,
SO,SO-V61-007,2022-01-12,2022-01-12,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.06334143891536403,0.14436220949740575,0.0880993198833131,True,True,28,94,2022-07-15,V61_RUSH,utilities_real_estate,2020-2022,,
SO,SO-V61-008,2022-08-15,2022-08-15,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.21526091758969124,0.02284045611700325,-0.14054459741071812,False,False,41,4,2023-02-14,V61_RUSH,utilities_real_estate,2020-2022,,
SO,SO-V61-009,2024-05-30,2024-05-30,HEALTHY_RUSH,CONTINUATION,-0.013832073713744064,0.2158351609420317,0.16845290689756975,True,True,21,101,2024-11-27,V61_RUSH,utilities_real_estate,2023-2026,,
SO,SO-V61-010,2025-03-27,2025-03-27,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.05686988649860525,0.07528102111890744,0.06721094890463752,True,True,33,88,2025-09-26,V61_RUSH,utilities_real_estate,2023-2026,,
SO,SO-V61-011,2025-07-29,2025-07-29,HEALTHY_RUSH,LARGE_PULLBACK,-0.1024804237799668,0.05578443739975425,-0.05711347971898606,False,False,94,55,2026-01-28,V61_RUSH,utilities_real_estate,2023-2026,,
SO,SO-V61-012,2025-10-27,2025-10-27,HEALTHY_RUSH,LARGE_PULLBACK,-0.11140772229437346,0.05566285175501373,-0.003985077319353492,True,True,31,95,2026-04-29,V61_RUSH,utilities_real_estate,2023-2026,,
TMUS,TMUS-V61-001,2016-08-03,2016-08-03,NORMAL_RUSH,TEMPORARY_PULLBACK,-0.057403260896179864,0.34230041284563484,0.2952763518534294,True,True,33,121,2017-02-02,V61_RUSH,communication,2016-2019,,
TMUS,TMUS-V61-002,2016-11-01,2016-11-01,NORMAL_RUSH,CONTINUATION,-0.002231565456839335,0.38587954943416003,0.3284643648965573,True,True,1,123,2017-05-04,V61_RUSH,communication,2016-2019,,
TMUS,TMUS-V61-003,2020-06-10,2020-06-10,HEALTHY_RUSH,CONTINUATION,-0.04631828636484592,0.2641080641602618,0.25862529056140815,True,True,1,121,2020-12-08,V61_RUSH,communication,2020-2022,,
TMUS,TMUS-V61-004,2020-12-08,2020-12-08,HEALTHY_RUSH,LARGE_PULLBACK,-0.11445722086114996,0.10604598661670672,0.10033819517263409,True,True,50,125,2021-06-10,V61_RUSH,communication,2020-2022,,
TMUS,TMUS-V61-005,2021-06-03,2021-06-03,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.2501407039250263,0.049817050970154764,-0.2501407039250263,False,False,126,30,2021-12-01,V61_RUSH,communication,2020-2022,,
TMUS,TMUS-V61-006,2024-08-29,2024-08-29,HEALTHY_RUSH,CONTINUATION,-0.032241791546161136,0.37757093764140315,0.33626890283026034,True,True,5,125,2025-03-04,V61_RUSH,communication,2023-2026,,
TMUS,TMUS-V61-007,2025-03-04,2025-03-04,HEALTHY_RUSH,LARGE_PULLBACK,-0.1618905919618977,0.014698550551432321,-0.03840426594231783,False,True,74,20,2025-09-03,V61_RUSH,communication,2023-2026,,
TSLA,TSLA-V61-001,2017-04-26,2017-04-26,HEALTHY_RUSH,CONTINUATION,-0.047425628383442,0.2412548873502005,0.08759709564747786,True,True,6,100,2017-10-24,V61_RUSH,consumer_discretionary,2016-2019,,
TSLA,TSLA-V61-002,2017-06-26,2017-06-26,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.2072372988684018,0.019894602345982504,-0.13852022604893566,False,False,91,58,2017-12-22,V61_RUSH,consumer_discretionary,2016-2019,,
TSLA,TSLA-V61-003,2020-01-13,2020-01-13,CROWDED_RUSH,LARGE_PULLBACK,-0.31177835982304203,1.9429754480256607,1.8899136792180995,True,True,45,124,2020-07-14,V61_RUSH,consumer_discretionary,2020-2022,,
TSLA,TSLA-V61-004,2020-05-13,2020-05-13,NORMAL_RUSH,CONTINUATION,0.010379780875106936,2.15009620214911,1.5940628935084984,True,True,2,76,2020-11-10,V61_RUSH,consumer_discretionary,2020-2022,,
TSLA,TSLA-V61-005,2021-10-29,2021-10-29,HEALTHY_RUSH,STRUCTURAL_BREAK,-0.3141472556719108,0.10404844697174354,-0.18946139292767283,False,True,79,4,2022-05-02,V61_RUSH,consumer_discretionary,2020-2022,,
TSLA,TSLA-V61-006,2024-12-11,2024-12-11,CROWDED_RUSH,STRUCTURAL_BREAK,-0.47769379582981786,0.1296937114829928,-0.2251571122648215,False,False,79,4,2025-06-16,V61_RUSH,consumer_discretionary,2023-2026,,
UNH,UNH-V61-001,2016-12-23,2016-12-23,NORMAL_RUSH,CONTINUATION,-0.03318375412949415,0.15296744831685194,0.14122174236643192,True,True,37,123,2017-06-27,V61_RUSH,healthcare,2016-2019,,
UNH,UNH-V61-002,2017-06-20,2017-06-20,HEALTHY_RUSH,CONTINUATION,0.007257312582259479,0.25393785860201135,0.2237119817493991,True,True,5,114,2017-12-18,V61_RUSH,healthcare,2016-2019,,
UNH,UNH-V61-003,2017-11-16,2017-11-16,HEALTHY_RUSH,CONTINUATION,-0.0058261922820733725,0.18202298735942968,0.18202298735942968,True,True,1,126,2018-05-21,V61_RUSH,healthcare,2016-2019,,
UNH,UNH-V61-004,2018-09-04,2018-09-04,HEALTHY_RUSH,LARGE_PULLBACK,-0.12676323168192494,0.07338327191864025,-0.11266791046112379,False,True,77,63,2019-03-07,V61_RUSH,healthcare,2016-2019,,
UNP,UNP-V61-001,2017-02-15,2017-02-15,NORMAL_RUSH,UNRESOLVED,-0.06591574953508728,0.04005645113986578,-0.024923071812602005,False,False,112,49,2017-08-16,V61_RUSH,industrials,2016-2019,,
UNP,UNP-V61-002,2017-12-27,2017-12-27,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08934860482807583,0.08971653754235653,0.0429471195183424,True,True,26,117,2018-06-28,V61_RUSH,industrials,2016-2019,,
UNP,UNP-V61-003,2018-06-05,2018-06-05,HEALTHY_RUSH,CONTINUATION,-0.029345806546657638,0.16448952410520823,0.11488274296015111,True,True,29,76,2018-12-03,V61_RUSH,industrials,2016-2019,,
UNP,UNP-V61-004,2018-08-03,2018-08-03,HEALTHY_RUSH,LARGE_PULLBACK,-0.13489237084098127,0.10742359445745775,0.0883850638288366,False,True,98,34,2019-02-05,V61_RUSH,industrials,2016-2019,,
UNP,UNP-V61-005,2019-05-02,2019-05-02,HEALTHY_RUSH,LARGE_PULLBACK,-0.12899522700680754,0.02843774676070998,-0.03422934999085214,False,True,110,62,2019-10-30,V61_RUSH,industrials,2016-2019,,
UNP,UNP-V61-006,2020-10-09,2020-10-09,HEALTHY_RUSH,LARGE_PULLBACK,-0.15749852747303938,0.09650008230178542,0.08884851380854775,True,True,13,125,2021-04-13,V61_RUSH,industrials,2020-2022,,
UNP,UNP-V61-007,2021-01-20,2021-01-20,HEALTHY_RUSH,LARGE_PULLBACK,-0.10931332153710516,0.056646068093468616,0.004859825429185394,True,True,5,75,2021-07-21,V61_RUSH,industrials,2020-2022,,
UNP,UNP-V61-008,2021-11-23,2021-11-23,HEALTHY_RUSH,LARGE_PULLBACK,-0.12822577373019073,0.12937187994091515,-0.11255201189915276,False,False,123,87,2022-05-25,V61_RUSH,industrials,2020-2022,,
V,V-V61-001,2017-08-23,2017-08-23,HEALTHY_RUSH,CONTINUATION,-0.0023260489445536825,0.22643692195962917,0.19560179766016272,True,True,23,107,2018-02-23,V61_RUSH,financials,2016-2019,,
V,V-V61-002,2018-01-24,2018-01-24,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.0858287939116078,0.14908037166233568,0.14908037166233568,True,True,11,126,2018-07-25,V61_RUSH,financials,2016-2019,,
V,V-V61-003,2018-07-26,2018-07-26,HEALTHY_RUSH,LARGE_PULLBACK,-0.1429344591406524,0.05976557750604017,-0.04253377133262215,False,False,104,46,2019-01-28,V61_RUSH,financials,2016-2019,,
V,V-V61-004,2019-07-05,2019-07-05,HEALTHY_RUSH,CONTINUATION,-0.044152342114446186,0.08522812707588523,0.07659708010383359,True,True,21,125,2020-01-03,V61_RUSH,financials,2016-2019,,
V,V-V61-005,2019-09-06,2019-09-06,HEALTHY_RUSH,TEMPORARY_PULLBACK,-0.08565729990737891,0.1520231738861444,-0.07577843725008204,True,True,18,113,2020-03-09,V61_RUSH,financials,2016-2019,,
V,V-V61-006,2025-02-20,2025-02-20,HEALTHY_RUSH,LARGE_PULLBACK,-0.12045993132407862,0.06687780195849546,-0.016044540268226992,True,True,33,77,2025-08-21,V61_RUSH,financials,2023-2026,,
V,V-V61-007,2025-06-11,2025-06-11,HEALTHY_RUSH,LARGE_PULLBACK,-0.13642162704977046,-0.0051163588506152324,-0.12418771545052287,False,False,111,1,2025-12-10,V61_RUSH,financials,2023-2026,,
WMT,WMT-V61-001,2016-06-13,2016-06-13,NORMAL_RUSH,UNRESOLVED,-0.03797937410472796,0.06066370507373153,0.007581410181336734,False,True,84,47,2016-12-09,V61_RUSH,consumer_staples,2016-2019,,
WMT,WMT-V61-002,2017-05-01,2017-05-01,HEALTHY_RUSH,CONTINUATION,-0.02007107924594942,0.19373359347915686,0.18727017694273052,True,True,48,122,2017-10-27,V61_RUSH,consumer_staples,2016-2019,,
