ticker,event_date,last_observed_session,event_type,entry_level,episode_start,weekly_rsi,adjusted_close,h4w_forward_return,h4w_maximum_advance,h4w_maximum_decline,h4w_maximum_interim_drawdown,h4w_weeks_below_event_close,h4w_decline_at_least_2pct,h4w_decline_at_least_5pct,h4w_decline_at_least_10pct,h8w_forward_return,h8w_maximum_advance,h8w_maximum_decline,h8w_maximum_interim_drawdown,h8w_weeks_below_event_close,h8w_decline_at_least_2pct,h8w_decline_at_least_5pct,h8w_decline_at_least_10pct,h13w_forward_return,h13w_maximum_advance,h13w_maximum_decline,h13w_maximum_interim_drawdown,h13w_weeks_below_event_close,h13w_decline_at_least_2pct,h13w_decline_at_least_5pct,h13w_decline_at_least_10pct,h26w_forward_return,h26w_maximum_advance,h26w_maximum_decline,h26w_maximum_interim_drawdown,h26w_weeks_below_event_close,h26w_decline_at_least_2pct,h26w_decline_at_least_5pct,h26w_decline_at_least_10pct
AAPL,2014-11-14,2014-11-14,EXTREME_ENTRY,75,2014-11-14,77.13247173029538,25.26581764,-0.03897380183893395,0.04160104909234996,-0.03897380183893395,-0.0773567298165615,1,True,False,False,-0.01900515339902542,0.04160104909234996,-0.04247674764741949,-0.08071976964024252,5,True,False,False,0.11737171114957823,0.11737171114957823,-0.07172901054786529,-0.10880371111278242,7,True,True,False,0.1369607894470657,0.14550828840700825,-0.07172901054786529,-0.10880371111278242,7,True,True,False
AAPL,2014-11-21,2014-11-21,EXTREME_PERSISTENCE,75,2014-11-14,78.69242587360583,25.7725563,-0.040268372602216496,0.021121143501003914,-0.057869448906781584,-0.0773567298165615,3,True,True,False,-0.08998062640763349,0.021121143501003914,-0.08998062640763349,-0.10880371111278242,7,True,True,False,0.11626197941412575,0.11626197941412575,-0.08998062640763349,-0.10880371111278242,8,True,True,False,0.14723818607004047,0.14723818607004047,-0.08998062640763349,-0.10880371111278242,8,True,True,False
AAPL,2014-11-28,2014-11-28,EXTREME_ESCALATION,80,2014-11-14,80.25095284701074,26.31690216,-0.04153726047822959,-0.03304486351443736,-0.0773567298165615,-0.0773567298165615,4,True,True,False,-0.05002943971122775,-0.03304486351443736,-0.10880371111278242,-0.10880371111278242,8,True,True,True,0.08439373245745263,0.09317291735525446,-0.10880371111278242,-0.10880371111278242,9,True,True,True,0.10435113651689765,0.1235084038477876,-0.10880371111278242,-0.10880371111278242,9,True,True,True
AAPL,2014-12-12,2014-12-12,EXTREME_DECELERATION,80,2014-11-14,61.37392100616392,24.28111267,0.02077846418559548,0.03882266364031506,-0.003645005531783041,-0.04088057630864528,1,False,False,False,0.08811986786106374,0.08811986786106374,-0.034083575215336226,-0.07018160212270308,2,True,False,False,0.1307553258843308,0.18482728122854186,-0.034083575215336226,-0.07018160212270308,2,True,False,False,0.16836984801981902,0.217706171123335,-0.034083575215336226,-0.07018160212270308,2,True,False,False
AAPL,2014-12-12,2014-12-12,COOLING_EXIT,80,2014-11-14,61.37392100616392,24.28111267,0.02077846418559548,0.03882266364031506,-0.003645005531783041,-0.04088057630864528,1,False,False,False,0.08811986786106374,0.08811986786106374,-0.034083575215336226,-0.07018160212270308,2,True,False,False,0.1307553258843308,0.18482728122854186,-0.034083575215336226,-0.07018160212270308,2,True,False,False,0.16836984801981902,0.217706171123335,-0.034083575215336226,-0.07018160212270308,2,True,False,False
AAPL,2017-02-10,2017-02-10,EXTREME_ENTRY,75,2017-02-10,76.72073774128762,30.52704811,0.05313344952827803,0.05797719660356648,0.027247669902532135,-0.004578309523908697,0,False,False,False,0.0849225850681179,0.08734483335539256,0.027247669902532135,-0.004578309523908697,0,False,False,False,0.1863786020023408,0.1863786020023408,0.027247669902532135,-0.01816810482102904,0,False,False,False,0.20156663879939085,0.20156663879939085,0.027247669902532135,-0.08859704063972018,0,False,False,False
AAPL,2017-02-17,2017-02-17,EXTREME_PERSISTENCE,75,2017-02-10,79.00341091984089,31.35883904,0.03146213827436384,0.03146213827436384,0.0069260727325701765,-0.004578309523908697,0,False,False,False,0.03927209545063559,0.05850309055318914,0.0069260727325701765,-0.01816810482102904,0,False,False,False,0.13241814101291416,0.15490999567310504,0.0069260727325701765,-0.01947498484250465,0,False,False,False,0.1698435797704838,0.1698435797704838,0.0069260727325701765,-0.08859704063972018,0,False,False,False
AAPL,2017-03-03,2017-03-03,EXTREME_ESCALATION,80,2017-02-10,81.35513947796508,32.29692078,0.02775828897456889,0.02775828897456889,-0.004578309523908697,-0.004578309523908697,1,False,False,False,0.02768647593654583,0.02775828897456889,-0.004578309523908697,-0.01816810482102904,1,False,False,False,0.11669503745180254,0.12136500277225504,-0.004578309523908697,-0.01947498484250465,1,False,False,False,0.18310284687145972,0.18310284687145972,-0.004578309523908697,-0.08859704063972018,1,False,False,False
AAPL,2017-04-14,2017-04-13,EXTREME_DECELERATION,80,2017-02-10,75.40378976701847,32.59036636,0.1112681661796453,0.1112681661796453,0.008649749342676705,0.0,0,False,False,False,0.06058078507589992,0.1112681661796453,0.008649749342676705,-0.04561219572949715,0,False,False,False,0.06100801684881718,0.1112681661796453,0.008649749342676705,-0.08859704063972018,0,False,False,False,0.12199238990082972,0.17245011909095975,0.008649749342676705,-0.08859704063972018,0,False,False,False
AAPL,2017-06-09,2017-06-09,COOLING_EXIT,80,2017-02-10,66.3800983402944,34.56471634,-0.032219309108324046,-0.01812318879860364,-0.04503918084229808,-0.04503918084229808,4,True,False,False,0.04973847617000304,0.04973847617000304,-0.04503918084229808,-0.04503918084229808,4,True,False,False,0.0689554818432514,0.10547931434289937,-0.04503918084229808,-0.04503918084229808,4,True,False,False,0.1454316017106363,0.18330375020806566,-0.04503918084229808,-0.07412410541933767,4,True,False,False
AAPL,2018-08-17,2018-08-17,EXTREME_ENTRY,75,2018-08-17,75.82823165100099,51.4450531,0.028771070313075464,0.046189933663417504,-0.006526169568673246,-0.02780806190197338,1,False,False,False,0.020819868684322396,0.046189933663417504,-0.006526169568673246,-0.043799281789470346,1,False,False,False,-0.10743064739882646,0.046189933663417504,-0.10743064739882646,-0.14683813724369776,5,True,True,True,-0.2106440362484533,0.046189933663417504,-0.3162177966534163,-0.3464072045195461,18,True,True,True
AAPL,2018-08-31,2018-08-31,EXTREME_PERSISTENCE,75,2018-08-17,78.37390699179045,53.82129669,-0.008302897504939177,-0.008302897504939177,-0.043799281789470346,-0.043799281789470346,4,True,False,False,-0.0497738665686539,-0.008302897504939177,-0.0497738665686539,-0.0497738665686539,8,True,False,False,-0.21274398545153295,-0.008302897504939177,-0.2404728777633618,-0.2404728777633618,13,True,True,True,-0.22535032776818065,-0.008302897504939177,-0.3464072045195461,-0.3464072045195461,26,True,True,True
AAPL,2018-09-21,2018-09-21,COOLING_EXIT,75,2018-08-17,66.02822395620342,51.46396255,0.007580552694926412,0.037122315020804875,0.007580552694926412,-0.028484357050292286,0,False,False,False,-0.10775860495802414,0.037122315020804875,-0.10775860495802414,-0.13969511395184153,4,True,True,True,-0.3050815697439917,0.037122315020804875,-0.3050815697439917,-0.32995518446436267,9,True,True,True,-0.11541454127690365,0.037122315020804875,-0.3164690393627686,-0.34093505583907946,22,True,True,True
AAPL,2019-10-25,2019-10-25,EXTREME_ENTRY,75,2019-10-25,77.55330973651583,59.20658493,0.06483033474297017,0.08101999069311971,0.037472783857118275,-0.014976278042526325,0,False,False,False,0.13666520826300932,0.13666520826300932,0.037472783857118275,-0.014976278042526325,0,False,False,False,0.29477494218986355,0.2964836333788523,0.037472783857118275,-0.014976278042526325,0,False,False,False,0.15375559949561168,0.32492135803381483,-0.06531768543266314,-0.2945375143212978,2,True,True,False
AAPL,2019-11-01,2019-11-01,EXTREME_ESCALATION,80,2019-10-25,80.32116576510013,61.42522049,0.047815979602029435,0.047815979602029435,0.01993981837150094,-0.014976278042526325,0,False,False,False,0.13622857619798512,0.13622857619798512,0.01993981837150094,-0.014976278042526325,0,False,False,False,0.21350645769574506,0.24965556065845207,0.01993981837150094,-0.028927253317434065,0,False,False,False,0.13605642638858018,0.27706613479345443,-0.09907775017251708,-0.2945375143212978,3,True,True,False
AAPL,2019-11-01,2019-11-01,EXTREME_PERSISTENCE,80,2019-10-25,80.32116576510013,61.42522049,0.047815979602029435,0.047815979602029435,0.01993981837150094,-0.014976278042526325,0,False,False,False,0.13622857619798512,0.13622857619798512,0.01993981837150094,-0.014976278042526325,0,False,False,False,0.21350645769574506,0.24965556065845207,0.01993981837150094,-0.028927253317434065,0,False,False,False,0.13605642638858018,0.27706613479345443,-0.09907775017251708,-0.2945375143212978,3,True,True,False
AAPL,2020-01-31,2020-01-31,EXTREME_DECELERATION,80,2019-10-25,80.282616299972,74.53990173,-0.1147014552148109,0.05237687586632145,-0.1147014552148109,-0.1587628300399443,1,True,True,True,-0.19767389127197876,0.05237687586632145,-0.2575875932805579,-0.2945375143212978,5,True,True,True,-0.06382333675770457,0.05237687586632145,-0.2575875932805579,-0.2945375143212978,10,True,True,True,0.38025284058822995,0.38025284058822995,-0.2575875932805579,-0.2945375143212978,11,True,True,True
AAPL,2020-02-28,2020-02-28,COOLING_EXIT,80,2019-10-25,50.21783753419987,65.99006653,-0.0937225487897988,0.05732364488949693,-0.1613988172774159,-0.2068642493943017,2,True,True,True,0.03515472073278425,0.05732364488949693,-0.1613988172774159,-0.2068642493943017,4,True,True,True,0.16622987590129346,0.16971483738251059,-0.1613988172774159,-0.2068642493943017,4,True,True,True,0.8345182641233506,0.8345182641233506,-0.1613988172774159,-0.2068642493943017,4,True,True,True
AAPL,2020-07-10,2020-07-10,EXTREME_ENTRY,75,2020-07-10,76.00136411534481,92.87239838,0.1604759431216487,0.1604759431216487,-0.034455598388951625,-0.03854021272555885,1,True,False,False,0.26332503355772596,0.30350873253715993,-0.034455598388951625,-0.03854021272555885,1,True,False,False,0.22165262638929595,0.30350873253715993,-0.034455598388951625,-0.1439616417323728,1,True,False,False,0.38152978428551676,0.3882257662009998,-0.034455598388951625,-0.1439616417323728,1,True,False,False
AAPL,2020-07-17,2020-07-17,EXTREME_PERSISTENCE,75,2020-07-10,76.26754107109556,93.26695251,0.19503486605343578,0.19503486605343578,-0.03854021272555885,-0.03854021272555885,1,True,False,False,0.1647966259898117,0.2979944025406005,-0.03854021272555885,-0.1026181440305729,1,True,False,False,0.237804553414801,0.2979944025406005,-0.03854021272555885,-0.1439616417323728,1,True,False,False,0.32453357138215355,0.3823530514324083,-0.03854021272555885,-0.1439616417323728,1,True,False,False
AAPL,2020-07-24,2020-07-24,COOLING_EXIT,75,2020-07-10,68.7826919608604,89.67242432,0.3452922792575168,0.3452922792575168,0.14733054091249076,0.0,0,False,False,False,0.15567287586855771,0.3500246393249291,0.14733054091249076,-0.1439616417323728,0,False,False,False,0.24437088933607187,0.3500246393249291,0.14733054091249076,-0.1439616417323728,0,False,False,False,0.5068952816285361,0.5068952816285361,0.14733054091249076,-0.1439616417323728,0,False,False,False
AAPL,2020-07-31,2020-07-31,EXTREME_ENTRY,75,2020-07-31,77.51647197951482,102.8839111,0.17666582661630548,0.17666582661630548,0.04755139018038346,0.0,0,False,False,False,0.058558567958639784,0.17666582661630548,0.007271082446242749,-0.1439616417323728,0,False,False,False,0.026315368176161646,0.17666582661630548,0.007271082446242749,-0.1439616417323728,0,False,False,False,0.24624521782978737,0.3133924600578293,0.007271082446242749,-0.1439616417323728,0,False,False,False
AAPL,2020-08-07,2020-08-07,EXTREME_PERSISTENCE,75,2020-07-31,79.77319266323642,107.7761841,0.08862664585654056,0.12325355838980756,0.034154818439150914,-0.030827333930644407,0,False,False,False,0.017167311270579688,0.12325355838980756,-0.03845186795771882,-0.1439616417323728,1,True,False,False,0.07003965637710863,0.12325355838980756,-0.03845186795771882,-0.1439616417323728,2,True,False,False,0.2347906479646833,0.2537737741264121,-0.03845186795771882,-0.1439616417323728,2,True,False,False
AAPL,2020-08-14,2020-08-14,EXTREME_ESCALATION,80,2020-07-31,81.29454695666124,111.4572601,-0.02530322831791909,0.08615609419596715,-0.02530322831791909,-0.1026181440305729,1,True,False,False,0.017949026364052934,0.08615609419596715,-0.07020872030210612,-0.1439616417323728,4,True,True,False,0.03966889905631188,0.08615609419596715,-0.07020872030210612,-0.1439616417323728,5,True,True,False,0.1818737396003871,0.21236564561844995,-0.07020872030210612,-0.1439616417323728,5,True,True,False
AAPL,2020-09-11,2020-09-11,EXTREME_DECELERATION,80,2020-07-31,66.29296561570794,108.6370316,0.04437508765657405,0.04437508765657405,-0.046071243168982146,-0.046071243168982146,1,True,False,False,0.06156058667567654,0.0626786906795418,-0.046071243168982146,-0.08536369673686739,2,True,False,False,0.09483229933907733,0.09483229933907733,-0.046071243168982146,-0.08536369673686739,2,True,False,False,0.08410710294113,0.24383878231812806,-0.046071243168982146,-0.12841831405136606,2,True,False,False
AAPL,2020-09-11,2020-09-11,COOLING_EXIT,80,2020-07-31,66.29296561570794,108.6370316,0.04437508765657405,0.04437508765657405,-0.046071243168982146,-0.046071243168982146,1,True,False,False,0.06156058667567654,0.0626786906795418,-0.046071243168982146,-0.08536369673686739,2,True,False,False,0.09483229933907733,0.09483229933907733,-0.046071243168982146,-0.08536369673686739,2,True,False,False,0.08410710294113,0.24383878231812806,-0.046071243168982146,-0.12841831405136606,2,True,False,False
AAPL,2021-12-10,2021-12-10,EXTREME_ENTRY,75,2021-12-10,78.19073104172043,175.4369659,-0.04056825859640567,-0.010476334850932245,-0.046308146395046434,-0.046308146395046434,4,True,False,False,-0.03811832110578017,-0.010476334850932245,-0.09495681491377173,-0.09495681491377173,8,True,True,False,-0.1366558477400115,-0.010476334850932245,-0.1366558477400115,-0.1366558477400115,13,True,True,True,-0.23373391798951526,-0.010476334850932245,-0.23373391798951526,-0.23373391798951526,26,True,True,True
AAPL,2021-12-17,2021-12-17,COOLING_EXIT,75,2021-12-10,67.96783642309322,167.3128052,0.011277142223182102,0.03757168671271538,0.006018597911835011,-0.030410514478135475,0,False,False,False,-0.013352470525669013,0.03757168671271538,-0.05101088819709787,-0.0853748960618469,3,True,True,False,-0.040616371782642324,0.03757168671271538,-0.09473468920118266,-0.12751540699137376,8,True,True,False,-0.22916244906758643,0.03757168671271538,-0.22916244906758643,-0.25707538013626974,19,True,True,True
AAPL,2023-06-23,2023-06-23,EXTREME_ENTRY,75,2023-06-23,75.40938077801276,184.0990601,0.028176603928245836,0.03905084684351401,0.021427062679501452,-0.016961426110715494,0,False,False,False,-0.06403659960890806,0.049014530520137045,-0.06403659960890806,-0.10776888864731982,3,True,True,False,-0.06242749796635172,0.049014530520137045,-0.06403659960890806,-0.10776888864731982,7,True,True,False,0.03983741196731949,0.06116053875497207,-0.0976689326400314,-0.1398297725079536,13,True,True,False
AAPL,2023-06-30,2023-06-30,EXTREME_PERSISTENCE,75,2023-06-23,79.00265922855087,191.2882843,0.00958921664602963,0.00958921664602963,-0.016961426110715494,-0.016961426110715494,3,False,False,False,-0.07794408347882276,0.00958921664602963,-0.0992130912222311,-0.10776888864731982,7,True,True,False,-0.11614572100587339,0.00958921664602963,-0.11614572100587339,-0.12454068999430168,12,True,True,True,-0.0047741475822310475,0.02127873912871947,-0.13158141384406774,-0.1398297725079536,22,True,True,True
AAPL,2023-08-04,2023-08-04,COOLING_EXIT,75,2023-06-23,57.5686344573475,179.4739227,0.04245203807539011,0.04245203807539011,-0.039916330418513835,-0.039916330418513835,3,True,False,False,-0.05796359684737651,0.04245203807539011,-0.05796359684737651,-0.0963263836177608,7,True,True,False,-0.0280317052433825,0.04245203807539011,-0.07441538636409373,-0.11210820274786781,12,True,True,False,0.02393605954209188,0.08850720406079371,-0.07441538636409373,-0.11210820274786781,13,True,True,False
AAPL,2024-07-12,2024-07-12,EXTREME_ENTRY,75,2024-07-12,75.16518288024416,228.5601044,-0.062028324397282786,-0.0270235193329742,-0.062028324397282786,-0.062028324397282786,4,True,True,False,-0.041053173845155166,-0.005530173795282867,-0.062028324397282786,-0.062028324397282786,8,True,True,False,-0.011827025136763147,-0.005530173795282867,-0.062028324397282786,-0.062028324397282786,13,True,True,False,0.02969133619279174,0.11116245709940276,-0.062028324397282786,-0.0733206205681971,17,True,True,False
AAPL,2024-07-19,2024-07-19,COOLING_EXIT,75,2024-07-12,69.33008063366535,222.383606,0.008923687477214504,0.008923687477214504,-0.03597703105866534,-0.03597703105866534,3,True,False,False,-0.006921029961174274,0.022090303275323242,-0.03597703105866534,-0.03597703105866534,5,True,False,False,0.04887001157810178,0.04887001157810178,-0.03597703105866534,-0.03597703105866534,5,True,False,False,0.027593615871126742,0.1420239637628684,-0.03597703105866534,-0.10019960309300668,6,True,False,False
ABBV,2017-06-23,2017-06-23,EXTREME_ENTRY,75,2017-06-23,75.48788826943617,49.61005783,0.036630201404463714,0.036630201404463714,-0.008397783599197295,-0.008397783599197295,2,False,False,False,-0.028237415783717967,0.036630201404463714,-0.028237415783717967,-0.06257546529157332,6,True,False,False,0.21512022434181466,0.21512022434181466,-0.028237415783717967,-0.06257546529157332,6,True,False,False,0.37367941927271064,0.37367941927271064,-0.028237415783717967,-0.06257546529157332,6,True,False,False
ABBV,2017-07-07,2017-07-07,EXTREME_DECELERATION,75,2017-06-23,72.29310421206604,49.1934433,-0.005579505754987446,0.04540932266881992,-0.013283894888488024,-0.056143767120299226,2,False,False,False,0.056475435416410535,0.056475435416410535,-0.02000765211733002,-0.06257546529157332,4,True,False,False,0.2675747216906039,0.2675747216906039,-0.02000765211733002,-0.06257546529157332,4,True,False,False,0.4262189619891885,0.4262189619891885,-0.02000765211733002,-0.06257546529157332,4,True,False,False
ABBV,2017-07-14,2017-07-14,EXTREME_PERSISTENCE,75,2017-06-23,75.5195976427652,50.37985611,-0.033921523838191026,0.020790613766602073,-0.036520416731297356,-0.056143767120299226,3,True,False,False,0.16728222191819997,0.16728222191819997,-0.043085833855113775,-0.06257546529157332,5,True,False,False,0.24883815334104575,0.24883815334104575,-0.043085833855113775,-0.06257546529157332,5,True,False,False,0.3919406680496771,0.39263243401907366,-0.043085833855113775,-0.06257546529157332,5,True,False,False
ABBV,2017-07-28,2017-07-28,COOLING_EXIT,75,2017-06-23,60.15810199818975,48.53996277,0.028961071862808163,0.028961071862808163,-0.00681427737320861,-0.014509099969119976,1,False,False,False,0.2419083402605584,0.2419083402605584,-0.00681427737320861,-0.014509099969119976,1,False,False,False,0.31418692804242543,0.3737991239501728,-0.00681427737320861,-0.04339222151804889,1,False,False,False,0.7739853793876323,0.7739853793876323,-0.00681427737320861,-0.04339222151804889,1,False,False,False
ABBV,2017-09-08,2017-09-08,EXTREME_ENTRY,75,2017-09-08,80.22777912379354,58.80751038,0.06034696583936561,0.06034696583936561,0.02378730813395813,0.0,0,False,False,False,0.08921930372662712,0.13393949002606975,0.02378730813395813,-0.04339222151804889,0,False,False,False,0.13216951491018047,0.1365356177827708,0.02378730813395813,-0.04339222151804889,0,False,False,False,0.4176689778445948,0.4642548836633815,0.02378730813395813,-0.09666413066811419,0,False,False,False
ABBV,2017-09-15,2017-09-15,EXTREME_PERSISTENCE,75,2017-09-08,81.670751025469,60.20638275,0.04501023971582141,0.04501023971582141,0.001259033453558489,0.0,0,False,False,False,0.09987073222730691,0.10759283790388485,0.001259033453558489,-0.04339222151804889,0,False,False,False,0.12315236477149094,0.12315236477149094,0.001259033453558489,-0.04339222151804889,0,False,False,False,0.31995657038538816,0.430233479190377,0.001259033453558489,-0.09666413066811419,0,False,False,False
ABBV,2018-01-19,2018-01-19,EXTREME_ESCALATION,80,2017-09-08,80.26301618676447,73.13095856,0.1334097896719817,0.17746554900346445,0.06364686531739072,-0.09666413066811419,0,False,False,False,0.08667809167029206,0.17746554900346445,0.06364686531739072,-0.09666413066811419,0,False,False,False,-0.10589477496929434,0.17746554900346445,-0.14201087261121215,-0.271325493883929,5,True,True,True,-0.13275624511382034,0.17746554900346445,-0.14201087261121215,-0.271325493883929,16,True,True,True
ABBV,2018-02-09,2018-02-09,EXTREME_DECELERATION,80,2017-09-08,68.23397085605816,77.78551483,0.07178802264411255,0.07178802264411255,0.03360275606213414,-0.031242010763117056,0,False,False,False,-0.19335151978963894,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,3,True,True,True,-0.0542755957741855,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,8,True,True,True,-0.12146600315816158,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,21,True,True,True
ABBV,2018-02-09,2018-02-09,COOLING_EXIT,80,2017-09-08,68.23397085605816,77.78551483,0.07178802264411255,0.07178802264411255,0.03360275606213414,-0.031242010763117056,0,False,False,False,-0.19335151978963894,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,3,True,True,True,-0.0542755957741855,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,8,True,True,True,-0.12146600315816158,0.07178802264411255,-0.19335151978963894,-0.24738057977140804,21,True,True,True
ABBV,2019-11-15,2019-11-15,EXTREME_ENTRY,75,2019-11-15,75.62963049885872,67.50997162,-0.00891331999644518,-0.00891331999644518,-0.029109921287802765,-0.029109921287802765,4,True,False,False,0.004851352209767068,0.007446545272299598,-0.029109921287802765,-0.029109921287802765,4,True,False,False,0.07548978851133437,0.07548978851133437,-0.07351220243336254,-0.08036034078987309,6,True,True,False,0.05276580073312731,0.08589587554028943,-0.21302298986213086,-0.2752739669940203,16,True,True,True
ABBV,2019-11-22,2019-11-22,COOLING_EXIT,75,2019-11-15,68.90028608395788,65.54476166,0.03765252870705149,0.03765252870705149,0.010807601279787749,-0.008548991363902303,0,False,False,False,0.03647782232243735,0.03765252870705149,0.010807601279787749,-0.008548991363902303,0,False,False,False,0.11845398294793319,0.11845398294793319,-0.045733582121320726,-0.08036034078987309,2,True,False,False,0.10094664428443334,0.11845398294793319,-0.18942728183840662,-0.2752739669940203,9,True,True,True
