ticker,episode_id,signal_date,last_observed_session,signal_price,extension_votes,weekly_rsi_14,high_52w_proximity,return_26w,close_to_sma200,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end
AAPL,AAPL-R011,2019-09-06,2019-09-06,51.20608139,3,62.8651147810799,0.9593748760490136,0.24281206141756684,1.1536250918182773,CONTINUATION,0.004267185733971779,0.5425360864544764,0.2548188542415626,True,True,1,109,2020-03-09
AAPL,AAPL-R012,2020-05-08,2020-05-08,75.06913757,2,61.16477826472898,0.9569765899844881,0.19822990812401753,1.1960516600846878,CONTINUATION,-0.007996880335014112,0.7337496701442392,0.5379951673527665,True,True,3,80,2020-11-05
AAPL,AAPL-R013,2021-07-09,2021-07-09,141.446228,3,70.31040936078784,1.0,0.1024133328714687,1.1535470009667208,CONTINUATION,-0.03970422244133642,0.2580025287065275,0.18881650347013856,True,True,60,123,2022-01-06
AAPL,AAPL-R014,2021-11-19,2021-11-19,156.95961,4,71.31372291068136,1.0,0.2837853856678776,1.1691704384679802,LARGE_PULLBACK,-0.1421545026774722,0.13366561308351876,-0.10617969871357336,False,False,124,29,2022-05-23
AAPL,AAPL-R015,2022-04-01,2022-04-01,170.6290283,2,59.64451060147091,0.9725945009631519,0.22528430418247658,1.1144169148632144,STRUCTURAL_BREAK,-0.2527617641013079,0.02369351182667434,-0.1804402545495829,False,True,52,1,2022-10-03
AAPL,AAPL-R016,2023-05-05,2023-05-05,170.9339294,2,67.81281119910318,1.0,0.2562149824068096,1.1486748762915775,CONTINUATION,-0.03585594633852729,0.13338515635854775,0.020528593780749782,False,True,120,58,2023-11-03
AAPL,AAPL-R017,2023-09-01,2023-09-01,187.0929565,3,62.041995119988734,0.9687782116628635,0.25788429250622635,1.162216334476471,LARGE_PULLBACK,-0.11912808112581197,0.04703358300931004,-0.09974934144567871,True,True,38,72,2024-03-05
AAPL,AAPL-R018,2024-06-14,2024-06-14,210.6651459,3,70.86872461901656,1.0,0.07835070261216748,1.1674011517218232,CONTINUATION,-0.024754256228391114,0.17036326748154296,0.17036326748154296,True,True,35,126,2024-12-13
AAPL,AAPL-R019,2025-09-26,2025-09-26,254.7393188,2,66.1364535318231,1.0,0.17524225914217206,1.153009496418188,UNRESOLVED,-0.03988883556675349,0.12137879831686194,-0.03272496071383857,True,True,10,46,2026-03-30
ABBV,ABBV-R001,2013-12-13,2013-12-13,31.65938568,2,69.15470433725208,,0.23414695315793632,1.1868852470294988,TEMPORARY_PULLBACK,-0.09870274873886942,0.07383727194292167,0.05441892926837122,True,True,28,118,2014-06-17
ABBV,ABBV-R002,2014-02-28,2014-02-28,31.02054405,2,59.982953927708806,0.9757222211440643,0.21510026109970593,1.0986503591498953,TEMPORARY_PULLBACK,-0.0792416901534001,0.15382140307755154,0.11025579127455698,True,True,30,87,2014-08-28
ABBV,ABBV-R003,2014-07-04,2014-07-03,35.79216766,2,68.06400563575767,1.0,0.13205176453113365,1.1617534184176275,TEMPORARY_PULLBACK,-0.09919583926088471,0.21543740835281966,0.14883345989556673,True,True,23,108,2015-01-02
ABBV,ABBV-R004,2014-10-24,2014-10-24,37.62449646,2,63.591067647621394,1.0,0.24543087451541612,1.1487548330818955,TEMPORARY_PULLBACK,-0.07287249074322899,0.15624509543270038,0.12033150835156703,False,True,72,29,2015-04-28
ABBV,ABBV-R005,2015-08-07,2015-08-07,43.8250885,2,58.085041790737556,0.980145802361767,0.22500238829561203,1.0803916985066484,STRUCTURAL_BREAK,-0.2900684284984387,0.01092964045012712,-0.21395016076236784,False,False,53,6,2016-02-08
ABBV,ABBV-R006,2016-07-29,2016-07-29,43.93424988,2,63.698172611301,1.0,0.22865933707331765,1.1450758955076663,LARGE_PULLBACK,-0.15001788645537695,0.01751499939345269,-0.0698694983614001,False,False,65,11,2017-01-30
ABBV,ABBV-R007,2017-05-05,2017-05-05,45.75133514,2,65.73109331951255,1.0,0.21946993163066364,1.0803632727448005,CONTINUATION,-0.025227378315150095,0.4632981803730589,0.3804873966351312,True,True,4,116,2017-11-02
ABBV,ABBV-R008,2017-06-09,2017-06-09,47.58166885,2,70.02911332804891,1.0,0.15490875492888367,1.1184814509668448,CONTINUATION,-0.002009580628654306,0.4134262854885131,0.3743424829455093,True,True,1,121,2017-12-07
ABBV,ABBV-R009,2017-09-01,2017-09-01,51.97166443,3,69.23924795781132,1.0,0.21337233019639235,1.1581357353838277,CONTINUATION,-0.002253806978950279,0.6568486927329298,0.5405287409610868,True,True,1,100,2018-03-06
ABBV,ABBV-R010,2019-11-08,2019-11-08,64.90493011,3,72.29950788803683,0.9549734910976565,0.13325750058236352,1.1594096903209763,LARGE_PULLBACK,-0.23281973810602408,0.16314038705618472,0.0920019810495103,False,True,91,64,2020-05-12
ABBV,ABBV-R011,2020-05-15,2020-05-15,71.07218933,2,60.02805851109301,0.9694905602337993,0.05276580073312731,1.1545414317628062,TEMPORARY_PULLBACK,-0.08960532115354214,0.12513141967115482,0.10392005902205126,False,True,115,43,2020-11-12
ABBV,ABBV-R012,2020-11-27,2020-11-27,84.31824493,3,70.3078002527397,1.0,0.1612826587117242,1.1926496060051865,CONTINUATION,-0.019925602713799395,0.14427148762523467,0.09545899522318235,True,True,17,117,2021-06-01
ABBV,ABBV-R013,2021-03-12,2021-03-12,88.01261902,2,60.457563038199545,0.9761859832124435,0.23719848084543194,1.123898223269872,CONTINUATION,-0.04768051987006994,0.14222325070403308,0.008878648410887813,True,True,8,119,2021-09-10
ABBV,ABBV-R014,2021-12-10,2021-12-10,105.6998444,2,71.28919605019848,1.0,0.11251843766259118,1.1300618873949027,CONTINUATION,0.008288696213066382,0.408906554643897,0.13225434133184022,True,True,1,82,2022-06-13
ABBV,ABBV-R015,2024-01-05,2024-01-05,147.6464996,2,69.00807683173738,1.0,0.22198120183199954,1.1152381648944043,CONTINUATION,-0.027209138116268683,0.13383406957519228,0.05612453138035667,False,True,99,57,2024-07-09
ABBV,ABBV-R016,2024-07-26,2024-07-26,173.3876953,2,67.33809892883545,1.0,0.14723875490112892,1.1593021399554604,LARGE_PULLBACK,-0.10181705091272408,0.1098401006314087,-0.039384286112025935,False,True,79,68,2025-01-28
ABBV,ABBV-R017,2024-10-11,2024-10-11,181.8435822,2,67.53584803735549,0.982991711746797,0.20762804024688597,1.1169526031676063,LARGE_PULLBACK,-0.1435833499544863,0.1352262560080606,-0.06506573977951469,True,True,25,100,2025-04-15
ABBV,ABBV-R018,2025-02-28,2025-02-28,199.1637573,2,67.24725426452787,1.0,0.08341979711727032,1.1640676785897628,LARGE_PULLBACK,-0.17843122454488847,0.03650188065617499,0.02463011376417734,False,True,35,6,2025-08-29
ABBV,ABBV-R019,2025-09-12,2025-09-12,211.7702789,2,69.80973520500095,1.0,0.04953980337192809,1.1585514924190083,CONTINUATION,-0.022222018710294056,0.11926352428296316,0.029774810859920064,False,True,36,13,2026-03-16
AMT,AMT-R001,2013-01-11,2013-01-11,57.56603241,2,71.67842270479073,1.0,0.09891629538864688,1.1240794122667235,TEMPORARY_PULLBACK,-0.09960810012336219,0.07798581771322732,-0.026492933699823085,False,True,110,89,2013-07-15
AMT,AMT-R002,2013-05-03,2013-05-03,61.26356506,2,70.63467599814568,1.0,0.12938181201424337,1.1193606205115514,LARGE_PULLBACK,-0.17893357331170623,0.012924508379891675,-0.04339784433694205,False,False,74,12,2013-10-31
AMT,AMT-R003,2014-02-14,2014-02-14,61.67819214,2,61.75552112967914,0.9961579522987818,0.2222376854177175,1.0896057062505622,CONTINUATION,-0.03653823891083974,0.1896939790881489,0.1896939790881489,True,True,6,126,2014-08-15
AMT,AMT-R004,2014-05-16,2014-05-16,66.13642883,2,70.14758962699825,1.0,0.1295110276165845,1.136738377935567,CONTINUATION,-0.011478278967122724,0.1334093699355856,0.1334093699355856,True,True,1,126,2014-11-13
AMT,AMT-R005,2014-07-11,2014-07-11,68.46933746,2,71.50126080363606,1.0,0.11762826136502835,1.1246061019231044,CONTINUATION,-0.008729595935541012,0.15021573001211852,0.09303260285994885,True,True,4,98,2015-01-09
AMT,AMT-R006,2014-11-21,2014-11-21,76.57209778,2,72.9045038405836,1.0,0.1636826533538116,1.1358060328234263,UNRESOLVED,-0.08305270646066898,0.028501389582799685,-0.06034120801123999,False,False,112,4,2015-05-27
AMT,AMT-R007,2016-07-01,2016-07-01,88.05813599,3,70.43871660018804,1.0,0.18328512660132534,1.1612036311742318,LARGE_PULLBACK,-0.10787764223261298,0.03732365638960666,-0.06003731092604958,False,False,109,14,2016-12-30
AMT,AMT-R008,2017-04-07,2017-04-07,95.64764404,2,70.35282546925079,1.0,0.1315831278004187,1.1031815657438497,CONTINUATION,0.007160401041489184,0.22452397521698542,0.15624443665073673,True,True,3,101,2017-10-06
AMT,AMT-R009,2017-11-10,2017-11-10,119.6788559,4,74.94759466766409,1.0,0.20541199286188294,1.1659285217853579,LARGE_PULLBACK,-0.11210293747468891,-0.003321508189651712,-0.08259669868719055,False,True,42,1,2018-05-15
AMT,AMT-R010,2018-11-16,2018-11-16,133.1711731,3,71.46805570005705,1.0,0.20982335734351087,1.1481908971232824,TEMPORARY_PULLBACK,-0.0634224142011407,0.24697387756209532,0.236132292507379,True,True,24,123,2019-05-22
AMT,AMT-R011,2019-02-01,2019-02-01,139.1704559,2,68.93999643022627,1.0,0.14122017431213885,1.1501357115678446,CONTINUATION,-0.0009384168439734442,0.28770140430358393,0.2755656791665364,True,True,3,96,2019-08-02
AMT,AMT-R012,2020-02-14,2020-02-14,212.9731903,3,72.34395039136292,1.0,0.159560823458748,1.1819547652465316,LARGE_PULLBACK,-0.3011121475415114,0.06756410644800304,-0.015743034112777665,True,True,25,114,2020-08-14
AMT,AMT-R013,2020-04-10,2020-04-09,215.7574005,2,59.906392673283406,1.0,0.16177209075709875,1.1695178718900012,LARGE_PULLBACK,-0.11743772608161351,0.05378787968851162,-0.04933692135394441,True,True,29,76,2020-10-08
AMT,AMT-R014,2020-05-29,2020-05-29,215.465271,2,58.43611800791978,0.998646027902992,0.2166834498920993,1.137960811671022,LARGE_PULLBACK,-0.10862949602676342,0.055216613539543546,-0.0893214317587172,False,False,125,42,2020-11-25
AMT,AMT-R015,2021-06-11,2021-06-11,228.4325714,2,68.17781282435062,1.0,0.23396946185598022,1.144340040044824,CONTINUATION,-0.031228497128409027,0.13684975136606115,0.01966833964379222,False,True,111,61,2021-12-09
AMT,AMT-R016,2023-12-29,2023-12-29,197.8449707,2,65.35038853293636,0.9588895251652716,0.13327954492073824,1.1597837050130624,LARGE_PULLBACK,-0.2007777592700768,0.013572376343453874,-0.09390637090377152,False,False,75,1,2024-07-02
AMT,AMT-R017,2024-08-02,2024-08-02,218.7704315,4,72.43337869842955,1.0,0.23359496035641203,1.2185626341811722,STRUCTURAL_BREAK,-0.24874615836738434,0.0349045944995543,-0.2025345148162767,False,False,110,26,2025-02-04
AMT,AMT-R018,2025-07-04,2025-07-03,213.5024414,2,59.988472230051336,0.9601252271392531,0.23430159914361703,1.0824183167071666,STRUCTURAL_BREAK,-0.21564903519646594,0.04780170162494457,-0.19703817073072583,False,False,118,12,2026-01-02
AMZN,AMZN-R001,2012-09-07,2012-09-07,12.95699978,2,73.33738960736402,,0.4059245158585105,,LARGE_PULLBACK,-0.1487227045395535,0.09589413607291108,0.061588357146672656,True,True,47,94,2013-03-13
AMZN,AMZN-R002,2013-01-11,2013-01-11,13.39700031,3,64.12677736127907,1.0,0.22688766707168972,1.1533262551038603,TEMPORARY_PULLBACK,-0.07356126798507168,0.14783154617990757,0.14417402667060175,True,True,75,125,2013-07-15
AMZN,AMZN-R003,2013-07-12,2013-07-12,15.37749958,2,69.57187659418159,1.0,0.14783154617990757,1.1827551588472245,TEMPORARY_PULLBACK,-0.08655499309725878,0.31487563922924866,0.2929930068643838,True,True,32,116,2014-01-10
AMZN,AMZN-R004,2013-09-20,2013-09-20,15.81700039,3,64.71672309177487,1.0,0.22731333642595808,1.155432630685106,TEMPORARY_PULLBACK,-0.05724855457248934,0.2867484616658089,0.1122526557641439,True,True,13,83,2014-03-24
AMZN,AMZN-R005,2015-02-06,2015-02-06,18.7140007,2,64.86119911320046,1.0,0.18143942694343984,1.1724355929253092,CONTINUATION,-0.021133919269330725,0.43478139925473,0.3963342707366684,True,True,22,124,2015-08-07
AMZN,AMZN-R006,2015-04-10,2015-04-10,19.13249969,2,63.23340963717182,0.9973674154967548,0.22884483938889133,1.148658245424951,CONTINUATION,-0.018528671932256047,0.4331373732796333,0.3933360189172439,True,True,5,113,2015-10-08
AMZN,AMZN-R007,2016-05-06,2016-05-06,33.69749832,2,64.84636480016559,0.9971297067724731,0.02211201993230727,1.154872274044908,CONTINUATION,0.008606007402866434,0.2528526034510683,0.13811123590850594,True,True,1,105,2016-11-03
AMZN,AMZN-R008,2017-04-28,2017-04-28,46.24950027,2,72.28246233125736,1.0,0.19150602890698676,1.1470273803931843,CONTINUATION,0.009902813810446442,0.13817444691711045,0.05128699393836711,True,True,5,61,2017-10-26
AMZN,AMZN-R009,2017-10-27,2017-10-27,55.04750061,2,69.86902121349488,1.0,0.19022908979855235,1.1763026667308376,CONTINUATION,-0.0061129400294492875,0.45182799172323773,0.4371769486956185,True,True,4,91,2018-05-01
AMZN,AMZN-R010,2019-07-05,2019-07-05,97.14550018,2,61.44711028902401,0.9653204099014843,0.23328825598359226,1.1133813418538239,LARGE_PULLBACK,-0.12218788022096938,0.04018713489318926,-0.034968198873913114,False,False,66,6,2020-01-03
AMZN,AMZN-R011,2020-02-07,2020-02-07,103.9639969,2,72.50609029746269,1.0,0.15031145985998084,1.131055618491089,LARGE_PULLBACK,-0.19365837944231634,0.5510177062074844,0.5233446752949915,True,True,23,125,2020-08-07
AMZN,AMZN-R012,2020-04-17,2020-04-17,118.75,4,72.28869502678756,1.0,0.35134360790258534,1.2717073443847826,CONTINUATION,-0.037456825263157856,0.4869262694736842,0.40574732715789485,True,True,10,96,2020-10-15
AMZN,AMZN-R013,2023-06-02,2023-06-02,124.25,2,67.68284192063913,0.8655520537568,0.3199830407941502,1.186121281885541,CONTINUATION,-0.037665998390342126,0.18897380845070422,0.1833400305835009,True,True,101,122,2023-12-01
AMZN,AMZN-R014,2023-11-03,2023-11-03,138.6000061,3,61.59224112489688,0.9872498517868076,0.3117546966355065,1.1717601230199919,CONTINUATION,0.008225103534104328,0.36399707633201905,0.36190466228269536,True,True,1,108,2024-05-07
AMZN,AMZN-R015,2024-12-06,2024-12-06,227.0299988,4,71.15669354004983,1.0,0.23185021693578034,1.2226491863776634,LARGE_PULLBACK,-0.2630048531718532,0.06620269955267255,-0.060917068110384,False,False,90,38,2025-06-11
AMZN,AMZN-R016,2025-10-31,2025-10-31,244.2200012,2,63.94964447915492,1.0,0.28550377264799587,1.1388077632273368,LARGE_PULLBACK,-0.1860208323510565,0.12009657872362656,0.12009657872362656,True,True,71,126,2026-05-05
APD,APD-R001,2013-06-07,2013-06-07,63.59811401,2,70.1081347614318,1.0,0.16293175025083428,1.1200825077993,CONTINUATION,-0.03853996157204598,0.19144050133445134,0.1357768994319899,True,True,17,95,2013-12-05
APD,APD-R002,2013-07-26,2013-07-26,70.15570068,3,76.53086859380534,1.0,0.1967937382294418,1.2003666043310455,CONTINUATION,-0.031021653249918013,0.09873135059393157,0.0334723223806308,True,True,15,106,2014-01-27
APD,APD-R003,2013-12-27,2013-12-27,76.92627716,2,66.33902033515062,1.0,0.24678759524673466,1.1411051670692418,TEMPORARY_PULLBACK,-0.07957785084630487,0.1675441771761934,0.15543057588931686,True,True,24,120,2014-06-30
APD,APD-R004,2014-02-28,2014-02-28,82.79538727,3,68.84345978561346,1.0,0.2030435941667803,1.1633391586860768,CONTINUATION,-0.04472935657542221,0.1377933437619634,0.11292105331316726,True,True,30,103,2014-08-28
APD,APD-R005,2014-06-20,2014-06-20,89.81482697,3,70.96507725154191,1.0,0.18988785114429185,1.1595892544169966,TEMPORARY_PULLBACK,-0.07890023027452919,0.13545316781675254,0.11780966558599837,True,True,79,117,2014-12-18
APD,APD-R006,2014-07-25,2014-07-25,93.89305115,4,75.01796544143372,1.0,0.289301742047573,1.1796242458327273,LARGE_PULLBACK,-0.11890799769797444,0.10382684267471465,0.06464281792593529,True,True,55,107,2015-01-26
APD,APD-R007,2014-11-21,2014-11-21,100.8823929,4,70.11053408567517,1.0,0.23683534363068048,1.161033145227696,TEMPORARY_PULLBACK,-0.057388959297772546,0.0951091734066114,0.02721658379695313,True,True,16,66,2015-05-27
APD,APD-R008,2015-02-13,2015-02-13,106.7604065,2,65.97984328441088,1.0,0.16350344308614329,1.1551136297576334,LARGE_PULLBACK,-0.14763879865893914,0.034814661369802824,-0.02906769655284147,False,True,112,10,2015-08-14
APD,APD-R009,2015-04-10,2015-04-10,106.7044754,2,61.4166600991833,0.9687296208762642,0.24859171548465664,1.1000362902327459,LARGE_PULLBACK,-0.17082613294024973,0.006845575101341872,-0.0810721802208495,False,False,118,12,2015-10-08
APD,APD-R010,2016-07-08,2016-07-08,104.5340118,2,57.36267669856671,0.9807164747452946,0.22777910851504113,1.067729089645533,CONTINUATION,-0.0032813234094206667,0.12769509244071697,0.09439059240238601,True,True,68,109,2017-01-06
APD,APD-R011,2017-10-06,2017-10-06,123.9109421,2,70.2876044417732,1.0,0.15009523339855768,1.0817364050780802,CONTINUATION,-0.0036529816683558147,0.14161744235499607,0.07819069354005026,True,True,1,75,2018-04-10
APD,APD-R012,2019-03-15,2019-03-15,154.4652252,2,71.53058051789105,1.0,0.11112607556617116,1.1438332426284998,CONTINUATION,-0.001082086921399772,0.2683228438396761,0.2159618565072341,True,True,3,94,2019-09-13
APD,APD-R013,2019-11-15,2019-11-15,204.6851044,2,69.83185930377063,1.0,0.15974873307041526,1.1599059269584606,LARGE_PULLBACK,-0.26280327558608607,0.06789865066507494,-0.009014448342045567,False,True,86,61,2020-05-19
APD,APD-R014,2020-07-10,2020-07-10,236.1005402,2,67.54826591893638,1.0,0.19192663482079575,1.2100946525606946,CONTINUATION,-0.02969104091867736,0.14975765947019193,0.055949346785950205,False,True,89,85,2021-01-08
APD,APD-R015,2022-11-11,2022-11-11,262.3184509,3,66.24049249791213,0.967338507804779,0.2512900082183176,1.1865909953072353,TEMPORARY_PULLBACK,-0.06976347693886154,0.12753949668890785,-0.03357383847679629,False,True,89,21,2023-05-16
APD,APD-R016,2024-09-20,2024-09-20,273.7052917,2,62.4824220494796,1.0,0.2339810783250449,1.1276018282945635,CONTINUATION,-0.004502621386475614,0.1882071967993304,0.030363009601980684,True,True,73,91,2025-03-25
APD,APD-R017,2025-01-17,2025-01-17,305.7191467,2,58.70193957654053,0.9563942373925488,0.22347398614612413,1.1404269280548711,LARGE_PULLBACK,-0.21293846297393193,0.06378223578889775,-0.05013753003517718,False,False,55,10,2025-07-22
AVGO,AVGO-R001,2013-06-14,2013-06-14,2.755890131,2,61.642772197341706,1.0,0.2206714630059743,1.1094372351901751,CONTINUATION,-0.041766527157682365,0.2734848851635878,0.22424749595360405,True,True,43,121,2013-12-12
AVGO,AVGO-R002,2013-09-20,2013-09-20,3.069320202,2,69.88305452649595,1.0,0.1762828686741016,1.1854438977570851,CONTINUATION,0.006006138749546919,0.5832974330385616,0.5311752009248332,True,True,1,124,2014-03-24
AVGO,AVGO-R003,2015-12-04,2015-12-04,11.20436478,2,62.08046865285559,1.0,0.03220096378065129,1.1630470506521677,LARGE_PULLBACK,-0.20934997708991054,0.12425672113827768,0.12425672113827768,True,True,46,126,2016-06-07
AVGO,AVGO-R004,2016-03-04,2016-03-04,11.12463188,2,58.561115417119744,0.9928837643574114,0.21311846024895553,1.1277494285506753,CONTINUATION,-0.04402289129948289,0.2224359283697932,0.22029954217235637,True,True,2,123,2016-09-01
AVGO,AVGO-R005,2016-06-03,2016-06-03,12.42235374,2,63.79855051395161,1.0,0.10870664994539747,1.2068728388533727,LARGE_PULLBACK,-0.11366204340595432,0.09605296669003072,0.007603536493720808,True,True,16,121,2016-12-01
AVGO,AVGO-R006,2016-10-07,2016-10-07,13.3948822,2,60.51136131249447,0.9863140524016513,0.12255285839706853,1.1507285705069343,TEMPORARY_PULLBACK,-0.06555299456086294,0.3072995640081104,0.26434105258499385,True,True,38,106,2017-04-10
AVGO,AVGO-R007,2016-12-23,2016-12-23,14.06921101,2,60.868727437540066,1.0,0.23407735032400834,1.1245499074825374,CONTINUATION,-0.04210169351920179,0.4076412235144946,0.30484807548564863,True,True,7,113,2017-06-27
AVGO,AVGO-R008,2017-11-03,2017-11-03,21.43323135,3,68.64825022788871,1.0,0.21845229097773777,1.1754969629081886,STRUCTURAL_BREAK,-0.16086651908416028,0.04016379219459143,-0.10844423139210879,False,True,62,15,2018-05-08
AVGO,AVGO-R009,2019-01-11,2019-01-11,20.68360901,2,55.757632412009386,0.9567131079131531,0.26005908191467353,1.0832904071595921,CONTINUATION,0.001197417722798022,0.29063031829182684,0.17214681675129961,True,True,1,66,2019-07-15
AVGO,AVGO-R010,2019-11-22,2019-11-22,26.72278214,2,65.45671262452473,1.0,0.2536722246172438,1.1066893354283933,LARGE_PULLBACK,-0.4615444819848388,0.041499142349405105,-0.06185354434057433,False,False,78,54,2020-05-27
AVGO,AVGO-R011,2020-08-28,2020-08-28,30.36841965,3,66.63607279925102,1.0,0.2995893453272156,1.1867495217435102,CONTINUATION,0.006757465234118687,0.4460874328045583,0.4181962362997047,True,True,1,119,2021-03-02
AVGO,AVGO-R012,2021-05-28,2021-05-28,42.66613388,2,60.12903087172854,0.9715531131633913,0.21554172055035714,1.136497367041808,CONTINUATION,-0.018694783132762183,0.23548175886425082,0.17482615277444968,True,True,14,121,2021-11-26
AVGO,AVGO-R013,2021-10-29,2021-10-29,48.75704956,2,70.97962431594951,1.0,0.18316278518283657,1.1310345514123263,CONTINUATION,-0.006808739105336414,0.27634326772417617,0.09834894037423392,True,True,1,39,2022-05-02
AVGO,AVGO-R014,2022-03-25,2022-03-25,58.43221664,3,62.31001019763453,0.9514772329054835,0.2619278468225723,1.1803070182012512,STRUCTURAL_BREAK,-0.25262678910412795,0.020035899839516924,-0.25262678910412795,False,False,126,2,2022-09-26
AVGO,AVGO-R015,2023-02-03,2023-02-03,56.92948914,2,64.70413012101318,0.9742825518795859,0.10194981694858196,1.1506860255132922,CONTINUATION,-0.035892314877006504,0.5587802346472981,0.5199127240929953,True,True,12,122,2023-08-07
AVGO,AVGO-R016,2025-05-16,2025-05-16,226.4142303,2,59.61387574596963,0.9370730621338005,0.3947837696607044,1.2207749554419218,CONTINUATION,0.0004811203777062012,0.6952511288333099,0.5041081240731538,True,True,5,114,2025-11-14
BA,BA-R001,2013-03-15,2013-03-15,72.89265442,4,74.0450680047521,1.0,0.22783204857395822,1.1873728313275163,CONTINUATION,-0.027073996628369734,0.3006122133204654,0.3006122133204654,True,True,11,126,2013-09-13
BA,BA-R002,2015-01-30,2015-01-30,127.1438828,2,67.54837815733538,1.0,0.22199471373772406,1.1397483368066919,CONTINUATION,-0.03369018316624828,0.09574969736569972,0.004274166306961424,False,True,104,14,2015-07-31
BA,BA-R003,2016-11-11,2016-11-11,137.6993408,2,69.6065576949525,1.0,0.14214968396973382,1.1578098353846586,CONTINUATION,-0.02147864893772955,0.26930894356176904,0.25021674904053004,True,True,4,121,2017-05-16
BA,BA-R004,2019-02-08,2019-02-08,395.4263916,3,65.88156221469734,1.0,0.20451190022148702,1.1675577888238382,STRUCTURAL_BREAK,-0.17768904906851957,0.08819238407151375,-0.15633689104528647,False,False,122,14,2019-08-09
BA,BA-R005,2020-11-27,2020-11-27,216.5,2,60.873044765565936,0.6150642836992958,0.4844017205701028,1.242510500245388,LARGE_PULLBACK,-0.10378753441108546,0.24337183556581987,0.17658196628175515,True,True,40,71,2021-06-01
BA,BA-R006,2021-02-05,2021-02-05,207.9299927,2,54.31082656098231,0.6106787238528342,0.2229736939254976,1.164148023856321,CONTINUATION,-0.004520690775746905,0.2946184381797461,0.11253792103845917,False,True,112,24,2021-08-06
BA,BA-R007,2022-12-02,2022-12-02,182.8699951,2,61.61582518126745,0.8093024857393935,0.3132495159784561,1.163601208596424,CONTINUATION,-0.03483346240872742,0.1945644597438938,0.1335374793806181,True,True,3,49,2023-06-06
BA,BA-R008,2023-06-02,2023-06-02,213.3200073,2,59.018017275018934,0.9916787071962845,0.1665118008197506,1.1580934740451034,LARGE_PULLBACK,-0.16683860107855908,0.11967934523879986,0.09633408539640542,False,True,100,39,2023-12-01
BA,BA-R009,2023-07-28,2023-07-28,238.6900024,2,67.62316112555928,1.0,0.13032156288572616,1.2116117694053403,STRUCTURAL_BREAK,-0.2553940512256663,0.10716823638525397,-0.14034940576966537,True,True,62,98,2024-01-29
BA,BA-R010,2023-12-08,2023-12-08,244.6999969,2,68.2753265082441,1.0,0.12604113755694035,1.170032987805092,STRUCTURAL_BREAK,-0.32844297555444724,0.0799754489085569,-0.24192888291777503,False,False,93,5,2024-06-11
