atomic_fact_id,ticker,cik,accession_number,accepted_at,source_url,source_sha256,source_path,source_kind,block_path,sentence_index,sentence_sha256,topic,topic_matches,cue_families,cue_matches,negated_cue_present,comparison_present
0d7671218d10150c0ae31f33f27c8bffbf16856511942549651116159fb91b70,NEM,0001164727,0001193125-12-013134,2012-01-17T15:51:38.000Z,https://www.sec.gov/Archives/edgar/data/1164727/000119312512013134/d284164dex991.htm,7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e,raw/7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e.gz,HTML_P,p:105,0,4775b043ac2ad35b39b345f99c439365391a8fdc532b4a8bad833dfd82d1f7ad,CAPITAL_SPENDING,"[""capital expenditure""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""guidance"",""start"":119,""end"":127,""negated"":false}]",False,False
b4aeb0afc92f57c5a8e8ba7080d526bdb76c58d571ee805425f0a8e31ec6e2b8,NEM,0001164727,0001193125-12-013134,2012-01-17T15:51:38.000Z,https://www.sec.gov/Archives/edgar/data/1164727/000119312512013134/d284164dex991.htm,7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e,raw/7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e.gz,HTML_P,p:107,1,89021b010b353fb1f93f001a2e1942946bfead5ae165feb1526f2490d36f9c79,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expects"",""start"":45,""end"":52,""negated"":false},{""family"":""EXPECTATION"",""value"":""project"",""start"":186,""end"":193,""negated"":false},{""family"":""EXPECTATION"",""value"":""project"",""start"":250,""end"":257,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":179,""end"":185,""negated"":false}]",False,False
bbd6bf4b8e508545e9b33cdd5a72b2a5abf057c47adf4035aa1b73c6cf8d718f,NEM,0001164727,0001193125-12-013134,2012-01-17T15:51:38.000Z,https://www.sec.gov/Archives/edgar/data/1164727/000119312512013134/d284164dex991.htm,7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e,raw/7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e.gz,HTML_P,p:216,2,56d84c5c7ac3343eb8fd38831957e7b91b80bc0d8ae2c5c0f84062c4bab4cbce,MANAGEMENT_UNCERTAINTY,"[""volatility""]","[""EXPANSION"",""UNCERTAINTY""]","[{""family"":""EXPANSION"",""value"":""increased"",""start"":107,""end"":116,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""volatility"",""start"":72,""end"":82,""negated"":false}]",False,True
fa345c79fab97716c1be91c5dc5ba8b9c0f10458ea5857dc38f812ff9e81b512,NEM,0001164727,0001193125-12-013134,2012-01-17T15:51:38.000Z,https://www.sec.gov/Archives/edgar/data/1164727/000119312512013134/d284164dex991.htm,7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e,raw/7500ed7f47b39acd697cc6e180f3fb484302e30860b50723edb871a1fd52aa8e.gz,HTML_P,p:210,0,4bde11c8d27a515ae8b6c19407e3f710d2b686792bf208f8c3df33a74640643b,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":309,""end"":317,""negated"":false}]",False,False
0a278d7e9817385bb2a7f1bc8e90eb581a77e6195d99007797047ae769bee7fb,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:48,1,b1fff44008002342ec0edb5ae9b5d40f8888681ac1a666d74e1529c90dd70b31,BACKLOG_OR_BOOKINGS,"[""backlog""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":91,""end"":97,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":102,""end"":111,""negated"":false}]",False,False
3279401263ab7c7a57897cb79d7750bbbe67c3c592aaa709125bda72f9357f79,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:147,0,591522dd5fe6b04bd659bb8b6bccf8e1fc44981da450a43dbba7d2aad0ab49ef,MARGIN,"[""margin"",""operating margin""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increased"",""start"":58,""end"":67,""negated"":false}]",False,False
45c53c3d3d92225385542a2793c790e65eef01ecb51d7f27f4c8b0b1ce6bb0b3,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:99,1,22fefdfaac8db93d828efd38de76169e265e8597b69aba1b1989110f682a04be,MARGIN,"[""margin"",""operating margin""]","[""CONTRACTION"",""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":135,""end"":141,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":45,""end"":50,""negated"":false}]",False,False
6e06a095a834e790a71ea7348036788bc556e97584d07b36c609390b8ce5e8f3,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:148,1,61367cc8f65d723e3a3205afd2caf0e22f2aed8aa2a1ec27061ef27f169b4b8f,MARGIN,"[""margin"",""operating margin""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increased"",""start"":17,""end"":26,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":53,""end"":59,""negated"":false}]",False,False
8ab217c2f1b280fe9989a375d041ab800e610d654dcd334d46aa50fd96ac0877,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:155,1,6cb9f05e5ef78ef375b0e0f8f591d390e5b5824d1b430f91cd23d09fd9266089,MARGIN,"[""margin"",""operating margin""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""decreased"",""start"":17,""end"":26,""negated"":false}]",False,False
8d09bda39fc13b4c071c4990332946eab394a9dfccb273b33ee2bc960359b198,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:48,1,b1fff44008002342ec0edb5ae9b5d40f8888681ac1a666d74e1529c90dd70b31,MANAGEMENT_UNCERTAINTY,"[""headwinds""]","[""EXPANSION"",""UNCERTAINTY""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":91,""end"":97,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":102,""end"":111,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""headwinds"",""start"":191,""end"":200,""negated"":false}]",False,False
93a88b5f2454353be5fe49503ed34d5b1e0dac240fdbd72591465ddeda8ed8ee,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:149,1,416e319b49a6ef3c722e87da4e76aec5f2c4fe5fe5b0263be9df9bceca67a823,MARGIN,"[""margin"",""operating margin""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increased"",""start"":17,""end"":26,""negated"":false}]",False,False
b0a6b9ac566315f6b70558e90979439a4fbfebac4b894cfe51446f3edec71a02,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:154,1,39801d3aed723ee416d7f65ab293310a6d7d84abdffb4d7fad84eca224be822a,MARGIN,"[""margin"",""operating margin""]","[""CONTRACTION"",""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":54,""end"":60,""negated"":false},{""family"":""CONTRACTION"",""value"":""decreased"",""start"":17,""end"":26,""negated"":false}]",False,False
b16cd84a701b20088ff4f2b664d781b273da75ad56c59094000b9f29c79c2299,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:217,3,09741bcb1dd921f0dfd24adf22ee0b30cca7d4dbf2671d2bbb2c077af7979b4d,LIQUIDITY_OR_FINANCING,"[""operating cash flow""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":23,""end"":31,""negated"":false}]",False,True
d310a58cf8835b70e600df0d88933decb3a6260d90ed51e6afcba8cb131ec7c2,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:224,1,5e78a88d661196e6d0a0011adaf8ac4b9c737b54a7e7fad9a21d21e576366300,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":34,""end"":42,""negated"":false}]",False,False
f968c10f274f10f18377e196b6a1399086e9fad49b34c5f5265ce87fc8bdd092,BA,0000012927,0001193125-12-022591,2012-01-25T12:46:00.000Z,https://www.sec.gov/Archives/edgar/data/12927/000119312512022591/d286838dex991.htm,d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271,raw/d82574ee3c8b552a413c5f499ae4188ca20ee3bbe046a9e67ee88cf24c47f271.gz,HTML_P,p:47,0,6fa10d832d19e3d91bdd7bf272f36ee1a614f00bdddf305321c9f16b6fc3880f,BACKLOG_OR_BOOKINGS,"[""backlog""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""expanded"",""start"":78,""end"":86,""negated"":false}]",False,False
073c170de7999ac4987ddd5d422a29e51bc5466c2456760dda3ade0769057578,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:376,0,c9f32620d85d28a082f8be5b30696e901e234cdb9af392375cf4a448b2bdbb10,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":0,""end"":6,""negated"":false},{""family"":""EXPANSION"",""value"":""improved"",""start"":29,""end"":37,""negated"":false}]",False,False
0a906cc267b46fd74c528402256f7c8a340d7733d74763e32f10a7d0cd8936d7,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1760,0,fd5ed4c24fc07b53ddcd3a92b287eba49066a452cb7a623555ad935a832cda7b,BACKLOG_OR_BOOKINGS,"[""backlog""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":5,""end"":11,""negated"":false}]",False,False
0b050821e369c51af6fd3ec0cbb3a2f39eba3a63a802c3f485504d40710a48de,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1788,4,5dd157bd3a3ec075a3766ff08c56b83529e61f18a21f7df7751df14bb0b9a82b,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":3,""end"":9,""negated"":false},{""family"":""EXPECTATION"",""value"":""projects"",""start"":16,""end"":24,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":42,""end"":48,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":74,""end"":80,""negated"":false}]",False,False
0d4fa6b483ee9f5159fd185565a1ca1c8aeb6732b1202c784c7677f9e6d828a6,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1726,0,90d74c9a0f10f60f9db65207335e83845d2123a8d32e6b08fe5deb40d4cef0d2,LIQUIDITY_OR_FINANCING,"[""liquidity""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increased"",""start"":28,""end"":37,""negated"":false},{""family"":""EXPANSION"",""value"":""improve"",""start"":96,""end"":103,""negated"":false}]",False,True
110adfecfdd57dfaf0c8621b8c92a08734971df003981a0b2ac6f8f14b0a9a8b,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:344,0,b6afec378651d4e3d0dd08ffc35d0220d1aec472d697862cbc9045c74689716c,LIQUIDITY_OR_FINANCING,"[""operating cash flow""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":104,""end"":112,""negated"":false}]",False,True
18fbd67b233e8b8a529c4bf535f4b9c876720c17af86e351ade4e3fa69a5184f,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:3802,0,428154eab29993dcce51e5eb27594e3c66746631d35df72919eaa8bec0292c04,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""outlook"",""start"":10,""end"":17,""negated"":false}]",False,False
1ce5aac27c3a97d30c24ed6f87983f5a36d56819dbda4c4c7c1e49118f5f2f1b,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1788,1,2a57f37b3ab4b7c82a08425e6b01f7f7d4cf05a59919c3f38a54cf5520fd8a0f,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""improve"",""start"":65,""end"":72,""negated"":false}]",False,False
1fa741b532529f7bbcf070c509a0f0b765067b6bf6a854afedb01e63a88d549f,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1821,1,c2b88efe6361c852dc8eb45543122f2734dd539b748dd7558d31e273fd520aa2,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":11,""end"":19,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":48,""end"":54,""negated"":false}]",False,False
21b2294a709f41409a4e1b5bf16406d84598b6cd7381ad6f99023efb844b828e,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1660,0,0843f55f34ddcc4c609d36246aac2602936c0068281e2c50ecdefa8e837a6ad1,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":0,""end"":6,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":29,""end"":38,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":137,""end"":143,""negated"":false}]",False,False
29660de18614fff855071efcad08ff29bc2b2bd7df06b24fe30a81ef7e01871a,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1831,0,c1a808598f257617a4d9a919b4a14da265e85e19e0911e2e2fd7887090855e07,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":88,""end"":94,""negated"":false}]",False,False
330fd317c8df21a5a7c6938113450b9f6bad9a91adf26925bf6dc7032ea729ec,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:3428,1,9b7f0c4217b7421fdfa90235b7fae4923b05187727ff93a4691d77f54b8bc122,BACKLOG_OR_BOOKINGS,"[""orders""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":44,""end"":50,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":113,""end"":119,""negated"":false}]",False,True
3967db62db8a7c0ceaee52a7079e7f1a66278a006d85698673dd79f03d942d0c,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:352,0,7083eed53af8e87997893ac470e7de4462336575770dbd32e01e102f0f77ac16,CAPITAL_SPENDING,"[""capital expenditures""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":5,""end"":11,""negated"":false}]",False,False
431d79c77ce5590350d43ec4cd281393374afad10a5a9be15df7c5f0d0a54bb5,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1786,0,227967d268c414fafd4cb14b68ff656c34e0eb559a28b0ccd1254bb42cec5a82,CAPITAL_SPENDING,"[""capital spending""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":107,""end"":113,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":141,""end"":147,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":184,""end"":193,""negated"":false}]",False,False
45b598f85c367cfdd82dcbc8325cc03e88d13c5cd81c9aa7f62e659fbb69f0ef,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1770,1,7d602ac0b4cd1f49b975d152de3066b8be48bc16f35cade5a5ecca7db50e2738,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""improve"",""start"":48,""end"":55,""negated"":false}]",False,False
4cfdd4f06f20d8f18d78ef3e176a71eaeaeede4c757ac1041b9993f8e0679e4e,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:3008,0,2e583ee2c300194860b7367ac4dc8975e54b55d6b48d32bf4654411e06c60799,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":96,""end"":102,""negated"":false}]",False,False
5c03ddfa81a0e1204aa18a76ba81dad35eb095c8a35b6dbe82f871bb972bd113,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:1734,1,b74f83a9d4c809d3e8db7d40a6e373ea98decb7d4315b175875ed01b3633a2c7,DEMAND,"[""demand""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":3,""end"":9,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":72,""end"":78,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":99,""end"":108,""negated"":false}]",False,False
721b3669dc0a7cd51554315a3b0cc3cd5001cc9b7bdafb8fb1538bd4be808560,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:384,0,e47a562791372d1d6a111773042e8825cdd4d49e16c330a382536b5bee7b5e91,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":92,""end"":98,""negated"":false}]",False,False
7673eb6f727e9a091082094e6b243b4968405da45a462cc73b6b3c4d641e18c9,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:374,3,38f4b78ffcb700ffcbde001efd315671efb5ce93ba33a64a7b29f24f5d73ecf1,INVENTORY,"[""inventory""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":4,""end"":12,""negated"":false}]",False,False
7e3f2f120090cff945eceb4b733ce780b789d7b409fd1327e361c74abbf5c93a,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:57,0,2d6755a6f3db97fb5ccaddb04d6cc0f707a828b992dff87f4c096a89c4e8af45,LIQUIDITY_OR_FINANCING,"[""operating cash flow""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""improved"",""start"":46,""end"":54,""negated"":false}]",False,False
81d8d29db1669651e03a1e07c59f33cd56bc75b88f10a1e148a393cefbf48703,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:3438,1,dd8a7b5bad42b2ed8bed91a44ff7b113f369830f3d43b74fef5674ee078e0d51,INVENTORY,"[""inventory""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":67,""end"":73,""negated"":false}]",False,False
833535492b62beafc75cd79d4b0aaa1596395bd954f82b14f67357c989449b23,CAT,0000018230,0001104659-12-004076,2012-01-26T13:45:14.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912004076/a12-3475_1ex99d1.htm,a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc,raw/a822d8885aa03881764a139642f5c9c9b657e81766c58a3d8e7614751422b2fc.gz,HTML_P,p:3098,2,d9ede2f01685e459b63f2096d50707358e14d2a9632777f2e1e96ded1d109caf,BACKLOG_OR_BOOKINGS,"[""backlog""]","[""CONTRACTION"",""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":123,""end"":131,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":108,""end"":114,""negated"":false},{""family"":""CONTRACTION"",""value"":""reduced"",""start"":141,""end"":148,""negated"":false}]",False,True
