policy_id,fold_id,ticker,one_way_cost_bps,activated,executed_sell_count,executed_reentry_count,completed_cycle_count,positive_completed_cycle_count,completed_cycle_share_delta,completed_cycle_ticker,open_sale_count,open_sale_cash,unmatched_buy_cost,cagr,excess_cagr,max_drawdown,mdd_improvement,sortino,calmar,upside_capture,downside_capture,average_exposure,turnover,terminal_wealth_delta,terminal_share_delta,final_equity,buy_hold_final_equity,keep_cash_terminal_wealth_delta,keep_cash_final_equity
GIVEBACK_BASELINE,F02,AMZN,25,True,1,0,0,0,0.0,False,1,707.7086862708023,0.0,0.7708129267113786,-0.018705029166831366,-0.14164252003438327,0.0,3.457460759343734,5.441959988598524,0.986318294643796,0.9887466162220192,0.986014407878641,0.8026933807092439,-187.0502916682999,-9.957421964953454,17708.129267113804,17895.179558782103,-187.0502916682999,17708.129267113804
GIVEBACK_BASELINE,F02,AMZN,50,True,1,0,0,0,0.0,False,1,704.1789616358585,0.0,0.7662230909524015,-0.018835008825300203,-0.14164252003438338,0.0,3.4435196061556685,5.409555624726266,0.9862797847820908,0.9887978115787022,0.9860478681510266,0.8035968700277626,-188.35008825298792,-9.932605969701825,17662.230909524013,17850.580997777,-188.35008825298792,17662.230909524013
HERD_GIVEBACK_S1,F02,AMZN,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.7922018969422913,0.0,-0.14164252003438382,0.0,3.5007362675826244,5.592966693546427,1.0,1.0,1.0,0.7468844411305893,0.0,0.0,17922.018969422956,17922.018969422956,0.0,17922.018969422956
HERD_GIVEBACK_S1,F02,AMZN,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.7895179558782099,0.0,-0.14164252003438327,0.0,3.4936224454734544,5.574017997466841,1.0,1.0,1.0,0.7474443245197425,0.0,0.0,17895.179558782103,17895.179558782103,0.0,17895.179558782103
HERD_GIVEBACK_S1,F02,AMZN,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.7850580997777017,0.0,-0.14164252003438338,0.0,3.480493797650418,5.5425312934783335,1.0,1.0,1.0,0.7483774635016649,0.0,0.0,17850.580997777,17850.580997777,0.0,17850.580997777
GIVEBACK_BASELINE,F02,APD,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.12007275881601753,0.0,-0.1218390831346865,0.0,1.0659722296347611,0.9855028101556182,1.0,1.0,1.0,0.9190592632882929,0.0,0.0,11200.727588160167,11200.727588160167,0.0,11200.727588160167
GIVEBACK_BASELINE,F02,APD,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11839537566109803,0.0,-0.12183908313468705,0.0,1.0544558178886234,0.9717356090920172,1.0,1.0,1.0,0.919748213260773,0.0,0.0,11183.953756610954,11183.953756610954,0.0,11183.953756610954
GIVEBACK_BASELINE,F02,APD,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11560809854966014,0.0,-0.12183908313468728,0.0,1.034504575630432,0.9488589012268003,1.0,1.0,1.0,0.9208964632149063,0.0,0.0,11156.080985496583,11156.080985496583,0.0,11156.080985496583
HERD_GIVEBACK_S1,F02,APD,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.12007275881601753,0.0,-0.1218390831346865,0.0,1.0659722296347611,0.9855028101556182,1.0,1.0,1.0,0.9190592632882929,0.0,0.0,11200.727588160167,11200.727588160167,0.0,11200.727588160167
HERD_GIVEBACK_S1,F02,APD,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11839537566109803,0.0,-0.12183908313468705,0.0,1.0544558178886234,0.9717356090920172,1.0,1.0,1.0,0.919748213260773,0.0,0.0,11183.953756610954,11183.953756610954,0.0,11183.953756610954
HERD_GIVEBACK_S1,F02,APD,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11560809854966014,0.0,-0.12183908313468728,0.0,1.034504575630432,0.9488589012268003,1.0,1.0,1.0,0.9208964632149063,0.0,0.0,11156.080985496583,11156.080985496583,0.0,11156.080985496583
GIVEBACK_BASELINE,F02,AVGO,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11588111269838575,0.0,-0.26371487456270404,0.0,-0.3082267557678812,-0.43941818940073646,1.0,1.0,1.0000000000000002,1.0082870170237739,0.0,0.0,8841.188873016134,8841.188873016134,0.0,8841.188873016134
GIVEBACK_BASELINE,F02,AVGO,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11720513930008192,0.0,-0.26371487456270315,0.0,-0.31448116892721284,-0.4444388641119832,1.0,1.0,1.0,1.0090428543678696,0.0,0.0,8827.948606999173,8827.948606999173,0.0,8827.948606999173
GIVEBACK_BASELINE,F02,AVGO,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11940525024731186,0.0,-0.26371487456270515,0.0,-0.32483095178486576,-0.4527816280568585,1.0,1.0,1.0,1.010302583274696,0.0,0.0,8805.947497526877,8805.947497526877,0.0,8805.947497526877
HERD_GIVEBACK_S1,F02,AVGO,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11588111269838575,0.0,-0.26371487456270404,0.0,-0.3082267557678812,-0.43941818940073646,1.0,1.0,1.0000000000000002,1.0082870170237739,0.0,0.0,8841.188873016134,8841.188873016134,0.0,8841.188873016134
HERD_GIVEBACK_S1,F02,AVGO,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11720513930008192,0.0,-0.26371487456270315,0.0,-0.31448116892721284,-0.4444388641119832,1.0,1.0,1.0,1.0090428543678696,0.0,0.0,8827.948606999173,8827.948606999173,0.0,8827.948606999173
HERD_GIVEBACK_S1,F02,AVGO,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11940525024731186,0.0,-0.26371487456270515,0.0,-0.32483095178486576,-0.4527816280568585,1.0,1.0,1.0,1.010302583274696,0.0,0.0,8805.947497526877,8805.947497526877,0.0,8805.947497526877
GIVEBACK_BASELINE,F02,BA,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5057361353753345,0.0,-0.12349188169978575,0.0,2.5057712634506566,4.095298641612746,1.0,1.0,1.0000000000000002,0.7664525942597616,0.0,0.0,15057.361353753326,15057.361353753326,0.0,15057.361353753326
GIVEBACK_BASELINE,F02,BA,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5034811957659611,0.0,-0.12349188169978575,0.0,2.4984995830525216,4.077038820980525,1.0,1.0,0.9999999999999998,0.7670271464293714,0.0,0.0,15034.811957659587,15034.811957659587,0.0,15034.811957659587
GIVEBACK_BASELINE,F02,BA,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.4997342035880261,0.0,-0.12349188169978564,0.0,2.48552899739527,4.046696808806449,1.0,1.0,1.0000000000000002,0.7679847333787216,0.0,0.0,14997.342035880292,14997.342035880292,0.0,14997.342035880292
HERD_GIVEBACK_S1,F02,BA,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5057361353753345,0.0,-0.12349188169978575,0.0,2.5057712634506566,4.095298641612746,1.0,1.0,1.0000000000000002,0.7664525942597616,0.0,0.0,15057.361353753326,15057.361353753326,0.0,15057.361353753326
HERD_GIVEBACK_S1,F02,BA,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5034811957659611,0.0,-0.12349188169978575,0.0,2.4984995830525216,4.077038820980525,1.0,1.0,0.9999999999999998,0.7670271464293714,0.0,0.0,15034.811957659587,15034.811957659587,0.0,15034.811957659587
HERD_GIVEBACK_S1,F02,BA,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.4997342035880261,0.0,-0.12349188169978564,0.0,2.48552899739527,4.046696808806449,1.0,1.0,1.0000000000000002,0.7679847333787216,0.0,0.0,14997.342035880292,14997.342035880292,0.0,14997.342035880292
GIVEBACK_BASELINE,F02,BAC,10,True,2,0,0,0,0.0,False,2,1189.383421313852,0.0,0.2917325103703996,-0.007762412886124004,-0.14598743722026497,0.004636912913849267,1.7423697086028163,1.9983398292706196,0.9746007201601442,0.9744968837204633,0.9761961521813965,0.9437098761296968,-77.62412886126003,-49.07463094348134,12917.325103703999,12994.949232565259,-77.62412886126003,12917.325103703999
GIVEBACK_BASELINE,F02,BAC,25,True,2,0,0,0,0.0,False,2,1185.820615036652,0.0,0.28961989278464695,-0.007928950739985785,-0.14611863015908066,0.004505719975034017,1.7321052949564721,1.9820873797498317,0.9745044159228747,0.9745324378348756,0.9762292060386469,0.9443017639427144,-79.28950739986794,-49.00113843272197,12896.19892784647,12975.488435246338,-79.28950739986794,12896.19892784647
GIVEBACK_BASELINE,F02,BAC,50,True,2,0,0,0,0.0,False,2,1179.9062885366125,0.0,0.2861099869231214,-0.00820509127018787,-0.1463370662107185,0.004287283923394503,1.715046908458863,1.9551436579378763,0.9743437086368647,0.9745916519990052,0.9762842569218918,0.9452882827610233,-82.05091270186313,-48.87901726291011,12861.099869231217,12943.15078193308,-82.05091270186313,12861.099869231217
HERD_GIVEBACK_S1,F02,BAC,10,True,1,0,0,0,0.0,False,1,609.0138096837265,0.0,0.2954215580620716,-0.0040733651944520055,-0.14831456136836008,0.0023097887657541616,1.7479817287861121,1.991858084172535,0.9878909351873344,0.9880846088853126,0.9880515304437254,0.8947784704133436,-40.73365194453436,-25.166477406913486,12954.215580620725,12994.949232565259,-40.73365194453436,12954.215580620725
HERD_GIVEBACK_S1,F02,BAC,25,True,1,0,0,0,0.0,False,1,607.189504598285,0.0,0.2933903518082288,-0.004158491716403923,-0.14838173761282503,0.0022426125212896553,1.73825859461369,1.9772672602997627,0.9878423523680787,0.9881016031446761,0.9880685710410466,0.8953888074900216,-41.58491716403296,-25.12878893985743,12933.903518082305,12975.488435246338,-41.58491716403296,12933.903518082305
HERD_GIVEBACK_S1,F02,BAC,50,True,1,0,0,0,0.0,False,1,604.1611232967165,0.0,0.29001543661331564,-0.004299641579993629,-0.1484935859618055,0.002130764172307509,1.7221007230031515,1.95305025961129,0.9877612829655252,0.9881299041463909,0.9880969492158984,0.8964060586681276,-42.996415799936585,-25.06616269892828,12900.154366133143,12943.15078193308,-42.996415799936585,12900.154366133143
GIVEBACK_BASELINE,F02,CAT,10,True,2,0,0,0,0.0,False,2,1289.9836954038653,0.0,0.2571389278278402,0.007121688728167319,-0.20506356336552178,0.007858338501539941,1.3597649127222147,1.2539474278494571,0.9578804639882105,0.9477616378839472,0.9609579194099926,0.887845316837919,71.21688728168192,-10.376938544793518,12571.38927827842,12500.172390996739,71.21688728168192,12571.38927827842
GIVEBACK_BASELINE,F02,CAT,25,True,2,0,0,0,0.0,False,2,1286.119540308788,0.0,0.25506304709925853,0.006917791621828817,-0.20519047689145287,0.00773142497560797,1.3522132877464426,1.2430549943806046,0.9578444167804961,0.9478923927816933,0.9610112852016123,0.888412743674149,69.17791621829565,-10.361398391908182,12550.630470992575,12481.45255477428,69.17791621829565,12550.630470992575
GIVEBACK_BASELINE,F02,CAT,50,True,2,0,0,0,0.0,False,2,1279.7049690127478,0.0,0.2516142363117362,0.00657962200651796,-0.20540178772688567,0.007520114140176393,1.3392029760123552,1.2249856201168867,0.9577844156939178,0.9481092902692612,0.9611001706399612,0.8893585183978424,65.79622006516001,-10.335575602214348,12516.142363117338,12450.346143052178,65.79622006516001,12516.142363117338
HERD_GIVEBACK_S1,F02,CAT,10,True,1,0,0,0,0.0,False,1,658.8308876120783,0.0,0.2533994659058969,0.00338222680622402,-0.20906900181565136,0.0038529000514103684,1.307183528393435,1.2120374790392616,0.9818666707960229,0.9772957639384582,0.982079938909044,0.8382314574692862,33.822268062242074,-5.321506946047961,12533.99465905898,12500.172390996739,33.822268062242074,12533.99465905898
HERD_GIVEBACK_S1,F02,CAT,25,True,1,0,0,0,0.0,False,1,656.8573551246282,0.0,0.2514237282160192,0.0032784727385894996,-0.2091338201162536,0.0037880817508072484,1.3002759474812915,1.2022145823963692,0.9818432889922708,0.9773537705740499,0.9821054725887356,0.8388053215200709,32.784727385915176,-5.313537636875992,12514.237282160195,12481.45255477428,32.784727385915176,12514.237282160195
HERD_GIVEBACK_S1,F02,CAT,50,True,1,0,0,0,0.0,False,1,653.5812534842133,0.0,0.24814100893838065,0.0031063946331624237,-0.20924174249214456,0.003680159374917502,1.2883834300650419,1.185905861722101,0.981804366902841,0.9774499872641252,0.9821479946749478,0.8397617935358566,31.06394633160562,-5.30029518062274,12481.410089383784,12450.346143052178,31.06394633160562,12481.410089383784
GIVEBACK_BASELINE,F02,COP,10,True,1,0,0,0,0.0,False,1,597.9948336764492,0.0,0.6244069900778171,-0.022548280143417143,-0.13795978585140523,0.0,3.441447718781566,4.526007243519196,0.9763922753611217,0.9786779737473525,0.9803566608571819,0.8194860531674784,-225.4828014341656,-14.88542655489448,16244.069900778191,16469.552702212357,-225.4828014341656,16244.069900778191
GIVEBACK_BASELINE,F02,COP,25,True,1,0,0,0,0.0,False,1,596.203536009964,0.0,0.6218847569233237,-0.022604088679126333,-0.13795978585140511,0.0,3.430640703679257,4.507724864064,0.9763611548702322,0.9787086279219773,0.9803848930867595,0.8200578102040292,-226.04088679126107,-14.863134642551756,16218.847569233216,16444.888456024477,-226.04088679126107,16218.847569233216
GIVEBACK_BASELINE,F02,COP,50,True,1,0,0,0,0.0,False,1,593.2299476545852,0.0,0.6176939057610482,-0.02269652686588919,-0.13795978585140534,0.0,3.4126828884176974,4.477347525215487,0.9763092961961868,0.978759675590549,0.9804319076021842,0.8210107769967937,-226.96526865888518,-14.826092576843223,16176.939057610478,16403.904326269363,-226.96526865888518,16176.939057610478
HERD_GIVEBACK_S1,F02,COP,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.6469552702212342,0.0,-0.13795978585140523,0.0,3.4601851705807767,4.689448205711639,1.0,1.0,1.0000000000000002,0.7694248143784068,0.0,0.0,16469.552702212357,16469.552702212357,0.0,16469.552702212357
HERD_GIVEBACK_S1,F02,COP,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.64448884560245,0.0,-0.13795978585140511,0.0,3.450108242718492,4.671570353817608,1.0,1.0,1.0,0.7700015945990804,0.0,0.0,16444.888456024477,16444.888456024477,0.0,16444.888456024477
HERD_GIVEBACK_S1,F02,COP,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.6403904326269374,0.0,-0.13795978585140534,0.0,3.4333635947817465,4.641863052155601,1.0,1.0,1.0,0.7709628949668694,0.0,0.0,16403.904326269363,16403.904326269363,0.0,16403.904326269363
GIVEBACK_BASELINE,F02,COST,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.37921530060263686,0.0,-0.10205633800320446,0.0,2.314818477592229,3.715744734939734,1.0,1.0,1.0000000000000002,0.8577300255047309,0.0,0.0,13792.15300602636,13792.15300602636,0.0,13792.15300602636
GIVEBACK_BASELINE,F02,COST,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3771498343246369,0.0,-0.10205633800320435,0.0,2.3044843661158323,3.695506243941412,1.0,1.0,1.0,0.8583730015358435,0.0,0.0,13771.498343246363,13771.498343246363,0.0,13771.498343246363
GIVEBACK_BASELINE,F02,COST,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3737176865388303,0.0,-0.10205633800320435,0.0,2.2873123608403887,3.661876311171349,1.0,1.0,1.0,0.8594446282543652,0.0,0.0,13737.17686538829,13737.17686538829,0.0,13737.17686538829
HERD_GIVEBACK_S1,F02,COST,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.37921530060263686,0.0,-0.10205633800320446,0.0,2.314818477592229,3.715744734939734,1.0,1.0,1.0000000000000002,0.8577300255047309,0.0,0.0,13792.15300602636,13792.15300602636,0.0,13792.15300602636
HERD_GIVEBACK_S1,F02,COST,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3771498343246369,0.0,-0.10205633800320435,0.0,2.3044843661158323,3.695506243941412,1.0,1.0,1.0,0.8583730015358435,0.0,0.0,13771.498343246363,13771.498343246363,0.0,13771.498343246363
HERD_GIVEBACK_S1,F02,COST,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3737176865388303,0.0,-0.10205633800320435,0.0,2.2873123608403887,3.661876311171349,1.0,1.0,1.0,0.8594446282543652,0.0,0.0,13737.17686538829,13737.17686538829,0.0,13737.17686538829
GIVEBACK_BASELINE,F02,CRM,10,True,1,0,0,0,0.0,False,1,645.8882419259628,0.0,0.4949699228489066,-0.0106943915261557,-0.11600836403443948,0.002047737098875735,2.5996908129071477,4.266674450317777,0.9811978736248067,0.981131392366764,0.9837409624208348,0.8568581612176835,-106.94391526156687,-5.562584277994105,14949.69922848905,15056.643143750616,-106.94391526156687,14949.69922848905
GIVEBACK_BASELINE,F02,CRM,25,True,1,0,0,0,0.0,False,1,643.9534792233168,0.0,0.49263435612860484,-0.010775126193786067,-0.11607759007601426,0.001978511057300847,2.587692570527692,4.244009164955954,0.9811738707576583,0.9811836281512705,0.9837642394704442,0.8574463246725444,-107.75126193787946,-5.554253939547522,14926.343561286052,15034.094823223932,-107.75126193787946,14926.343561286052
GIVEBACK_BASELINE,F02,CRM,50,True,1,0,0,0,0.0,False,1,640.7417361665094,0.0,0.4887537090426639,-0.010908959826824383,-0.11619285133419366,0.001863249799121558,2.566716765921132,4.206400853671379,0.9811339142686876,0.9812702162935586,0.9838030028139712,0.8584266300391289,-109.0895982682323,-5.540411567508329,14887.537090426644,14996.626688694876,-109.0895982682323,14887.537090426644
HERD_GIVEBACK_S1,F02,CRM,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5056643143750623,0.0,-0.11805610113331522,0.0,2.5982646767317936,4.283254397873426,1.0,1.0,1.0000000000000002,0.803190830731531,0.0,0.0,15056.643143750616,15056.643143750616,0.0,15056.643143750616
HERD_GIVEBACK_S1,F02,CRM,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.5034094823223909,0.0,-0.1180561011333151,0.0,2.5870775135434236,4.264154732282025,1.0,1.0,1.0,0.8037929228085411,0.0,0.0,15034.094823223932,15034.094823223932,0.0,15034.094823223932
HERD_GIVEBACK_S1,F02,CRM,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.4996626688694883,0.0,-0.11805610113331522,0.0,2.5674824553108215,4.232417164998891,1.0,1.0,1.0,0.8047964096035579,0.0,0.0,14996.626688694876,14996.626688694876,0.0,14996.626688694876
GIVEBACK_BASELINE,F02,CVX,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17858236560588403,0.0,-0.17555645378991958,0.0,1.1874253112714979,1.0172361183576049,1.0,1.0,1.0000000000000002,0.9033405891867179,0.0,0.0,11785.823656058828,11785.823656058828,0.0,11785.823656058828
GIVEBACK_BASELINE,F02,CVX,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17681736043885943,0.0,-0.17555645378991958,0.0,1.1790523088631688,1.007182342897224,1.0,1.0,1.0,0.9040177560451788,0.0,0.0,11768.173604388572,11768.173604388572,0.0,11768.173604388572
GIVEBACK_BASELINE,F02,CVX,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17388448342194884,0.0,-0.17555645378992024,0.0,1.1645676447001165,0.9904761668860539,1.0,1.0,1.0000000000000002,0.9051463674759468,0.0,0.0,11738.84483421949,11738.84483421949,0.0,11738.84483421949
HERD_GIVEBACK_S1,F02,CVX,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17858236560588403,0.0,-0.17555645378991958,0.0,1.1874253112714979,1.0172361183576049,1.0,1.0,1.0000000000000002,0.9033405891867179,0.0,0.0,11785.823656058828,11785.823656058828,0.0,11785.823656058828
HERD_GIVEBACK_S1,F02,CVX,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17681736043885943,0.0,-0.17555645378991958,0.0,1.1790523088631688,1.007182342897224,1.0,1.0,1.0,0.9040177560451788,0.0,0.0,11768.173604388572,11768.173604388572,0.0,11768.173604388572
HERD_GIVEBACK_S1,F02,CVX,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.17388448342194884,0.0,-0.17555645378992024,0.0,1.1645676447001165,0.9904761668860539,1.0,1.0,1.0000000000000002,0.9051463674759468,0.0,0.0,11738.84483421949,11738.84483421949,0.0,11738.84483421949
GIVEBACK_BASELINE,F02,DIS,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.0436790815786543,0.0,-0.12385517875044327,0.0,0.45603407472801216,0.35266253716095,1.0,1.0,1.0,1.0521982900878024,0.0,0.0,10436.790815786522,10436.790815786522,0.0,10436.790815786522
GIVEBACK_BASELINE,F02,DIS,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.04211610301604929,0.0,-0.1238551787504435,0.0,0.4448011230480402,0.34004313296345295,1.0,1.0,1.0,1.0529870444281981,0.0,0.0,10421.161030160503,10421.161030160503,0.0,10421.161030160503
GIVEBACK_BASELINE,F02,DIS,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.0395189299370049,0.0,-0.12385517875044316,0.0,0.4259360153198845,0.3190736982959099,1.0,1.0,1.0000000000000002,1.0543016349955248,0.0,0.0,10395.18929937004,10395.18929937004,0.0,10395.18929937004
HERD_GIVEBACK_S1,F02,DIS,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.0436790815786543,0.0,-0.12385517875044327,0.0,0.45603407472801216,0.35266253716095,1.0,1.0,1.0,1.0521982900878024,0.0,0.0,10436.790815786522,10436.790815786522,0.0,10436.790815786522
HERD_GIVEBACK_S1,F02,DIS,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.04211610301604929,0.0,-0.1238551787504435,0.0,0.4448011230480402,0.34004313296345295,1.0,1.0,1.0,1.0529870444281981,0.0,0.0,10421.161030160503,10421.161030160503,0.0,10421.161030160503
HERD_GIVEBACK_S1,F02,DIS,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.0395189299370049,0.0,-0.12385517875044316,0.0,0.4259360153198845,0.3190736982959099,1.0,1.0,1.0000000000000002,1.0543016349955248,0.0,0.0,10395.18929937004,10395.18929937004,0.0,10395.18929937004
GIVEBACK_BASELINE,F02,DUK,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.004883827529814866,0.0,-0.1812743119032576,0.0,0.05480058020392406,-0.02694164152955806,1.0,1.0,1.0,1.018541980958415,0.0,0.0,9951.161724701846,9951.161724701846,0.0,9951.161724701846
GIVEBACK_BASELINE,F02,DUK,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0063740799190064035,0.0,-0.18127431190325716,0.0,0.03894080164120541,-0.03516262095871662,1.0,1.0,1.0,1.0193055056817721,0.0,0.0,9936.259200809955,9936.259200809955,0.0,9936.259200809955
GIVEBACK_BASELINE,F02,DUK,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.008850405237082137,0.0,-0.18127431190325682,0.0,0.012586895766726823,-0.04882327310559841,1.0,1.0,1.0,1.020578046887367,0.0,0.0,9911.495947629162,9911.495947629162,0.0,9911.495947629162
HERD_GIVEBACK_S1,F02,DUK,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.004883827529814866,0.0,-0.1812743119032576,0.0,0.05480058020392406,-0.02694164152955806,1.0,1.0,1.0,1.018541980958415,0.0,0.0,9951.161724701846,9951.161724701846,0.0,9951.161724701846
HERD_GIVEBACK_S1,F02,DUK,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0063740799190064035,0.0,-0.18127431190325716,0.0,0.03894080164120541,-0.03516262095871662,1.0,1.0,1.0,1.0193055056817721,0.0,0.0,9936.259200809955,9936.259200809955,0.0,9936.259200809955
HERD_GIVEBACK_S1,F02,DUK,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.008850405237082137,0.0,-0.18127431190325682,0.0,0.012586895766726823,-0.04882327310559841,1.0,1.0,1.0,1.020578046887367,0.0,0.0,9911.495947629162,9911.495947629162,0.0,9911.495947629162
GIVEBACK_BASELINE,F02,EOG,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.36302323618069,0.0,-0.16881919271598156,0.0,2.203066924466911,2.150367090022957,1.0,1.0,1.0000000000000002,0.8667598031423416,0.0,0.0,13630.232361806915,13630.232361806915,0.0,13630.232361806915
GIVEBACK_BASELINE,F02,EOG,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.360982018591796,0.0,-0.16881919271598145,0.0,2.1951669848435467,2.138275943536266,1.0,1.0,1.0,0.8674095481222085,0.0,0.0,13609.820185917979,13609.820185917979,0.0,13609.820185917979
GIVEBACK_BASELINE,F02,EOG,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3575901644120929,0.0,-0.16881919271598178,0.0,2.181003512841791,2.1181843051085774,1.0,1.0,0.9999999999999998,0.8684924564219864,0.0,0.0,13575.901644120931,13575.901644120931,0.0,13575.901644120931
HERD_GIVEBACK_S1,F02,EOG,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.36302323618069,0.0,-0.16881919271598156,0.0,2.203066924466911,2.150367090022957,1.0,1.0,1.0000000000000002,0.8667598031423416,0.0,0.0,13630.232361806915,13630.232361806915,0.0,13630.232361806915
HERD_GIVEBACK_S1,F02,EOG,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.360982018591796,0.0,-0.16881919271598145,0.0,2.1951669848435467,2.138275943536266,1.0,1.0,1.0,0.8674095481222085,0.0,0.0,13609.820185917979,13609.820185917979,0.0,13609.820185917979
HERD_GIVEBACK_S1,F02,EOG,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3575901644120929,0.0,-0.16881919271598178,0.0,2.181003512841791,2.1181843051085774,1.0,1.0,0.9999999999999998,0.8684924564219864,0.0,0.0,13575.901644120931,13575.901644120931,0.0,13575.901644120931
GIVEBACK_BASELINE,F02,FCX,10,True,2,1,2,2,1.1287203361267046,True,0,0.0,0.0,0.1085794642707194,0.0015928004599743417,-0.23741074950584773,0.012629826172199432,0.6077357768678429,0.45734855939218944,0.975309834456693,0.9750765805066023,0.9769197336228274,1.0639901719784588,15.928004599742053,1.1287203361267757,11085.7946427072,11069.866638107458,131.75387836299524,11201.620516470453
GIVEBACK_BASELINE,F02,FCX,25,True,2,1,2,2,0.894887997919767,True,0,0.0,1.1368683772161603e-13,0.1065917045059337,0.0012628265559588847,-0.23753939187310302,0.012501183804944027,0.6016179114156094,0.448732749820613,0.9752394372377446,0.9751109461383769,0.9769514130948006,1.0644135896599762,12.628265559589636,0.8948879979197955,11065.917045059346,11053.288779499757,129.74246335810494,11183.031242857862
GIVEBACK_BASELINE,F02,FCX,50,True,2,1,2,1,0.5082579833718768,True,0,0.0,1.1368683772161603e-13,0.10329139660233522,0.0007172312961762906,-0.23775358122681545,0.012286994451231714,0.5914547063545763,0.43444727969752794,0.9751226538810374,0.9751681832513158,0.9770041771884713,1.0651200607599904,7.172312961758507,0.508257983371891,11032.913966023343,11025.741653061585,126.40616354107078,11152.147816602655
HERD_GIVEBACK_S1,F02,FCX,10,True,2,1,2,2,1.1287203361267046,True,0,0.0,0.0,0.1085794642707194,0.0015928004599743417,-0.23741074950584773,0.012629826172199432,0.6077357768678429,0.45734855939218944,0.975309834456693,0.9750765805066023,0.9769197336228274,1.0639901719784588,15.928004599742053,1.1287203361267757,11085.7946427072,11069.866638107458,131.75387836299524,11201.620516470453
HERD_GIVEBACK_S1,F02,FCX,25,True,2,1,2,2,0.894887997919767,True,0,0.0,1.1368683772161603e-13,0.1065917045059337,0.0012628265559588847,-0.23753939187310302,0.012501183804944027,0.6016179114156094,0.448732749820613,0.9752394372377446,0.9751109461383769,0.9769514130948006,1.0644135896599762,12.628265559589636,0.8948879979197955,11065.917045059346,11053.288779499757,129.74246335810494,11183.031242857862
