ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
BRO,0000079282,0001193125-25-140840,8-K,2025-06-13,2025-06-13T21:03:49.000Z,7.01,d943957d8k.htm,https://www.sec.gov/Archives/edgar/data/79282/000119312525140840,https://www.sec.gov/Archives/edgar/data/79282/000119312525140840/index.json,NOT_CLASSIFIED
STLD,0001022671,0001104659-25-060609,8-K,2025-06-18,2025-06-18T19:18:17.000Z,7.01,tm2518328d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1022671/000110465925060609,https://www.sec.gov/Archives/edgar/data/1022671/000110465925060609/index.json,NOT_CLASSIFIED
CIEN,0000936395,0000936395-25-000029,8-K,2025-06-18,2025-06-18T20:04:52.000Z,7.01,cien-20250618.htm,https://www.sec.gov/Archives/edgar/data/936395/000093639525000029,https://www.sec.gov/Archives/edgar/data/936395/000093639525000029/index.json,NOT_CLASSIFIED
BX,0001393818,0001193125-25-145785,8-K,2025-06-24,2025-06-24T20:48:40.000Z,7.01,d70366d8k.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312525145785,https://www.sec.gov/Archives/edgar/data/1393818/000119312525145785/index.json,NOT_CLASSIFIED
ERIE,0000922621,0000922621-25-000025,8-K,2025-07-07,2025-07-07T20:52:29.000Z,7.01,erie-20250707.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000025,https://www.sec.gov/Archives/edgar/data/922621/000092262125000025/index.json,NOT_CLASSIFIED
IBKR,0001381197,0001381197-25-000078,8-K,2025-07-17,2025-07-17T20:01:26.000Z,2.02,ibkr_8k-20250630.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000078,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000078/index.json,NOT_CLASSIFIED
EQT,0000033213,0000033213-25-000030,8-K,2025-07-22,2025-07-22T20:35:00.000Z,2.02,eqt-20250722.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000030,https://www.sec.gov/Archives/edgar/data/33213/000003321325000030/index.json,NOT_CLASSIFIED
DECK,0000910521,0000910521-25-000028,8-K,2025-07-24,2025-07-24T20:11:59.000Z,"2.02,7.01",deck-20250724.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052125000028,https://www.sec.gov/Archives/edgar/data/910521/000091052125000028/index.json,NOT_CLASSIFIED
BRO,0000079282,0000950170-25-099237,8-K,2025-07-28,2025-07-28T21:03:24.000Z,2.02,bro-20250728.htm,https://www.sec.gov/Archives/edgar/data/79282/000095017025099237,https://www.sec.gov/Archives/edgar/data/79282/000095017025099237/index.json,NOT_CLASSIFIED
FIX,0001035983,0001104659-25-071729,8-K,2025-07-29,2025-07-29T20:06:15.000Z,7.01,tm2521857d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1035983/000110465925071729,https://www.sec.gov/Archives/edgar/data/1035983/000110465925071729/index.json,NOT_CLASSIFIED
ACGL,0000947484,0000947484-25-000059,8-K,2025-07-29,2025-07-29T20:09:36.000Z,2.02,acgl-20250729.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000059,https://www.sec.gov/Archives/edgar/data/947484/000094748425000059/index.json,NOT_CLASSIFIED
GNRC,0001474735,0001437749-25-023858,8-K,2025-07-30,2025-07-30T11:00:10.000Z,2.02,gnrc20250729_8k.htm,https://www.sec.gov/Archives/edgar/data/1474735/000143774925023858,https://www.sec.gov/Archives/edgar/data/1474735/000143774925023858/index.json,NOT_CLASSIFIED
EME,0000105634,0000105634-25-000049,8-K,2025-07-31,2025-07-31T13:55:24.000Z,2.02,eme-20250731.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563425000049,https://www.sec.gov/Archives/edgar/data/105634/000010563425000049/index.json,NOT_CLASSIFIED
MPWR,0001280452,0001437749-25-024185,8-K,2025-07-31,2025-07-31T20:01:09.000Z,2.02,mpwr20250509_8k.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774925024185,https://www.sec.gov/Archives/edgar/data/1280452/000143774925024185/index.json,NOT_CLASSIFIED
FSLR,0001274494,0001274494-25-000053,8-K,2025-07-31,2025-07-31T20:05:00.000Z,2.02,fslr-20250731.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000053,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000053/index.json,NOT_CLASSIFIED
