ticker,episode_id,signal_date,target_label,RESIDUAL_RETURN_20D,RESIDUAL_VOLATILITY_RATIO_20_63
AJG,AJG-V61-005,2018-09-24,REENTRY_WORTHWHILE,0.026878340851668014,1.0826234520331994
AJG,AJG-V61-006,2019-06-12,HOLD_WINNER,0.038050629726658035,1.0601542630068261
AJG,AJG-V61-008,2020-12-09,HOLD_WINNER,-0.0006205713281563843,0.5348327239060927
AJG,AJG-V61-009,2021-04-22,HOLD_WINNER,0.03517204499340895,0.6717408656867321
AJG,AJG-V61-010,2021-09-22,HOLD_WINNER,0.06218633789154089,1.143537936374917
AJG,AJG-V61-011,2022-04-20,REENTRY_WORTHWHILE,0.08562129328677515,1.2957256430625106
AJG,AJG-V61-012,2022-11-30,REENTRY_WORTHWHILE,-0.01733354301057453,1.1531747439445028
AJG,AJG-V61-013,2023-05-16,REENTRY_WORTHWHILE,0.04188734596349311,1.007577585644243
AJG,AJG-V61-014,2023-09-20,REENTRY_WORTHWHILE,0.01602805360599148,0.7458508895689766
AJG,AJG-V61-015,2023-11-17,REENTRY_WORTHWHILE,0.00928748783950834,1.3172090436937545
AJG,AJG-V61-016,2024-08-16,HOLD_WINNER,0.020620099774693788,1.1725456094777045
AJG,AJG-V61-017,2025-03-06,REENTRY_WORTHWHILE,0.06873474802633471,0.7571004429016257
AKAM,AKAM-V61-001,2018-02-20,HOLD_WINNER,0.02178437452387446,0.46545871861607213
AKAM,AKAM-V61-002,2018-05-21,REENTRY_WORTHWHILE,-0.004871855881312637,1.2538838983305547
AKAM,AKAM-V61-003,2019-07-15,HOLD_WINNER,-0.009946916654739993,1.1237624249194462
AKAM,AKAM-V61-004,2020-02-06,REENTRY_WORTHWHILE,0.027963492185805256,0.5598863549420395
AKAM,AKAM-V61-005,2020-07-07,REENTRY_WORTHWHILE,0.007373521457920751,0.6260126708376327
AKAM,AKAM-V61-006,2024-02-13,REENTRY_WORTHWHILE,0.00795014801927664,0.9257520015725611
ALB,ALB-V61-001,2016-03-14,HOLD_WINNER,-0.01512603610227146,1.0123507020493934
ALB,ALB-V61-003,2016-12-09,REENTRY_WORTHWHILE,0.03153060422135555,1.3182235053689235
ALB,ALB-V61-004,2020-11-16,HOLD_WINNER,0.18078045942743026,0.9678136906175074
ALB,ALB-V61-005,2021-05-19,HOLD_WINNER,-0.014489164154623244,1.2912794845095854
ALB,ALB-V61-006,2022-09-09,REENTRY_WORTHWHILE,0.06984294028927168,0.8521395722923866
ALB,ALB-V61-007,2022-11-08,REENTRY_WORTHWHILE,-0.10525204837521905,1.199117070024124
ALB,ALB-V61-008,2026-01-14,REENTRY_WORTHWHILE,0.06875493486464132,0.7082426857715922
ALGN,ALGN-V61-001,2016-05-12,HOLD_WINNER,0.021376889132520054,0.47707518866900545
ALGN,ALGN-V61-002,2016-12-15,REENTRY_WORTHWHILE,0.0006812497255984928,1.1377613691571777
ALGN,ALGN-V61-003,2017-03-21,HOLD_WINNER,0.08710010857331321,0.7626253149289227
ALGN,ALGN-V61-006,2021-09-09,REENTRY_WORTHWHILE,0.02641626690788152,0.7297126036428389
ALL,ALL-V61-001,2017-02-21,HOLD_WINNER,0.04081434010041306,0.9935839469486968
ALL,ALL-V61-002,2017-12-04,REENTRY_WORTHWHILE,0.021022256826471714,0.6002716097648709
ALL,ALL-V61-003,2021-05-13,REENTRY_WORTHWHILE,0.060280185618746575,0.9111906328685079
ALL,ALL-V61-004,2024-02-01,HOLD_WINNER,0.00583518478580312,0.7952132192948413
ALL,ALL-V61-005,2024-04-03,REENTRY_WORTHWHILE,0.029712414175877427,1.0150494915398518
ALL,ALL-V61-006,2024-09-16,HOLD_WINNER,0.023098313250647727,0.44765673316229415
AMAT,AMAT-V61-002,2016-11-17,HOLD_WINNER,0.050545164623195374,0.7981632171025638
AMAT,AMAT-V61-003,2017-09-20,HOLD_WINNER,0.03525585155594528,1.0174473933502193
AMAT,AMAT-V61-005,2021-09-16,REENTRY_WORTHWHILE,0.08070463391526403,1.02486711742292
AMAT,AMAT-V61-006,2024-03-20,REENTRY_WORTHWHILE,-0.00944326778177448,0.776037905999222
AMAT,AMAT-V61-008,2025-12-01,HOLD_WINNER,0.1465527794200251,0.7216337631212505
AMD,AMD-V61-003,2019-07-22,REENTRY_WORTHWHILE,0.032571724803878314,0.73263926737723
AMD,AMD-V61-004,2019-11-25,HOLD_WINNER,0.08533089800676275,0.7307792868854003
AMD,AMD-V61-006,2020-07-29,HOLD_WINNER,0.31075656221484554,2.183079761104755
AMD,AMD-V61-007,2021-08-04,REENTRY_WORTHWHILE,0.21419815176963114,1.3782123750404163
AMD,AMD-V61-009,2024-03-13,REENTRY_WORTHWHILE,0.05047991660900977,1.2916585608655855
AMD,AMD-V61-010,2025-11-04,REENTRY_WORTHWHILE,0.04809796226037513,0.8808208688400949
AME,AME-V61-001,2017-05-26,HOLD_WINNER,0.019385049702955997,1.5330351588420983
AME,AME-V61-002,2017-09-26,HOLD_WINNER,-0.018766173662017112,0.8474807967753752
AME,AME-V61-003,2019-04-11,HOLD_WINNER,0.0030739026386968427,0.9985714236758537
AME,AME-V61-004,2019-07-12,REENTRY_WORTHWHILE,0.003921575423072556,1.1744705784248741
AME,AME-V61-005,2019-11-26,REENTRY_WORTHWHILE,0.03018276748516913,0.7693814833612407
AME,AME-V61-006,2020-10-15,REENTRY_WORTHWHILE,0.0242207023514885,1.3429638741547767
AME,AME-V61-008,2021-04-19,REENTRY_WORTHWHILE,0.044050495012429046,1.029380913047534
AME,AME-V61-009,2024-02-29,REENTRY_WORTHWHILE,0.0392127071377813,1.0319871112357442
AME,AME-V61-010,2026-01-05,HOLD_WINNER,0.007471157991978708,0.46109801804454725
AMGN,AMGN-V61-001,2019-12-02,REENTRY_WORTHWHILE,0.0012865965925039843,0.4898385346887594
AMGN,AMGN-V61-002,2022-10-31,REENTRY_WORTHWHILE,0.08735531778534276,1.4761056522466998
AMGN,AMGN-V61-003,2024-01-04,REENTRY_WORTHWHILE,0.013952729747948056,0.6209984731930042
AMGN,AMGN-V61-004,2024-08-06,REENTRY_WORTHWHILE,0.03595533574083813,0.3076886971466184
AMP,AMP-V61-001,2017-12-26,REENTRY_WORTHWHILE,-0.022462544031290017,0.8514971360639166
AMP,AMP-V61-002,2020-12-10,HOLD_WINNER,-0.015931440590137715,1.1483776091990878
AMP,AMP-V61-003,2021-08-12,REENTRY_WORTHWHILE,0.03275460342305913,1.022391077920072
AMP,AMP-V61-005,2022-01-11,REENTRY_WORTHWHILE,0.009579634784792408,1.3220581227643442
AMP,AMP-V61-006,2023-02-08,REENTRY_WORTHWHILE,0.026872789536428555,0.9746304926555102
AMP,AMP-V61-007,2024-03-04,HOLD_WINNER,0.013079574919929227,1.059223600479788
AON,AON-V61-001,2017-06-12,HOLD_WINNER,0.036645333117633336,0.7822893366090721
AON,AON-V61-002,2019-05-06,HOLD_WINNER,0.004880107638992488,0.5007314252557111
AON,AON-V61-003,2019-09-04,REENTRY_WORTHWHILE,0.004165270722274823,0.7962968839435798
AON,AON-V61-005,2021-05-27,REENTRY_WORTHWHILE,0.04664221551074321,1.086259052775653
AON,AON-V61-007,2022-04-20,REENTRY_WORTHWHILE,0.054657425281512274,0.5772025396559493
APA,APA-V61-002,2016-07-13,REENTRY_WORTHWHILE,-0.022650550257535443,0.606577257708778
APA,APA-V61-004,2016-12-16,REENTRY_WORTHWHILE,-0.04424203508472767,0.5308131509812306
APA,APA-V61-005,2021-03-12,REENTRY_WORTHWHILE,-0.05161484900542787,1.1567196641119413
APA,APA-V61-007,2021-10-11,HOLD_WINNER,-0.057957371384586696,1.7283926112420822
