ticker,cik,month_end,corpus_status,guard_state,deterioration_flags,flag_count,latest_fact_accepted_at,reason,revenue_yoy,net_margin,net_margin_yoy_change,operating_cash_flow_yoy,operating_cash_flow_value,liabilities_to_assets,liabilities_to_assets_yoy_change,entity_type,revenue_growth_acceleration,margin_change_acceleration,operating_cash_flow_growth_change,share_dilution_yoy
AAPL,320193,2013-11-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2013-10-30T00:38:28+00:00,,0.0418728799421677,0.2004696840307429,-0.0281629134224072,0.0552540506528236,53666000000.0,0.4031449275362319,0.0745485080524078,GENERAL,0.0333070803247735,0.0284456593438891,-0.2998579960310741,-0.04353603517410587
AAPL,320193,2013-12-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2013-10-30T00:38:28+00:00,,0.0418728799421677,0.2004696840307429,-0.0281629134224072,0.0552540506528236,53666000000.0,0.4031449275362319,0.0745485080524078,GENERAL,0.0333070803247735,0.0284456593438891,-0.2998579960310741,-0.04353603517410587
AAPL,320193,2014-01-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.014665130037286402,0.0152205219491409,0.0,-0.050123634535885975
AAPL,320193,2014-02-28,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.014665130037286402,0.0152205219491409,0.0,-0.050123634535885975
AAPL,320193,2014-03-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2014-01-28T22:07:27+00:00,,0.0565380099794541,0.2269680869535021,-0.0129423914732663,0.0552540506528236,53666000000.0,0.4240976268296149,0.0735305345037203,GENERAL,0.014665130037286402,0.0152205219491409,0.0,-0.050123634535885975
AAPL,320193,2014-04-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.08231831067843254
AAPL,320193,2014-05-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.08231831067843254
AAPL,320193,2014-06-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-04-24T21:02:12+00:00,,0.046854574226544,0.223962669237173,0.0050098448902244,0.0552540506528236,53666000000.0,0.4165756423886712,0.1123131015014506,GENERAL,-0.0096834357529101,0.0179522363634907,0.0,-0.08231831067843254
AAPL,320193,2014-07-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.05843434658719682
AAPL,320193,2014-08-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.05843434658719682
AAPL,320193,2014-09-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-07-23T20:32:48+00:00,,0.0597061404750445,0.2069886727933319,0.011648526146671,0.0552540506528236,53666000000.0,0.4564982922883336,0.0737126866522756,GENERAL,0.0128515662485005,0.0066386812564466,0.0,-0.05843434658719682
AAPL,320193,2014-10-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.06441320196731251,-0.0111116341975455,0.0574243677126218,-0.06880193376929089
AAPL,320193,2014-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.06441320196731251,-0.0111116341975455,0.0574243677126218,-0.06880193376929089
AAPL,320193,2014-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2014-10-27T21:11:55+00:00,,0.124119342442357,0.2010065759798684,0.0005368919491255,0.1126784183654454,59713000000.0,0.5188600709975457,0.1157151434613138,GENERAL,0.06441320196731251,-0.0111116341975455,0.0574243677126218,-0.06880193376929089
AAPL,320193,2015-01-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.06713327502597322
AAPL,320193,2015-02-28,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.06713327502597322
AAPL,320193,2015-03-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-01-28T21:39:32+00:00,,0.2952564503246866,0.2416118178527862,0.0146437308992841,0.1126784183654454,59713000000.0,0.5290919226862777,0.1049942958566628,GENERAL,0.1711371078823296,0.0141068389501586,0.0,-0.06713327502597322
AAPL,320193,2015-04-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.02438934258249681,-0.0046984532307513,0.0,-0.044552543283070234
AAPL,320193,2015-05-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.02438934258249681,-0.0046984532307513,0.0,-0.044552543283070234
AAPL,320193,2015-06-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-04-28T21:01:16+00:00,,0.2708671077421898,0.2339079469057059,0.0099452776685328,0.1126784183654454,59713000000.0,0.5060912578390009,0.0895156154503296,GENERAL,-0.02438934258249681,-0.0046984532307513,0.0,-0.044552543283070234
AAPL,320193,2015-07-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.054335927094313785,-0.001693551308553599,0.0,-0.04762046317996038
AAPL,320193,2015-08-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.054335927094313785,-0.001693551308553599,0.0,-0.04762046317996038
AAPL,320193,2015-09-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-07-22T21:01:17+00:00,,0.3252030348365036,0.2152403991533111,0.0082517263599792,0.1126784183654454,59713000000.0,0.5398991766458845,0.0834008843575508,GENERAL,0.054335927094313785,-0.001693551308553599,0.0,-0.04762046317996038
AAPL,320193,2015-10-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.24826475983695612,-0.04936349499730597
AAPL,320193,2015-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.24826475983695612,-0.04936349499730597
AAPL,320193,2015-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2015-10-28T20:31:09+00:00,,0.2226337155473257,0.2159958059066814,0.0149892299268129,0.3609431782024015,81266000000.0,0.5891097118896719,0.0702496408921261,GENERAL,-0.1025693192891779,0.0067375035668337,0.24826475983695612,-0.04936349499730597
AAPL,320193,2016-01-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.04809907656090873
AAPL,320193,2016-02-29,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.04809907656090873
AAPL,320193,2016-03-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2016-01-27T21:32:03+00:00,,0.0170645719111515,0.241999683677773,0.0003878658249868,0.3609431782024015,81266000000.0,0.5626525824797807,0.0335606597935029,GENERAL,-0.2055691436361742,-0.0146013641018261,0.0,-0.04809907656090873
AAPL,320193,2016-04-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.14554242055793648,-0.0262929644604234,0.0,-0.049228176211545516
AAPL,320193,2016-05-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.14554242055793648,-0.0262929644604234,0.0,-0.049228176211545516
AAPL,320193,2016-06-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-04-27T20:32:53+00:00,,-0.128477848646785,0.2080028482702692,-0.0259050986354366,0.3609431782024015,81266000000.0,0.5726602397167163,0.0665689818777154,GENERAL,-0.14554242055793648,-0.0262929644604234,0.0,-0.049228176211545516
AAPL,320193,2016-07-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.017616295088725503,-0.005285062074133099,0.0,-0.05511034905787093
AAPL,320193,2016-08-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.017616295088725503,-0.005285062074133099,0.0,-0.05511034905787093
AAPL,320193,2016-09-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2016-07-27T20:32:36+00:00,,-0.1460941437355105,0.1840502384437414,-0.0311901607095697,0.3609431782024015,81266000000.0,0.5859287570107525,0.046029580364868,GENERAL,-0.017616295088725503,-0.005285062074133099,0.0,-0.05511034905787093
AAPL,320193,2016-10-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.05582405189263369,0.007587422334690598,-0.5509611438953113,-0.04358808472537323
AAPL,320193,2016-11-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.05582405189263369,0.007587422334690598,-0.5509611438953113,-0.04358808472537323
AAPL,320193,2016-12-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.05582405189263369,0.007587422334690598,-0.5509611438953113,-0.04358808472537323
AAPL,320193,2017-01-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,4,2016-10-26T20:42:16+00:00,,-0.0902700918428768,0.1923930675318022,-0.0236027383748791,-0.1900179656929097,65824000000.0,0.6013224075651412,0.0124023297267076,GENERAL,0.05582405189263369,0.007587422334690598,-0.5509611438953113,-0.04358808472537323
AAPL,320193,2017-02-28,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-01T21:33:29+00:00,,0.0326734500210881,0.2283442457658485,-0.0136554379119245,-0.1900179656929097,65824000000.0,0.600200518812228,0.0375479363324473,GENERAL,0.12294354186396492,0.009947300462954601,0.0,-0.05375390719193851
AAPL,320193,2017-03-31,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-01T21:33:29+00:00,,0.0326734500210881,0.2283442457658485,-0.0136554379119245,-0.1900179656929097,65824000000.0,0.600200518812228,0.0375479363324473,GENERAL,0.12294354186396492,0.009947300462954601,0.0,-0.05375390719193851
AAPL,320193,2017-04-30,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-01T21:33:29+00:00,,0.0326734500210881,0.2283442457658485,-0.0136554379119245,-0.1900179656929097,65824000000.0,0.600200518812228,0.0375479363324473,GENERAL,0.12294354186396492,0.009947300462954601,0.0,-0.05375390719193851
AAPL,320193,2017-05-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-03T20:32:23+00:00,,0.0462646122198706,0.2085034785238959,0.0005006302536267,-0.1900179656929097,65824000000.0,0.5991952937237693,0.026535054007053,GENERAL,0.013591162198782494,0.0141560681655512,0.0,-0.04812206465629376
AAPL,320193,2017-06-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-03T20:32:23+00:00,,0.0462646122198706,0.2085034785238959,0.0005006302536267,-0.1900179656929097,65824000000.0,0.5991952937237693,0.026535054007053,GENERAL,0.013591162198782494,0.0141560681655512,0.0,-0.04812206465629376
AAPL,320193,2017-07-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-03T20:32:23+00:00,,0.0462646122198706,0.2085034785238959,0.0005006302536267,-0.1900179656929097,65824000000.0,0.5991952937237693,0.026535054007053,GENERAL,0.013591162198782494,0.0141560681655512,0.0,-0.04812206465629376
AAPL,320193,2017-08-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-08-02T20:31:28+00:00,,0.0720052882572359,0.1919705778717406,0.0079203394279992,-0.1900179656929097,65824000000.0,0.6163518004015378,0.0304230433907852,GENERAL,0.025740676037365302,0.007419709174372501,0.0,-0.041424767785425254
AAPL,320193,2017-09-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-08-02T20:31:28+00:00,,0.0720052882572359,0.1919705778717406,0.0079203394279992,-0.1900179656929097,65824000000.0,0.6163518004015378,0.0304230433907852,GENERAL,0.025740676037365302,0.007419709174372501,0.0,-0.041424767785425254
AAPL,320193,2017-10-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-08-02T20:31:28+00:00,,0.0720052882572359,0.1919705778717406,0.0079203394279992,-0.1900179656929097,65824000000.0,0.6163518004015378,0.0304230433907852,GENERAL,0.025740676037365302,0.007419709174372501,0.0,-0.041424767785425254
AAPL,320193,2017-11-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-11-03T12:01:37+00:00,,0.1222359771194399,0.2037695657962304,0.0113764982644281,-0.0338174526008751,63598000000.0,0.6428451530564666,0.0415227454913254,GENERAL,0.050230688862204,0.003456158836428899,0.15620051309203462,-0.03713229137149299
AAPL,320193,2017-12-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-11-03T12:01:37+00:00,,0.1222359771194399,0.2037695657962304,0.0113764982644281,-0.0338174526008751,63598000000.0,0.6428451530564666,0.0415227454913254,GENERAL,0.050230688862204,0.003456158836428899,0.15620051309203462,-0.03713229137149299
AAPL,320193,2018-01-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-11-03T12:01:37+00:00,,0.1222359771194399,0.2037695657962304,0.0113764982644281,-0.0338174526008751,63598000000.0,0.6428451530564666,0.0415227454913254,GENERAL,0.050230688862204,0.003456158836428899,0.15620051309203462,-0.03713229137149299
AAPL,320193,2018-02-28,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2018-02-02T13:01:26+00:00,,0.1268905310717156,0.2272547087538083,-0.0010895370120402,-0.0338174526008751,63598000000.0,0.6553562736913524,0.0551557548791243,GENERAL,0.0046545539522757085,-0.0124660352764683,0.0,-0.03288395780838416
AAPL,320193,2018-03-31,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2018-02-02T13:01:26+00:00,,0.1268905310717156,0.2272547087538083,-0.0010895370120402,-0.0338174526008751,63598000000.0,0.6553562736913524,0.0551557548791243,GENERAL,0.0046545539522757085,-0.0124660352764683,0.0,-0.03288395780838416
AAPL,320193,2018-04-30,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2018-02-02T13:01:26+00:00,,0.1268905310717156,0.2272547087538083,-0.0010895370120402,-0.0338174526008751,63598000000.0,0.6553562736913524,0.0551557548791243,GENERAL,0.0046545539522757085,-0.0124660352764683,0.0,-0.03288395780838416
AAPL,320193,2018-05-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-05-02T20:32:12+00:00,,0.155796279491833,0.2260824050902072,0.0175789265663112,-0.0338174526008751,63598000000.0,0.6547556203775762,0.0555603266538068,GENERAL,0.028905748420117394,0.0186684635783514,0.0,-0.05729021220444053
AAPL,320193,2018-06-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-05-02T20:32:12+00:00,,0.155796279491833,0.2260824050902072,0.0175789265663112,-0.0338174526008751,63598000000.0,0.6547556203775762,0.0555603266538068,GENERAL,0.028905748420117394,0.0186684635783514,0.0,-0.05729021220444053
AAPL,320193,2018-07-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-05-02T20:32:12+00:00,,0.155796279491833,0.2260824050902072,0.0175789265663112,-0.0338174526008751,63598000000.0,0.6547556203775762,0.0555603266538068,GENERAL,0.028905748420117394,0.0186684635783514,0.0,-0.05729021220444053
AAPL,320193,2018-08-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-01T20:31:48+00:00,,0.1730311839323466,0.2162583309865765,0.0242877531148358,-0.0338174526008751,63598000000.0,0.670819050564581,0.0544672501630432,GENERAL,0.017234904440513593,0.006708826548524598,0.0,-0.06491523704277913
AAPL,320193,2018-09-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-01T20:31:48+00:00,,0.1730311839323466,0.2162583309865765,0.0242877531148358,-0.0338174526008751,63598000000.0,0.670819050564581,0.0544672501630432,GENERAL,0.017234904440513593,0.006708826548524598,0.0,-0.06491523704277913
AAPL,320193,2018-10-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-01T20:31:48+00:00,,0.1730311839323466,0.2162583309865765,0.0242877531148358,-0.0338174526008751,63598000000.0,0.670819050564581,0.0544672501630432,GENERAL,0.017234904440513593,0.006708826548524598,0.0,-0.06491523704277913
AAPL,320193,2018-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-11-05T13:01:40+00:00,,0.1962950988037048,0.2245627980922098,0.0207932322959794,0.2056675749318801,77434000000.0,0.7070285050242668,0.0641833519678002,GENERAL,0.023263914871358204,-0.0034945208188564003,0.2394850275327552,-0.07574802622045562
AAPL,320193,2018-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-11-05T13:01:40+00:00,,0.1962950988037048,0.2245627980922098,0.0207932322959794,0.2056675749318801,77434000000.0,0.7070285050242668,0.0641833519678002,GENERAL,0.023263914871358204,-0.0034945208188564003,0.2394850275327552,-0.07574802622045562
AAPL,320193,2019-01-31,PIT_FACTS_READY,PASS,REVENUE_DIRECTION|LEVERAGE_DIRECTION,2,2019-01-30T21:31:37+00:00,,-0.0451111639654332,0.2368046495077689,0.0095499407539605,0.2056675749318801,77434000000.0,0.684543734731175,0.0291874610398226,GENERAL,-0.241406262769138,-0.0112432915420189,0.0,-0.07070005536052038
AAPL,320193,2019-02-28,PIT_FACTS_READY,PASS,REVENUE_DIRECTION|LEVERAGE_DIRECTION,2,2019-01-30T21:31:37+00:00,,-0.0451111639654332,0.2368046495077689,0.0095499407539605,0.2056675749318801,77434000000.0,0.684543734731175,0.0291874610398226,GENERAL,-0.241406262769138,-0.0112432915420189,0.0,-0.07070005536052038
AAPL,320193,2019-03-31,PIT_FACTS_READY,PASS,REVENUE_DIRECTION|LEVERAGE_DIRECTION,2,2019-01-30T21:31:37+00:00,,-0.0451111639654332,0.2368046495077689,0.0095499407539605,0.2056675749318801,77434000000.0,0.684543734731175,0.0291874610398226,GENERAL,-0.241406262769138,-0.0112432915420189,0.0,-0.07070005536052038
