ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
VICI,0001705696,0001705696-24-000032,8-K,2024-02-22,2024-02-22T21:18:28.000Z,"2.02,7.01",vici-20240222.htm,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000032,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000032/index.json,NOT_CLASSIFIED
VST,0001692819,0001193125-24-049124,8-K,2024-02-28,2024-02-28T12:06:01.000Z,2.02,d784050d8k.htm,https://www.sec.gov/Archives/edgar/data/1692819/000119312524049124,https://www.sec.gov/Archives/edgar/data/1692819/000119312524049124/index.json,NOT_CLASSIFIED
POOL,0000945841,0000945841-24-000037,8-K,2024-02-28,2024-02-28T21:10:40.000Z,7.01,pool-20240228.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584124000037,https://www.sec.gov/Archives/edgar/data/945841/000094584124000037/index.json,NOT_CLASSIFIED
XRAY,0000818479,0000818479-24-000015,8-K,2024-02-29,2024-02-29T12:26:25.000Z,2.02,xray-20240229.htm,https://www.sec.gov/Archives/edgar/data/818479/000081847924000015,https://www.sec.gov/Archives/edgar/data/818479/000081847924000015/index.json,NOT_CLASSIFIED
EQT,0000033213,0001104659-24-032675,8-K,2024-03-11,2024-03-11T10:30:31.000Z,7.01,tm248422d1_8k.htm,https://www.sec.gov/Archives/edgar/data/33213/000110465924032675,https://www.sec.gov/Archives/edgar/data/33213/000110465924032675/index.json,NOT_CLASSIFIED
STLD,0001022671,0001104659-24-034961,8-K,2024-03-15,2024-03-15T19:30:31.000Z,7.01,tm248972d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1022671/000110465924034961,https://www.sec.gov/Archives/edgar/data/1022671/000110465924034961/index.json,NOT_CLASSIFIED
PENN,0000921738,0001104659-24-037307,8-K,2024-03-21,2024-03-21T20:18:50.000Z,7.01,tm249457d1_8k.htm,https://www.sec.gov/Archives/edgar/data/921738/000110465924037307,https://www.sec.gov/Archives/edgar/data/921738/000110465924037307/index.json,NOT_CLASSIFIED
ILMN,0001110803,0000950157-24-000591,8-K,2024-04-09,2024-04-09T20:15:49.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1110803/000095015724000591,https://www.sec.gov/Archives/edgar/data/1110803/000095015724000591/index.json,NOT_CLASSIFIED
EQT,0000033213,0000033213-24-000011,8-K,2024-04-11,2024-04-11T20:15:15.000Z,2.02,eqt-20240411.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321324000011,https://www.sec.gov/Archives/edgar/data/33213/000003321324000011/index.json,NOT_CLASSIFIED
MOH,0001179929,0001437749-24-011803,8-K,2024-04-11,2024-04-11T21:09:32.000Z,7.01,moh20240411_8k.htm,https://www.sec.gov/Archives/edgar/data/1179929/000143774924011803,https://www.sec.gov/Archives/edgar/data/1179929/000143774924011803/index.json,NOT_CLASSIFIED
AAL,0000006201,0000006201-24-000031,8-K,2024-04-25,2024-04-25T11:00:29.000Z,"2.02,7.01",aal-20240425.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620124000031,https://www.sec.gov/Archives/edgar/data/6201/000000620124000031/index.json,NOT_CLASSIFIED
NWL,0000814453,0000814453-24-000053,8-K,2024-04-26,2024-04-26T11:30:03.000Z,2.02,nwl-20240426.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445324000053,https://www.sec.gov/Archives/edgar/data/814453/000081445324000053/index.json,NOT_CLASSIFIED
SMCI,0001375365,0001375365-24-000021,8-K,2024-04-30,2024-04-30T20:17:50.000Z,2.02,smci-20240430.htm,https://www.sec.gov/Archives/edgar/data/1375365/000137536524000021,https://www.sec.gov/Archives/edgar/data/1375365/000137536524000021/index.json,NOT_CLASSIFIED
KKR,0001404912,0001404912-24-000008,8-K,2024-05-01,2024-05-01T10:50:05.000Z,2.02,kkr-20240501.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000008,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000008/index.json,NOT_CLASSIFIED
POOL,0000945841,0000945841-24-000092,8-K,2024-05-01,2024-05-01T20:07:29.000Z,7.01,pool-20240501.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584124000092,https://www.sec.gov/Archives/edgar/data/945841/000094584124000092/index.json,NOT_CLASSIFIED
BWA,0000908255,0000908255-24-000019,8-K,2024-05-02,2024-05-02T10:49:36.000Z,2.02,bwa-20240502.htm,https://www.sec.gov/Archives/edgar/data/908255/000090825524000019,https://www.sec.gov/Archives/edgar/data/908255/000090825524000019/index.json,NOT_CLASSIFIED
