ticker,hypothesis_id,threshold,signal_date,fold_id,label,signal_price,signal_volatility,pullback_threshold,continuation_threshold,structural_threshold,mfe,mae,time_to_high_days,time_to_low_days,low_before_high,recovery_after_low,terminal_return,gross_oracle_opportunity,outcome_end,trend_quality,sector_alignment,return_concentration,intraday_return_share,overnight_return_share,capital_gain_overhang_proxy
UNH,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2017-12-31,F02,CONTINUATION,191.3862,0.1905421376848385,0.0825071658632312,0.1429066032636289,0.2381776721060481,0.1690827624980275,-0.0326872569704608,115,57,True,True,0.130262847582532,0.0337918188362609,2018-07-02,0.887387455766885,0.6018497740683952,0.2852027186575943,0.07785702082566115,0.09252700909493784,0.090578547535485
UNH,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-01-31,F02,TRADABLE_PULLBACK,205.5539856,0.1866686491719971,0.0808298961365372,0.1400014868789978,0.2333358114649964,0.1000703277047039,-0.0993591802191745,113,36,True,True,0.0774054341663905,0.1103205384843137,2018-08-01,0.8887518640372235,0.6864396780465192,0.2634581530649819,0.06025915233023632,0.09937515509852687,0.11794732071683489
UNP,PROFIT_TREND_DECELERATION_V2,0.8,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
UNP,PROFIT_TREND_DECELERATION_V2,0.9,2017-08-31,F02,CONTINUATION,86.90126801,0.165571567284406,0.07169459170635,0.1241786754633045,0.2069644591055075,0.3558330171481694,-0.0113957260081181,97,2,True,True,0.2511547735700297,0.0115270855163345,2018-03-05,0.0,0.7310516477472776,0.2092121690885291,-0.12410560986034079,0.048005708071210094,-0.008774918548613897
UNP,PROFIT_TREND_DECELERATION_V2,0.9,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
UNP,PROFIT_RELATIVE_BREAK_V2,0.8,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
UNP,PROFIT_RELATIVE_BREAK_V2,0.9,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
UNP,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
UNP,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-01-31,F02,NOISE,110.7941818,0.2114999806203287,0.0915821780585605,0.1586249854652465,0.2643749757754109,0.134457098360015,-0.0701124461031942,125,3,True,True,0.122952840832297,0.0753988434508878,2018-08-01,0.9174381935612259,0.5161304808195972,0.2768317378060144,0.1773850365039832,0.02678524162498846,0.09902180266724203
V,PROFIT_RELATIVE_EXTENSION_V2,0.8,2017-11-30,F02,CONTINUATION,106.0792694,0.1360281709397474,0.0589019258320766,0.1020211282048105,0.1700352136746842,0.1858593871499647,-0.0458299762762129,126,2,True,True,0.1858593871499647,0.0480312471957091,2018-06-04,0.9469597666926473,0.0718055318911563,0.18839004454841812,0.006406369555532406,0.16374563436427203,0.09962575542940333
V,PROFIT_RELATIVE_BREAK_V2,0.8,2017-09-30,F02,CONTINUATION,98.97893524,0.1238924953426166,0.0536470241524756,0.0929193715069624,0.1548656191782707,0.2024303323875602,0.0006650548406121,81,3,True,True,0.1366312996518752,-0.0006646128366281,2018-04-03,0.9369891441620187,0.30948326111974855,0.18295220936509718,0.051671943270859964,0.1729079448427897,0.08827980342101127
V,PROFIT_RELATIVE_BREAK_V2,0.9,2017-09-30,F02,CONTINUATION,98.97893524,0.1238924953426166,0.0536470241524756,0.0929193715069624,0.1548656191782707,0.2024303323875602,0.0006650548406121,81,3,True,True,0.1366312996518752,-0.0006646128366281,2018-04-03,0.9369891441620187,0.30948326111974855,0.18295220936509718,0.051671943270859964,0.1729079448427897,0.08827980342101127
V,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2017-09-30,F02,CONTINUATION,98.97893524,0.1238924953426166,0.0536470241524756,0.0929193715069624,0.1548656191782707,0.2024303323875602,0.0006650548406121,81,3,True,True,0.1366312996518752,-0.0006646128366281,2018-04-03,0.9369891441620187,0.30948326111974855,0.18295220936509718,0.051671943270859964,0.1729079448427897,0.08827980342101127
V,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2017-11-30,F02,CONTINUATION,106.0792694,0.1360281709397474,0.0589019258320766,0.1020211282048105,0.1700352136746842,0.1858593871499647,-0.0458299762762129,126,2,True,True,0.1858593871499647,0.0480312471957091,2018-06-04,0.9469597666926473,0.0718055318911563,0.18839004454841812,0.006406369555532406,0.16374563436427203,0.09962575542940333
WMT,PROFIT_TREND_DECELERATION_V2,0.8,2017-08-31,F02,CONTINUATION,22.68633842,0.1649196696999213,0.0714123117719352,0.1236897522749409,0.2061495871249016,0.4106227632480148,0.0008971619669597,102,20,True,True,0.1586299178552059,-0.0008963577888427,2018-03-05,0.7031323833869412,0.6346571000311738,0.23453578833203467,0.040133907554151534,-0.061601218989988826,0.03396283898595298
