ticker,signal_date,action,ratio,regime,signal_price,outcome_end,terminal_return_1m,mae_1m,mfe_1m,terminal_return_3m,mae_3m,mfe_3m,terminal_return_6m,mae_6m,mfe_6m,helpful_6m,forward_terminal_return_6m,forward_drawdown_6m,avoided_drawdown_opportunity_6m,foregone_terminal_upside_6m
AVGO,2019-02-08,BUY,0.03,OPPORTUNITY_SCATTER,22.62261963,2019-08-09,-0.01616446750999012,-0.036014025489761514,0.03415293156303667,0.1190073861485863,-0.036014025489761514,0.1800089165889407,0.02481314848505023,-0.07360493025272163,0.1800089165889407,True,0.02481314848505023,-0.07360493025272163,,
AVGO,2019-03-12,BUY,0.04,OPPORTUNITY_SCATTER,22.25693703,2019-09-10,0.150676940204292,-0.005303433255029466,0.150676940204292,0.06075818510773767,-0.05838421244794256,0.19939652271191255,0.11233301404546414,-0.05838421244794256,0.19939652271191255,True,0.11233301404546414,-0.05838421244794256,,
AVGO,2019-04-15,SELL,0.01,HEALTHY_DRIFT,26.35092926,2019-10-14,-0.03802149139085054,-0.07275601634703044,0.013053187483681228,-0.09338136449461976,-0.20467763837790376,0.013053187483681228,-0.09299288711308251,-0.20467763837790376,0.013053187483681228,True,,,0.20467763837790376,0.0
AVGO,2019-05-17,BUY,0.03,OPPORTUNITY_SCATTER,24.14308167,2019-11-14,-0.040843177498144145,-0.13194663479759505,-0.022112071163780223,-0.04651819827108261,-0.13194663479759505,0.05792685785169693,0.08593776131644915,-0.13194663479759505,0.10899453665311643,True,0.08593776131644915,-0.13194663479759505,,
AVGO,2019-06-18,BUY,0.03,OPPORTUNITY_SCATTER,23.1570015,2019-12-16,0.05217875250385928,-0.005154050277191513,0.09055791225819987,0.04872943070803015,-0.032567912128001586,0.1029758982396749,0.1840671617178069,-0.032567912128001586,0.20117976025522988,True,0.1840671617178069,-0.032567912128001586,,
AVGO,2019-07-18,BUY,0.03,OPPORTUNITY_SCATTER,24.36530495,2020-01-16,-0.05521441011145645,-0.08054398022217246,0.04827805695081211,0.0046742567036905935,-0.08054398022217246,0.04827805695081211,0.0801788758240023,-0.08054398022217246,0.1416118766861565,True,0.0801788758240023,-0.08054398022217246,,
AVGO,2019-08-16,BUY,0.12,OPPORTUNITY_FLEE,23.01998901,2020-02-18,0.05497135508840989,-0.006026545014410467,0.09788887427448856,0.13891818317597004,-0.006026545014410467,0.16309984589345383,0.15708291209127734,-0.006026545014410467,0.20902554158082975,True,0.15708291209127734,-0.006026545014410467,,
AVGO,2019-09-17,BUY,0.02,OPPORTUNITY_SCATTER,24.285429,2020-03-18,0.00797867890248094,-0.056347824450620254,0.01440786572063435,0.1290492352430752,-0.056347824450620254,0.14536669333697994,-0.40750358990981794,-0.40750358990981794,0.14602689044529527,False,-0.40750358990981794,-0.40750358990981794,,
AVGO,2019-10-16,BUY,0.02,OPPORTUNITY_SCATTER,24.47919464,2020-04-17,0.07102723131090727,-0.028286022484929174,0.09376742428647145,0.07515333314903527,-0.028286022484929174,0.13630051638006013,-0.053180624164521184,-0.412193509157048,0.13695548768266175,False,-0.053180624164521184,-0.412193509157048,,
AVGO,2019-11-14,BUY,0.03,OPPORTUNITY_SCATTER,26.21788406,2020-05-18,0.04582982277479797,-0.007929303124700748,0.06094456159556305,0.015949107832007092,-0.02174676601266501,0.061556097216183936,-0.09053544079178444,-0.45117502743278204,0.061556097216183936,False,-0.09053544079178444,-0.45117502743278204,,
AVGO,2019-12-20,BUY,0.03,OPPORTUNITY_SCATTER,27.34318542,2020-06-23,0.002037500354997057,-0.062006511822132904,0.010626824034461801,-0.3217039077519447,-0.47376176992621954,0.017868044724687948,0.002674302166217668,-0.47376176992621954,0.017868044724687948,True,0.002674302166217668,-0.47376176992621954,,
AVGO,2020-01-23,BUY,0.04,OPPORTUNITY_SCATTER,27.39889717,2020-07-23,-0.0877520804973334,-0.0877520804973334,0.01579835521533135,-0.17618888453969117,-0.4748318003195018,0.01579835521533135,-0.004603995891415691,-0.4748318003195018,0.03342220032865639,False,-0.004603995891415691,-0.4748318003195018,,
AVGO,2020-02-24,BUY,0.18,OPPORTUNITY_FLEE,24.99458694,2020-08-21,-0.25796830071559484,-0.42431417112268555,-0.019616216150199817,-0.03514242032118986,-0.42431417112268555,-0.019616216150199817,0.1628513469644879,-0.42431417112268555,0.1756061838723868,True,0.1628513469644879,-0.42431417112268555,,
AVGO,2020-03-26,BUY,0.14,OPPORTUNITY_FLEE,21.19768524,2020-09-24,0.10396014211219606,-0.08035511522672278,0.10396014211219606,0.28318420205016714,-0.08035511522672278,0.31064690297288333,0.4779735662307629,-0.08035511522672278,0.5580600941124267,True,0.4779735662307629,-0.08035511522672278,,
AVGO,2020-04-27,BUY,0.08,NORMAL_FLEE,23.40139961,2020-10-23,0.07129845940013846,-0.03259439404103226,0.07129845940013846,0.17676062410525217,-0.03259439404103226,0.2099544929740209,0.41550743083951813,-0.03259439404103226,0.45238389269145096,True,0.41550743083951813,-0.03259439404103226,,
AVGO,2020-05-27,BUY,0.03,OPPORTUNITY_SCATTER,25.06988335,2020-11-23,0.08498848759102828,-0.015473561427640226,0.10820940497116416,0.18085819493850974,-0.015473561427640226,0.18085819493850974,0.37192383426068076,-0.015473561427640226,0.37192383426068076,True,0.37192383426068076,-0.015473561427640226,,
AVGO,2020-06-25,BUY,0.02,OPPORTUNITY_SCATTER,27.20053482,2020-12-23,0.012400888152830802,-0.009907780188272097,0.04095852480006479,0.15180156042240633,-0.009907780188272097,0.21421389978390115,0.4019661011209483,-0.009907780188272097,0.4319519773324809,True,0.4019661011209483,-0.009907780188272097,,
AVGO,2020-07-27,BUY,0.04,OPPORTUNITY_SCATTER,27.53784561,2021-01-26,0.07502880287954361,-0.01704627067229758,0.07502880287954361,0.20288476844285697,-0.01704627067229758,0.23422203542523223,0.5098107309782391,-0.01704627067229758,0.5194123579081247,True,0.5098107309782391,-0.01704627067229758,,
AVGO,2020-10-09,SELL,0.01,HEALTHY_DRIFT,33.47856903,2021-04-13,-0.0030791208521375735,-0.0782849672472995,0.015211128932770768,0.19341193687811575,-0.0782849672472995,0.19341193687811575,0.3085089389795821,-0.0782849672472995,0.31800677891757534,True,,,0.0782849672472995,0.3085089389795821
AVGO,2020-11-02,BUY,0.03,OPPORTUNITY_SCATTER,31.21675301,2021-05-05,0.14940901760365355,0.007145785787796122,0.1518004780472202,0.33566894790894186,0.007145785787796122,0.3692334659632175,0.28430069831916827,0.007145785787796122,0.41350322103855475,True,0.28430069831916827,0.007145785787796122,,
AVGO,2020-11-24,SELL,0.01,HEALTHY_DRIFT,34.85877991,2021-05-27,0.10939076496208888,-0.0035693727755603533,0.11736152901973429,0.20815231309683546,-0.0035693727755603533,0.2598085797432603,0.2119208537726469,-0.0035693727755603533,0.26582115162733455,False,,,0.0035693727755603533,0.2119208537726469
AVGO,2020-12-24,SELL,0.02,HEALTHY_DRIFT,38.67200851,2021-06-28,0.030686447270850792,-0.014462643176533563,0.08195422327703672,0.10395935548474067,-0.023663901753728678,0.13558596261283262,0.11302448769553197,-0.023663901753728678,0.14100566870194875,False,,,0.023663901753728678,0.11302448769553197
AVGO,2021-01-27,SELL,0.02,HEALTHY_DRIFT,39.85871506,2021-07-28,0.05659993094619353,0.013042455062022285,0.10177636042439953,0.04067769815357414,-0.05273218559193571,0.10703470655232894,0.09096441730603044,-0.05273218559193571,0.1094648599040915,True,,,0.05273218559193571,0.09096441730603044
AVGO,2021-02-26,SELL,0.01,HEALTHY_DRIFT,42.11471558,2021-08-26,0.013715158752592993,-0.10347541518408143,0.041947732417762174,0.003119259579242639,-0.10347541518408143,0.04773308622211525,0.05001150336630156,-0.10347541518408143,0.055199128095358097,True,,,0.10347541518408143,0.05001150336630156
AVGO,2021-03-29,SELL,0.02,HEALTHY_DRIFT,42.69232559,2021-09-27,-0.028395027285277652,-0.037048619819635475,0.033557678580423245,0.008211472791777474,-0.10630112736381392,0.033557678580423245,0.08444577357117455,-0.10630112736381392,0.08698340553436212,True,,,0.10630112736381392,0.08444577357117455
AVGO,2021-05-10,BUY,0.03,OPPORTUNITY_SCATTER,39.39343643,2021-11-05,0.06381560604561853,-0.03146090547856284,0.08919957709817905,0.12009583267524038,-0.03146090547856284,0.12730642448295804,0.3011309556879904,-0.03146090547856284,0.3011309556879904,True,0.3011309556879904,-0.03146090547856284,,
AVGO,2021-09-14,SELL,0.01,HEALTHY_DRIFT,45.68938065,2022-03-15,-0.026511795799534443,-0.044696601506678535,0.015681298363146023,0.24776539950755505,-0.044696601506678535,0.2678770332598064,0.19736955134234235,-0.044696601506678535,0.3620392982937055,False,,,0.044696601506678535,0.19736955134234235
AVGO,2021-10-04,BUY,0.03,OPPORTUNITY_SCATTER,43.64722061,2022-04-04,0.1284170043742907,0.01903563384766005,0.1284170043742907,0.40259103041200506,0.01903563384766005,0.42576620206928695,0.3514689092593748,0.01903563384766005,0.42576620206928695,True,0.3514689092593748,0.01903563384766005,,
AVGO,2021-10-25,SELL,0.01,HEALTHY_DRIFT,47.87667847,2022-04-26,0.06330581896777088,0.0019919391454810143,0.10102103601507428,0.02966435653822419,0.0019919391454810143,0.2998130603190108,0.08695045569229509,0.0019919391454810143,0.2998130603190108,False,,,0.0,0.08695045569229509
AVGO,2021-11-23,SELL,0.02,HEALTHY_DRIFT,50.90755081,2022-05-25,0.20523953762764036,-0.015366303771312761,0.20523953762764036,0.0515025393734907,-0.033288225676476935,0.22242635856242643,-0.029671619749251033,-0.043232842770500435,0.22242635856242643,False,,,0.043232842770500435,0.0
AVGO,2021-12-23,SELL,0.04,HEALTHY_RUSH,61.355793,2022-06-27,-0.19654026262850188,-0.19790900966759573,0.014260087225993479,-0.04764955706790386,-0.19790900966759573,0.014260087225993479,-0.2278118581239753,-0.24707876809611118,0.014260087225993479,True,,,0.24707876809611118,0.0
AVGO,2022-01-24,BUY,0.03,OPPORTUNITY_SCATTER,49.98356247,2022-07-26,0.043594730393773595,-0.013737579037351177,0.1288082149779588,0.09283088740993461,-0.013737579037351177,0.19245119264505273,-0.042040111711949435,-0.10724869807384096,0.19245119264505273,False,-0.042040111711949435,-0.10724869807384096,,
AVGO,2022-02-23,BUY,0.03,OPPORTUNITY_SCATTER,52.1625824,2022-08-24,0.11584784901293532,0.004617851511891535,0.11584784901293532,-0.06625265795889723,-0.06625265795889723,0.142638188863901,-0.04658563472501687,-0.14454215230724465,0.142638188863901,False,-0.04658563472501687,-0.14454215230724465,,
AVGO,2022-04-11,BUY,0.03,OPPORTUNITY_SCATTER,53.94808197,2022-10-11,-0.023251459443869416,-0.04515934822955847,0.03969957636660726,-0.16342510758589612,-0.1728549219819463,0.047432833134327,-0.2456674600103489,-0.2456674600103489,0.047432833134327,False,-0.2456674600103489,-0.2456674600103489,,
AVGO,2022-05-11,BUY,0.03,OPPORTUNITY_SCATTER,52.69371033,2022-11-09,-0.045564215443623324,-0.07566439400510516,0.07236692929989008,-0.030255535623050167,-0.1531647669039744,0.07236692929989008,-0.15830914178861166,-0.23427237734238338,0.07236692929989008,False,-0.15830914178861166,-0.23427237734238338,,
AVGO,2022-06-10,BUY,0.03,OPPORTUNITY_SCATTER,50.29276276,2022-12-09,-0.10262215887063741,-0.11273733990429124,-0.026899685476734048,-0.014454852947116237,-0.11273733990429124,0.041243569972452265,0.023225519854101595,-0.19771698101876167,0.041243569972452265,True,0.023225519854101595,-0.19771698101876167,,
AVGO,2022-07-13,BUY,0.04,NORMAL_FLEE,45.13161087,2023-01-11,0.13223155378145268,0.006040750036272691,0.14753045419049982,-0.09830841586355288,-0.09830841586355288,0.16031789760044957,0.22029356649019594,-0.10596965713845363,0.2420129826843913,True,0.22029356649019594,-0.10596965713845363,,
AVGO,2022-08-22,BUY,0.05,NORMAL_FLEE,49.53674698,2023-02-22,-0.08050540907763093,-0.08050540907763093,0.04043505805515868,-0.017532511174999987,-0.1854727651718724,0.04043505805515868,0.10798874242105128,-0.1854727651718724,0.18160198697811225,True,0.10798874242105128,-0.1854727651718724,,
AVGO,2022-09-21,BUY,0.08,NORMAL_FLEE,45.5487709,2023-03-23,-0.10752058339295378,-0.11415766566820806,0.005517348658029331,0.1377591771636586,-0.11415766566820806,0.19143839927412842,0.34650295053296376,-0.11415766566820806,0.34650295053296376,True,0.34650295053296376,-0.11415766566820806,,
AVGO,2022-10-20,BUY,0.05,NORMAL_FLEE,40.65134048,2023-04-24,0.1972112809894726,0.03211747200912973,0.21873128204406012,0.3629629979178486,0.03211747200912973,0.37889786580538365,0.4976520914470961,0.03211747200912973,0.5163687345150985,True,0.4976520914470961,0.03211747200912973,,
AVGO,2022-11-18,BUY,0.08,NORMAL_FLEE,48.66824341,2023-05-23,0.06483259860888402,0.004425819896259897,0.1150711611434343,0.1277612287671428,0.004425819896259897,0.20268813005840092,0.3533861813156407,0.004425819896259897,0.3533861813156407,True,0.3533861813156407,0.004425819896259897,,
AVGO,2022-12-20,BUY,0.04,OPPORTUNITY_SCATTER,51.8235321,2023-06-23,0.06913347363291744,0.0015993107115908067,0.08163307977226819,0.18346920645341358,0.0015993107115908067,0.18346920645341358,0.5302362242885408,0.0015993107115908067,0.6406719122489146,True,0.5302362242885408,0.0015993107115908067,,
AVGO,2023-01-23,BUY,0.03,OPPORTUNITY_SCATTER,55.40627289,2023-07-25,-0.009387292681328652,-0.009387292681328652,0.056427649919839284,0.09882079978327174,-0.009387292681328652,0.11255311907337373,0.5981349204952813,-0.009387292681328652,0.5981349204952813,True,0.5981349204952813,-0.009387292681328652,,
AVGO,2023-02-22,BUY,0.03,OPPORTUNITY_SCATTER,54.88615799,2023-08-23,0.11743209319140768,0.0027422704651220986,0.11743209319140768,0.20006447002540484,0.0027422704651220986,0.20006447002540484,0.5405048220974957,0.0027422704651220986,0.6168113362237546,True,0.5405048220974957,0.0027422704651220986,,
AVGO,2023-05-22,SELL,0.01,HEALTHY_DRIFT,65.08687592,2023-11-20,0.24846047964995055,0.0017101025118613222,0.3063372962393678,0.2682597614834177,0.0017101025118613222,0.3634171434049682,0.4836542720024286,0.0017101025118613222,0.4836542720024286,False,,,0.0,0.4836542720024286
AVGO,2023-06-22,SELL,0.08,HEALTHY_RUSH,81.25839233,2023-12-20,0.07022552509807944,-0.024690302041076695,0.08062409053570785,-0.035216276841641636,-0.035216276841641636,0.09550949714193036,0.33134047570935987,-0.035216276841641636,0.3689528393356043,False,,,0.035216276841641636,0.33134047570935987
AVGO,2023-07-24,SELL,0.07,HEALTHY_RUSH,86.9648056,2024-01-23,-0.050799169152630275,-0.08401836317104361,0.020419258431596976,-0.048038228351999,-0.09852297433296409,0.023624900967984086,0.37385994225691666,-0.09852297433296409,0.37385994225691666,True,,,0.09852297433296409,0.37385994225691666
AVGO,2023-08-22,SELL,0.01,HEALTHY_DRIFT,82.54706573,2024-02-22,-0.05027787969562758,-0.05027787969562758,0.0784070848886369,0.16983469558876108,-0.05027787969562758,0.16983469558876108,0.540143825533894,-0.05027787969562758,0.540143825533894,True,,,0.05027787969562758,0.540143825533894
AVGO,2023-09-22,SELL,0.01,HEALTHY_DRIFT,80.40623474,2024-03-25,0.0399722706876251,-0.01718757910339641,0.09229523163218323,0.3659401084399043,-0.01718757910339641,0.38346121118219156,0.6446875534915764,-0.01718757910339641,0.7048774804997167,False,,,0.01718757910339641,0.6446875534915764
AVGO,2023-11-08,SELL,0.01,HEALTHY_DRIFT,88.36364746,2024-05-10,0.036405284101204805,-0.008220514554119207,0.09282973582222476,0.41510153659743465,-0.008220514554119207,0.41510153659743465,0.47578362990313794,-0.008220514554119207,0.5513481260724771,False,,,0.008220514554119207,0.47578362990313794
AVGO,2023-12-08,SELL,0.01,HEALTHY_DRIFT,91.58055115,2024-06-11,0.14956972280680558,0.08995050331710086,0.2146564472821475,0.37437308598245966,0.08995050331710086,0.49685470526893627,0.5609435661274682,0.08995050331710086,0.5609435661274682,False,,,0.0,0.5609435661274682
AVGO,2024-01-10,SELL,0.02,HEALTHY_DRIFT,105.2782288,2024-07-12,0.1877435128353908,0.017962859192783176,0.1877435128353908,0.28482904719992774,0.017962859192783176,0.30209997320927573,0.5855854482232703,0.017962859192783176,0.6997131965426835,False,,,0.0,0.5855854482232703
AVGO,2024-02-09,SELL,0.04,HEALTHY_RUSH,125.0435333,2024-08-12,0.00657620093017619,-0.044325993145940656,0.09628043356001359,0.04288179451179963,-0.05734532375054069,0.09628043356001359,0.1666059175568737,-0.05734532375054069,0.43104397386697957,True,,,0.05734532375054069,0.1666059175568737
AVGO,2024-03-12,SELL,0.03,HEALTHY_RUSH,125.8658447,2024-09-11,0.07467221725164341,-0.043641856240607235,0.07467221725164341,0.13574951521379663,-0.06350391020734159,0.13574951521379663,0.2342380855606334,-0.06350391020734159,0.4216946243558639,True,,,0.06350391020734159,0.2342380855606334
AVGO,2024-04-11,SELL,0.03,HEALTHY_RUSH,135.2645264,2024-10-10,-0.03592148014943264,-0.12857513690300404,-0.027769367919067256,0.23408281567014022,-0.12857513690300404,0.32291000133202696,0.3518823431891307,-0.12857513690300404,0.35377501902080355,True,,,0.12857513690300404,0.3518823431891307
AVGO,2024-05-10,SELL,0.01,HEALTHY_DRIFT,130.4056244,2024-11-08,0.09621093996310814,-0.00817819480491666,0.09621093996310814,0.11863676563938141,-0.00817819480491666,0.3722015106581553,0.3867725577946777,-0.00817819480491666,0.404216556168723,False,,,0.00817819480491666,0.3867725577946777
AVGO,2024-06-11,SELL,0.03,HEALTHY_RUSH,142.9520721,2024-12-10,0.16771743947319795,0.02359981181413029,0.251767758041473,0.08671680597486064,-0.06434024120731874,0.251767758041473,0.18356532168098583,-0.06434024120731874,0.2809729450574363,True,,,0.06434024120731874,0.18356532168098583
AVGO,2024-07-12,SELL,0.03,HEALTHY_RUSH,166.9276276,2025-01-13,-0.1261091528266589,-0.19872759696490172,0.00795574357039519,0.09545512345135632,-0.19872759696490172,0.0969887934835778,0.3326313378936441,-0.19872759696490172,0.47484384663956014,True,,,0.19872759696490172,0.3326313378936441
AVGO,2024-08-12,SELL,0.01,HEALTHY_DRIFT,145.8765259,2025-02-12,0.06493089440924238,-0.07818589748852789,0.12844852853737998,0.2396987122106944,-0.07818589748852789,0.25529269133766785,0.5998029947599679,-0.07818589748852789,0.6876751271741111,True,,,0.07818589748852789,0.5998029947599679
AVGO,2024-09-13,SELL,0.01,HEALTHY_DRIFT,164.5945129,2025-03-18,0.09076037491648359,-0.03589958374608748,0.11253852618558335,0.08088846198711885,-0.04469463088644676,0.11253852618558335,0.13183671750457227,-0.04469463088644676,0.49574964597741444,False,,,0.04469463088644676,0.13183671750457227
AVGO,2024-10-14,SELL,0.04,HEALTHY_RUSH,179.5331726,2025-04-16,-0.03340462441089842,-0.07547591402615239,0.008227854934035772,0.2539679544436457,-0.12418401778970178,0.3712907806097556,-0.03676365712483387,-0.19299099101421435,0.3712907806097556,True,,,0.19299099101421435,0.0
AVGO,2024-11-12,SELL,0.02,HEALTHY_DRIFT,173.5359344,2025-05-16,0.025195793108311992,-0.09391664358364726,0.03960968155538391,0.3259811461850175,-0.09391664358364726,0.41868129647734786,0.30471092965746016,-0.16510152089860186,0.41868129647734786,True,,,0.16510152089860186,0.30471092965746016
AVGO,2024-12-12,SELL,0.01,HEALTHY_DRIFT,177.9083099,2025-06-17,0.2654206277747344,0.208457914758708,0.38381498052778706,0.04713553461731812,-0.004036228551682841,0.38381498052778706,0.3882140926346913,-0.18562045931728566,0.4534021870329734,True,,,0.18562045931728566,0.3882140926346913
AVGO,2025-01-15,SELL,0.04,HEALTHY_RUSH,225.1288452,2025-07-18,0.02210526152514558,-0.11346489152603711,0.07324561313034272,-0.23184931523825902,-0.3564356998709466,0.07324561313034272,0.249413652213768,-0.3564356998709466,0.2631273160370655,True,,,0.3564356998709466,0.249413652213768
AVGO,2025-02-14,SELL,0.01,HEALTHY_DRIFT,230.1053772,2025-08-18,-0.19039652411912433,-0.22996049263989127,-0.018494665582286962,-0.016041115357298907,-0.370354185273685,0.0013043606527245455,0.31911728397453554,-0.370354185273685,0.34961876458052643,True,,,0.370354185273685,0.31911728397453554
AVGO,2025-03-03,BUY,0.03,OPPORTUNITY_SCATTER,185.0104828,2025-09-02,-0.09788140015599167,-0.10371644303389715,0.043763850985421016,0.33139032595400586,-0.21688281924747232,0.33139032595400586,0.6002913684629332,-0.21688281924747232,0.6785780470381002,True,0.6002913684629332,-0.21688281924747232,,
AVGO,2025-04-01,BUY,0.04,OPPORTUNITY_SCATTER,166.9013977,2025-10-01,0.17095890024412896,-0.13191327516366258,0.17095890024412896,0.6053598219806879,-0.13191327516366258,0.6395606164537231,0.986394650186923,-0.13191327516366258,1.1981949250027162,True,0.986394650186923,-0.13191327516366258,,
AVGO,2025-05-01,BUY,0.04,OPPORTUNITY_SCATTER,195.4346771,2025-10-30,0.2603759509575796,0.01398664167772723,0.2603759509575796,0.4661701856185074,0.01398664167772723,0.5371826390169321,0.9155862427037011,0.01398664167772723,0.9639758163470777,True,0.9155862427037011,0.01398664167772723,,
AVGO,2025-05-28,SELL,0.01,HEALTHY_DRIFT,237.1302795,2025-11-25,0.12761140696078854,0.010608684413075942,0.13104435699026773,0.2569717845754911,0.010608684413075942,0.3096367766900896,0.6146577636872395,0.010608684413075942,0.6186417875832682,False,,,0.0,0.6146577636872395
AVGO,2025-06-27,SELL,0.04,HEALTHY_RUSH,267.3908081,2025-12-26,0.10421392155551801,-0.01711531160146862,0.10421392155551801,0.2441178597866691,-0.01711531160146862,0.372080843043759,0.31207807214073036,-0.01711531160146862,0.5358365607931306,False,,,0.01711531160146862,0.31207807214073036
AVGO,2025-07-29,SELL,0.04,HEALTHY_RUSH,295.2566528,2026-01-28,0.009515171879642681,-0.029520608315993013,0.051812150395007306,0.2193876570966804,-0.029520608315993013,0.24258607526963072,0.12450281526730089,-0.029520608315993013,0.3908867935930216,False,,,0.029520608315993013,0.12450281526730089
AVGO,2025-08-27,SELL,0.03,HEALTHY_RUSH,298.0660706,2026-02-27,0.11608033490813563,-0.00952541459779277,0.230874096677544,0.28456166120908377,-0.00952541459779277,0.2877312024389804,0.06814303506304542,-0.00952541459779277,0.3777770085448968,False,,,0.00952541459779277,0.06814303506304542
AVGO,2025-09-26,SELL,0.03,HEALTHY_RUSH,332.6656799,2026-03-30,0.08226468750316074,-0.029593729365047117,0.08226468750316074,0.05462522044793605,-0.029593729365047117,0.234478348423101,-0.11939713712559619,-0.11939713712559619,0.234478348423101,True,,,0.11939713712559619,0.0
AVGO,2025-10-27,SELL,0.03,HEALTHY_RUSH,360.0323181,2026-04-29,0.06347188169272311,-0.06095830650931788,0.06609590362771378,-0.0778135167082935,-0.11431468879571116,0.14064365462307094,0.12436941310241778,-0.18633318351539396,0.1723724754141731,True,,,0.18633318351539396,0.12436941310241778
AVGO,2025-11-25,SELL,0.03,HEALTHY_RUSH,382.8842468,2026-05-29,-0.08369796111444505,-0.1532608165272784,0.07256587998124964,-0.16847663501208332,-0.19840167056985336,0.07256587998124964,0.16501012937469328,-0.23489578756939344,0.16501012937469328,True,,,0.23489578756939344,0.16501012937469328
AVGO,2025-12-26,SELL,0.01,HEALTHY_DRIFT,350.837616,2026-06-30,-0.053644985148912916,-0.09110277473781492,0.007042820060663146,-0.165008719874553,-0.165008719874553,0.007042820060663146,0.07670894673962203,-0.165008719874553,0.3704603770309509,True,,,0.165008719874553,0.07670894673962203
BA,2016-03-14,BUY,0.05,NORMAL_FLEE,114.354454,2016-09-12,0.03799263822290633,0.0,0.07535246506445659,0.03672421364540801,0.0,0.08500856031370674,0.046924720571006384,-0.020889448696069124,0.08618845226614447,True,0.046924720571006384,-0.020889448696069124,,
BA,2016-06-27,BUY,0.05,NORMAL_FLEE,111.9656525,2016-12-23,0.10806870615968589,0.00969857162222132,0.10806870615968589,0.07295890942983596,0.00969857162222132,0.10936242165873145,0.30676208491706847,0.00969857162222132,0.30676208491706847,True,0.30676208491706847,0.00969857162222132,,
BA,2016-09-14,BUY,0.05,NORMAL_FLEE,117.4663086,2017-03-16,0.04472477736480096,-0.007597614249027385,0.06399332191153917,0.23649307304443545,-0.007597614249027385,0.24043941311015193,0.4185237936386468,-0.007597614249027385,0.4640590774468245,True,0.4185237936386468,-0.007597614249027385,,
BA,2016-10-31,SELL,0.04,NORMAL_DRIFT,131.0466614,2017-05-03,0.06519819893710022,-0.020290689374250603,0.07283931538602317,0.16007290819848374,-0.020290689374250603,0.19650851860618257,0.30862848521221475,-0.020290689374250603,0.31890377483512133,False,,,0.020290689374250603,0.30862848521221475
BA,2016-11-30,SELL,0.06,NORMAL_DRIFT,139.5906677,2017-06-02,0.03400652836049156,0.01062710154226143,0.04815366177949709,0.2204243364329146,0.01062710154226143,0.23201370287592638,0.2841070399149612,0.01062710154226143,0.2841070399149612,False,,,0.0,0.2841070399149612
BA,2016-12-30,SELL,0.05,NORMAL_DRIFT,144.3376617,2017-07-03,0.05325027307131425,0.008286331411450298,0.08633079442494518,0.14445985721549182,0.008286331411450298,0.19149509126348807,0.29645176176496135,0.008286331411450298,0.32021479810352216,False,,,0.0,0.29645176176496135
BA,2017-02-01,SELL,0.08,NORMAL_RUSH,152.0236816,2017-08-02,0.12061388204138845,-0.010428660740972262,0.1312554306670599,0.12805710396636005,-0.010428660740972262,0.13691455555434984,0.47486787216446413,-0.010428660740972262,0.5028219346846814,False,,,0.010428660740972262,0.47486787216446413
BA,2017-03-03,SELL,0.08,NORMAL_RUSH,170.359848,2017-08-31,-0.03035450172507792,-0.034910198440656015,-0.0008781241692584763,0.05218078792838554,-0.03600830226145779,0.05218078792838554,0.3334893014227154,-0.03600830226145779,0.3410702462002666,False,,,0.03600830226145779,0.3334893014227154
BA,2017-04-03,SELL,0.01,HEALTHY_DRIFT,165.1886597,2017-10-02,0.0381547638406079,-0.005830791300984073,0.046306306461302515,0.1328066717160974,-0.005830791300984073,0.1535702102436758,0.46893995108793796,-0.005830791300984073,0.4715796625596087,False,,,0.005830791300984073,0.46893995108793796
BA,2017-05-03,SELL,0.03,HEALTHY_RUSH,171.491394,2017-10-31,0.04523821819303642,-0.025257543827534645,0.04523821819303642,0.30744079087723786,-0.025257543827534645,0.33222150669554873,0.42595227664893764,-0.025257543827534645,0.4702815950052863,False,,,0.025257543827534645,0.42595227664893764
BA,2017-06-02,SELL,0.03,HEALTHY_RUSH,179.2493591,2017-11-30,0.04394691696278441,-0.01829350194870516,0.06308171954853026,0.2673575840974931,-0.01829350194870516,0.27456256718074923,0.47162825532244823,-0.01829350194870516,0.47162825532244823,False,,,0.01829350194870516,0.47162825532244823
BA,2017-07-03,SELL,0.03,HEALTHY_RUSH,187.1268158,2018-01-02,0.1981972911869534,0.014552727722949799,0.22090744890449843,0.2967260767123041,0.014552727722949799,0.29905631675906497,0.5117363718856163,0.014552727722949799,0.5171344854359456,False,,,0.0,0.5117363718856163
BA,2017-08-02,SELL,0.03,HEALTHY_RUSH,224.2148438,2018-02-01,0.013193555118227174,-0.015469836167912199,0.01670257167870881,0.09064386440948025,-0.015469836167912199,0.12454927616170597,0.5171221946546252,-0.015469836167912199,0.5171221946546252,False,,,0.015469836167912199,0.5171221946546252
BA,2017-08-31,SELL,0.03,HEALTHY_RUSH,227.1730347,2018-03-05,0.06813831148772342,-0.02102973887859938,0.07005777521534351,0.16117840283444518,-0.02102973887859938,0.16117840283444518,0.48709391123875334,-0.02102973887859938,0.5372190725064079,False,,,0.02102973887859938,0.48709391123875334
BA,2017-10-02,SELL,0.03,HEALTHY_RUSH,242.6522217,2018-04-04,0.007773767686051203,-0.0020704978362866555,0.03910295373982131,0.16581011135246504,-0.0020704978362866555,0.1699729901957867,0.29233673074586974,-0.0020704978362866555,0.4391573225805745,False,,,0.0020704978362866555,0.29233673074586974
