ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
XPON,0001894954,0001903596-25-000384,8-K,2025-08-04,2025-08-04T12:30:30.000Z,2.02,xpon_8k.htm,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000384,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000384/index.json,NOT_CLASSIFIED
VVX,0001601548,0001601548-25-000049,8-K,2025-08-04,2025-08-04T20:06:58.000Z,2.02,vec-20250804.htm,https://www.sec.gov/Archives/edgar/data/1601548/000160154825000049,https://www.sec.gov/Archives/edgar/data/1601548/000160154825000049/index.json,NOT_CLASSIFIED
YOU,0001856314,0001856314-25-000141,8-K,2025-08-05,2025-08-05T10:04:04.000Z,2.02,you-20250805.htm,https://www.sec.gov/Archives/edgar/data/1856314/000185631425000141,https://www.sec.gov/Archives/edgar/data/1856314/000185631425000141/index.json,NOT_CLASSIFIED
MD,0000893949,0000950170-25-102375,8-K,2025-08-05,2025-08-05T10:50:27.000Z,2.02,md-20250805.htm,https://www.sec.gov/Archives/edgar/data/893949/000095017025102375,https://www.sec.gov/Archives/edgar/data/893949/000095017025102375/index.json,NOT_CLASSIFIED
MASS,0001555279,0001104659-25-073916,8-K,2025-08-05,2025-08-05T11:15:48.000Z,2.02,tm2522497d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1555279/000110465925073916,https://www.sec.gov/Archives/edgar/data/1555279/000110465925073916/index.json,NOT_CLASSIFIED
ARTV,0001817241,0000950170-25-104028,8-K,2025-08-06,2025-08-06T20:11:42.000Z,2.02,artv-20250806.htm,https://www.sec.gov/Archives/edgar/data/1817241/000095017025104028,https://www.sec.gov/Archives/edgar/data/1817241/000095017025104028/index.json,NOT_CLASSIFIED
SANA,0001770121,0001193125-25-174506,8-K,2025-08-06,2025-08-06T20:31:30.000Z,2.02,d36055d8k.htm,https://www.sec.gov/Archives/edgar/data/1770121/000119312525174506,https://www.sec.gov/Archives/edgar/data/1770121/000119312525174506/index.json,NOT_CLASSIFIED
KLTR,0001432133,0001432133-25-000084,8-K,2025-08-07,2025-08-07T11:02:01.000Z,2.02,kltr-20250807.htm,https://www.sec.gov/Archives/edgar/data/1432133/000143213325000084,https://www.sec.gov/Archives/edgar/data/1432133/000143213325000084/index.json,NOT_CLASSIFIED
HASI,0001561894,0001561894-25-000102,8-K,2025-08-07,2025-08-07T20:08:32.000Z,2.02,hasi-20250807.htm,https://www.sec.gov/Archives/edgar/data/1561894/000156189425000102,https://www.sec.gov/Archives/edgar/data/1561894/000156189425000102/index.json,NOT_CLASSIFIED
ORGO,0001661181,0000950170-25-105032,8-K,2025-08-07,2025-08-07T20:11:53.000Z,2.02,orgo-20250805.htm,https://www.sec.gov/Archives/edgar/data/1661181/000095017025105032,https://www.sec.gov/Archives/edgar/data/1661181/000095017025105032/index.json,NOT_CLASSIFIED
GRND,0001820144,0001820144-25-000033,8-K,2025-08-07,2025-08-07T20:37:16.000Z,"2.02,7.01",grnd-20250807.htm,https://www.sec.gov/Archives/edgar/data/1820144/000182014425000033,https://www.sec.gov/Archives/edgar/data/1820144/000182014425000033/index.json,NOT_CLASSIFIED
RPAY,0001720592,0001720592-25-000010,8-K,2025-08-11,2025-08-11T20:08:31.000Z,"2.02,7.01",rpay-20250807.htm,https://www.sec.gov/Archives/edgar/data/1720592/000172059225000010,https://www.sec.gov/Archives/edgar/data/1720592/000172059225000010/index.json,NOT_CLASSIFIED
CMP,0001227654,0001227654-25-000145,8-K,2025-08-11,2025-08-11T20:34:17.000Z,2.02,cmp-20250811.htm,https://www.sec.gov/Archives/edgar/data/1227654/000122765425000145,https://www.sec.gov/Archives/edgar/data/1227654/000122765425000145/index.json,NOT_CLASSIFIED
XPON,0001894954,0001903596-25-000399,8-K,2025-08-13,2025-08-13T20:01:08.000Z,2.02,xpon_8k.htm,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000399,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000399/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001641172-25-023720,8-K,2025-08-14,2025-08-14T11:45:31.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000164117225023720,https://www.sec.gov/Archives/edgar/data/1591890/000164117225023720/index.json,NOT_CLASSIFIED
MD,0000893949,0000950170-25-109777,8-K,2025-08-18,2025-08-18T20:45:29.000Z,7.01,md-20250818.htm,https://www.sec.gov/Archives/edgar/data/893949/000095017025109777,https://www.sec.gov/Archives/edgar/data/893949/000095017025109777/index.json,NOT_CLASSIFIED
HEI,0000046619,0000046619-25-000060,8-K,2025-08-25,2025-08-25T21:15:03.000Z,2.02,hei-20250825.htm,https://www.sec.gov/Archives/edgar/data/46619/000004661925000060,https://www.sec.gov/Archives/edgar/data/46619/000004661925000060/index.json,NOT_CLASSIFIED
GHM,0000716314,0001193125-25-194532,8-K,2025-09-03,2025-09-03T12:07:28.000Z,7.01,d33589d8k.htm,https://www.sec.gov/Archives/edgar/data/716314/000119312525194532,https://www.sec.gov/Archives/edgar/data/716314/000119312525194532/index.json,NOT_CLASSIFIED
TGLS,0001534675,0001641172-25-026715,8-K,2025-09-05,2025-09-05T20:30:19.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1534675/000164117225026715,https://www.sec.gov/Archives/edgar/data/1534675/000164117225026715/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001641172-25-026794,8-K,2025-09-08,2025-09-06T01:58:26.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000164117225026794,https://www.sec.gov/Archives/edgar/data/1591890/000164117225026794/index.json,NOT_CLASSIFIED
XPON,0001894954,0001903596-25-000452,8-K,2025-09-08,2025-09-08T20:01:29.000Z,7.01,xpon_8k.htm,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000452,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000452/index.json,NOT_CLASSIFIED
SD,0001349436,0001213900-25-085583,8-K,2025-09-08,2025-09-08T20:52:48.000Z,7.01,ea0255634-8k_sandridge.htm,https://www.sec.gov/Archives/edgar/data/1349436/000121390025085583,https://www.sec.gov/Archives/edgar/data/1349436/000121390025085583/index.json,NOT_CLASSIFIED
CHSCM,0000823277,0000823277-25-000032,8-K,2025-09-09,2025-09-09T13:00:39.000Z,7.01,chscp-20250909.htm,https://www.sec.gov/Archives/edgar/data/823277/000082327725000032,https://www.sec.gov/Archives/edgar/data/823277/000082327725000032/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001493152-25-013641,8-K,2025-09-16,2025-09-16T13:25:23.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225013641,https://www.sec.gov/Archives/edgar/data/1591890/000149315225013641/index.json,NOT_CLASSIFIED
UP,0001819516,0001104659-25-091860,8-K,2025-09-22,2025-09-22T11:36:26.000Z,7.01,tm2526628d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1819516/000110465925091860,https://www.sec.gov/Archives/edgar/data/1819516/000110465925091860/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001493152-25-014551,8-K,2025-09-23,2025-09-23T12:10:08.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225014551,https://www.sec.gov/Archives/edgar/data/1591890/000149315225014551/index.json,NOT_CLASSIFIED
ORGO,0001661181,0001193125-25-217810,8-K,2025-09-25,2025-09-25T21:00:11.000Z,7.01,d870311d8k.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312525217810,https://www.sec.gov/Archives/edgar/data/1661181/000119312525217810/index.json,NOT_CLASSIFIED
ATCH,0001963088,0001104659-25-094601,8-K,2025-09-30,2025-09-29T21:49:58.000Z,2.02,tm2527466d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1963088/000110465925094601,https://www.sec.gov/Archives/edgar/data/1963088/000110465925094601/index.json,NOT_CLASSIFIED
GRND,0001820144,0001140361-25-036995,8-K,2025-10-01,2025-10-01T20:20:49.000Z,7.01,ef20056526_8k.htm,https://www.sec.gov/Archives/edgar/data/1820144/000114036125036995,https://www.sec.gov/Archives/edgar/data/1820144/000114036125036995/index.json,NOT_CLASSIFIED
KLTR,0001432133,0001628280-25-044210,8-K,2025-10-06,2025-10-06T11:14:19.000Z,7.01,kltr-20251006.htm,https://www.sec.gov/Archives/edgar/data/1432133/000162828025044210,https://www.sec.gov/Archives/edgar/data/1432133/000162828025044210/index.json,NOT_CLASSIFIED
YYAI,0001674440,0001493152-25-017016,8-K,2025-10-06,2025-10-06T12:00:47.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1674440/000149315225017016,https://www.sec.gov/Archives/edgar/data/1674440/000149315225017016/index.json,NOT_CLASSIFIED
YYAI,0001674440,0001493152-25-017234,8-K,2025-10-07,2025-10-07T13:40:27.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1674440/000149315225017234,https://www.sec.gov/Archives/edgar/data/1674440/000149315225017234/index.json,NOT_CLASSIFIED
SAR,0001377936,0001213900-25-097029,8-K,2025-10-07,2025-10-07T20:07:05.000Z,2.02,ea0260532-8k_saratoga.htm,https://www.sec.gov/Archives/edgar/data/1377936/000121390025097029,https://www.sec.gov/Archives/edgar/data/1377936/000121390025097029/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001493152-25-017381,8-K,2025-10-08,2025-10-08T13:27:39.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225017381,https://www.sec.gov/Archives/edgar/data/1591890/000149315225017381/index.json,NOT_CLASSIFIED
LCII,0000763744,0000763744-25-000143,8-K,2025-10-14,2025-10-14T12:36:31.000Z,7.01,lcii-20251014.htm,https://www.sec.gov/Archives/edgar/data/763744/000076374425000143,https://www.sec.gov/Archives/edgar/data/763744/000076374425000143/index.json,NOT_CLASSIFIED
IIIN,0000764401,0001437749-25-031106,8-K,2025-10-16,2025-10-16T10:30:21.000Z,2.02,iiin20251015_8k.htm,https://www.sec.gov/Archives/edgar/data/764401/000143774925031106,https://www.sec.gov/Archives/edgar/data/764401/000143774925031106/index.json,NOT_CLASSIFIED
FCCO,0000932781,0001552781-25-000331,8-K,2025-10-22,2025-10-22T20:11:27.000Z,2.02,e25373_fcco-8k.htm,https://www.sec.gov/Archives/edgar/data/932781/000155278125000331,https://www.sec.gov/Archives/edgar/data/932781/000155278125000331/index.json,NOT_CLASSIFIED
QS,0001811414,0001193125-25-246801,8-K,2025-10-22,2025-10-22T20:17:41.000Z,2.02,qs-20251022.htm,https://www.sec.gov/Archives/edgar/data/1811414/000119312525246801,https://www.sec.gov/Archives/edgar/data/1811414/000119312525246801/index.json,NOT_CLASSIFIED
RMBI,0001767837,0001628280-25-046116,8-K,2025-10-23,2025-10-23T20:33:41.000Z,2.02,rmbi-20251023.htm,https://www.sec.gov/Archives/edgar/data/1767837/000162828025046116,https://www.sec.gov/Archives/edgar/data/1767837/000162828025046116/index.json,NOT_CLASSIFIED
CYCU,0001868419,0001493152-25-019372,8-K,2025-10-24,2025-10-24T21:29:37.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315225019372,https://www.sec.gov/Archives/edgar/data/1868419/000149315225019372/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001493152-25-019549,8-K,2025-10-27,2025-10-27T12:00:52.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225019549,https://www.sec.gov/Archives/edgar/data/1591890/000149315225019549/index.json,NOT_CLASSIFIED
ATCH,0001963088,0001104659-25-102597,8-K,2025-10-27,2025-10-27T20:16:54.000Z,2.02,tm2529558d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1963088/000110465925102597,https://www.sec.gov/Archives/edgar/data/1963088/000110465925102597/index.json,NOT_CLASSIFIED
