ticker,hypothesis_id,threshold,group,signal_date,horizon_days,outcome_end,forward_return,forward_excess_return,forward_trough_return,forward_upside_return,fold_id
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,21,2016-10-31,0.004334419986582683,0.011868826473695249,-0.004688244029704913,0.04599736405808619,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,63,2016-12-30,0.029762510501273987,0.013156556564384969,-0.06012607940594794,0.04599736405808619,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,126,2017-04-03,0.28318435891222826,0.15926050385115964,-0.06012607940594794,0.28693489523791027,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2017-05-31,21,2017-06-29,-0.05943944969182591,-0.03220900072028987,-0.06866951538658095,0.017609077771034043,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2016-10-31,21,2016-11-30,-0.0216010275764833,-0.023288139865074164,-0.06418230632122679,-0.01026938904144159,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2016-10-31,63,2017-02-01,0.1397837379402911,0.07097933858559236,-0.06418230632122679,0.1397837379402911,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2016-10-31,126,2017-05-03,0.307520568460975,0.1421064128843037,-0.06418230632122679,0.31152149006286134,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-04-30,21,2017-05-30,0.07416861582571954,0.032976904391574635,0.020048731002468845,0.09115477242253123,F01
AAPL,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-04-30,63,2017-07-28,0.04501996945947151,-0.015506694291510081,-0.005518311294012257,0.09115477242253123,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-01-31,21,2017-03-02,0.03501881481226765,-0.03559983422277413,-0.011291016852288283,0.03501881481226765,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-01-31,63,2017-05-02,0.10117642963651718,0.021268592122075214,-0.011291016852288283,0.10117642963651718,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-01-31,126,2017-08-01,0.17360703675270805,0.03468661298095155,-0.011291016852288283,0.24447694212135018,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-03-31,21,2017-05-02,0.03273288052795076,0.012291898421936232,-0.01655543000078341,0.03273288052795076,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-03-31,63,2017-06-30,0.12387016313474142,0.05401228089452026,-0.01655543000078341,0.13425472816873074,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-06-30,21,2017-08-01,-0.020650601741676766,-0.02658229006249213,-0.027190729349367504,0.03848878393331612,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-02-28,21,2017-03-29,0.06355093174286752,0.06568025578357084,0.016008965924316554,0.07616427757050515,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-02-28,63,2017-05-30,0.0782149313499445,0.06401675452681332,0.016008965924316554,0.09797628392743984,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2017-02-28,21,2017-03-29,0.06355093174286752,0.06568025578357084,0.016008965924316554,0.07616427757050515,F01
ABBV,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2017-02-28,63,2017-05-30,0.0782149313499445,0.06401675452681332,0.016008965924316554,0.09797628392743984,F01
ABBV,PROFIT_TREND_DECELERATION_V2,0.8,CONTROL,2017-04-30,21,2017-05-30,0.0012130831812988685,-0.0024956488494838336,-0.009705766390458614,0.019563158075156295,F01
ABBV,PROFIT_TREND_DECELERATION_V2,0.8,CONTROL,2017-04-30,63,2017-07-28,0.07784570126976931,0.014567047673204492,-0.009705766390458614,0.1419596160119294,F01
ABBV,PROFIT_TREND_DECELERATION_V2,0.9,CONTROL,2017-04-30,21,2017-05-30,0.0012130831812988685,-0.0024956488494838336,-0.009705766390458614,0.019563158075156295,F01
ABBV,PROFIT_TREND_DECELERATION_V2,0.9,CONTROL,2017-04-30,63,2017-07-28,0.07784570126976931,0.014567047673204492,-0.009705766390458614,0.1419596160119294,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2017-01-31,21,2017-03-02,0.03501881481226765,-0.03559983422277413,-0.011291016852288283,0.03501881481226765,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2017-01-31,63,2017-05-02,0.10117642963651718,0.021268592122075214,-0.011291016852288283,0.10117642963651718,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2017-01-31,126,2017-08-01,0.17360703675270805,0.03468661298095155,-0.011291016852288283,0.24447694212135018,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.8,CONTROL,2017-04-30,21,2017-05-30,0.0012130831812988685,-0.0024956488494838336,-0.009705766390458614,0.019563158075156295,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.8,CONTROL,2017-04-30,63,2017-07-28,0.07784570126976931,0.014567047673204492,-0.009705766390458614,0.1419596160119294,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.9,CONTROL,2017-04-30,21,2017-05-30,0.0012130831812988685,-0.0024956488494838336,-0.009705766390458614,0.019563158075156295,F01
ABBV,PROFIT_RELATIVE_BREAK_V2,0.9,CONTROL,2017-04-30,63,2017-07-28,0.07784570126976931,0.014567047673204492,-0.009705766390458614,0.1419596160119294,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-10-31,21,2016-11-30,0.08999626007340988,0.06936125997664244,0.001971840935540925,0.14736474774641373,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-10-31,63,2017-02-01,0.10262409195967881,0.04202392663316368,0.001971840935540925,0.15112935719373954,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-10-31,126,2017-05-03,0.22058212555218515,0.09059114838083016,0.001971840935540925,0.22058212555218515,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2017-05-31,21,2017-06-29,0.09784922337044111,0.0507266050551165,0.010451296950859668,0.10845196146073399,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,CONTROL,2017-01-31,21,2017-03-02,0.03501881481226765,-0.03559983422277413,-0.011291016852288283,0.03501881481226765,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,CONTROL,2017-01-31,63,2017-05-02,0.10117642963651718,0.021268592122075214,-0.011291016852288283,0.10117642963651718,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,CONTROL,2017-01-31,126,2017-08-01,0.17360703675270805,0.03468661298095155,-0.011291016852288283,0.24447694212135018,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-10-31,21,2016-11-30,0.08999626007340988,0.06936125997664244,0.001971840935540925,0.14736474774641373,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-10-31,63,2017-02-01,0.10262409195967881,0.04202392663316368,0.001971840935540925,0.15112935719373954,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-10-31,126,2017-05-03,0.22058212555218515,0.09059114838083016,0.001971840935540925,0.22058212555218515,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2017-05-31,21,2017-06-29,0.09784922337044111,0.0507266050551165,0.010451296950859668,0.10845196146073399,F01
