ticker,episode_id,signal_date,path_label,sale_date,sale_reference_open,outcome_end,no_action_terminal_wealth_per_sale_date_share,base_sale_execution_price,base_net_proceeds_per_sold_share,base_days_below_net_discount,base_constrained_pre_reentry_max_advance,base_theoretical_available,base_theoretical_reentry_date,base_theoretical_reentry_equivalent_price,base_theoretical_time_to_reentry_sessions,base_theoretical_sleeve_share_delta_rate,base_theoretical_total_position_terminal_uplift,base_constrained_available,base_constrained_reentry_date,base_constrained_reentry_equivalent_price,base_constrained_time_to_reentry_sessions,base_constrained_sleeve_share_delta_rate,base_constrained_total_position_terminal_uplift,stress_sale_execution_price,stress_net_proceeds_per_sold_share,stress_days_below_net_discount,stress_constrained_pre_reentry_max_advance,stress_theoretical_available,stress_theoretical_reentry_date,stress_theoretical_reentry_equivalent_price,stress_theoretical_time_to_reentry_sessions,stress_theoretical_sleeve_share_delta_rate,stress_theoretical_total_position_terminal_uplift,stress_constrained_available,stress_constrained_reentry_date,stress_constrained_reentry_equivalent_price,stress_constrained_time_to_reentry_sessions,stress_constrained_sleeve_share_delta_rate,stress_constrained_total_position_terminal_uplift
DLTR,DLTR-V61-002,2017-12-06,STRUCTURAL_BREAK,2017-12-07,107.9300003,2018-06-08,82.62999725,107.87603529985,107.76815926455015,74,0.07467800961360704,True,2018-06-04,81.08000183,121.0,0.3271669090942264,0.01635834545471132,True,2018-06-04,81.08000183,121.0,0.3271669090942264,0.01635834545471132,107.76810529955002,107.55256908895092,74,0.07467800961360704,True,2018-06-04,81.08000183,121.0,0.3218688356180297,0.016093441780901486,True,2018-06-04,81.08000183,121.0,0.3218688356180297,0.016093441780901486
DLTR,DLTR-V61-003,2021-12-15,TEMPORARY_PULLBACK,2021-12-16,141.0500031,2022-06-16,151.1699982,140.97947809845002,140.83849862035157,29,0.010776349993571799,True,2022-01-24,123.6200027,25.0,0.1375787413406524,0.006878937067032621,True,2022-01-24,123.6200027,25.0,0.1375787413406524,0.006878937067032621,140.83842809535,140.5567512391593,27,0.010776349993571799,True,2022-01-24,123.6200027,25.0,0.13303750714073082,0.006651875357036541,True,2022-01-24,123.6200027,25.0,0.13303750714073082,0.006651875357036541
DLTR,DLTR-V61-004,2022-07-19,STRUCTURAL_BREAK,2022-07-20,170.5899963,2023-01-18,144.3500061,170.50470130185,170.33419660054815,102,0.012955078538799514,True,2022-09-01,134.8600006,31.0,0.26115224910835777,0.013057612455417889,True,2022-09-01,134.8600006,31.0,0.26115224910835777,0.013057612455417889,170.33411130555,169.9934430829389,102,0.012955078538799514,True,2022-09-01,134.8600006,31.0,0.2561177073075773,0.012805885365378867,True,2022-09-01,134.8600006,31.0,0.2561177073075773,0.012805885365378867
DOC,DOC-V61-001,2016-07-13,LARGE_PULLBACK,2016-07-14,33.95264053,2017-01-11,33.37919958276,33.935664209735,33.901728545525266,44,0.07510728915905052,True,2016-11-11,30.579300417240002,85.0,0.10698854307822336,0.005349427153911169,True,2016-11-11,30.579300417240002,85.0,0.10698854307822336,0.005349427153911169,33.901711569205,33.83390814606659,37,0.07510728915905052,True,2016-11-11,30.579300417240002,85.0,0.102569425483934,0.0051284712741967,True,2016-11-11,30.579300417240002,85.0,0.102569425483934,0.0051284712741967
DOC,DOC-V61-002,2018-08-30,TEMPORARY_PULLBACK,2018-08-31,26.96999931,2019-03-05,30.72999954,26.956514310345,26.929557796034654,20,-0.001112301845290653,True,2018-10-15,24.72999954,30.0,0.0873114046012613,0.004365570230063065,True,2018-10-15,24.72999954,30.0,0.0873114046012613,0.004365570230063065,26.929544311035,26.87568522241293,19,-0.001112301845290653,True,2018-10-15,24.72999954,30.0,0.08297083848737596,0.004148541924368798,True,2018-10-15,24.72999954,30.0,0.08297083848737596,0.004148541924368798
DOC,DOC-V61-003,2018-10-30,CONTINUATION,2018-10-31,27.42000008,2019-05-03,30.69000053,27.40629007996,27.378883789880042,0,,True,2018-12-26,26.85000038,37.0,0.018169941864240924,0.0009084970932120462,False,,,,0.0,0.0,27.378870079880002,27.32411233972024,0,,True,2018-12-26,26.85000038,37.0,0.01410538967695496,0.000705269483847748,False,,,,0.0,0.0
DOC,DOC-V61-004,2020-02-03,STRUCTURAL_BREAK,2020-02-04,36.25,2020-08-03,26.88999939,36.231875,36.195643125000004,110,0.0303447853793104,True,2020-04-03,19.73999977,42.0,0.8308720038496336,0.04154360019248168,True,2020-04-03,19.73999977,42.0,0.8308720038496336,0.04154360019248168,36.195625,36.12323375,110,0.0303447853793104,True,2020-04-03,19.73999977,42.0,0.8235631308394344,0.041178156541971725,True,2020-04-03,19.73999977,42.0,0.8235631308394344,0.041178156541971725
DOC,DOC-V61-005,2020-12-09,TEMPORARY_PULLBACK,2020-12-10,30.12000084,2021-06-11,34.77999878,30.10494083958,30.07483589874042,6,0.01693221466722905,True,2021-01-12,28.36000061,21.0,0.05887784110040717,0.0029438920550203585,True,2021-01-08,28.51000023,19.0,0.05330676875701412,0.0026653384378507064,30.074820838740003,30.014671197062523,6,0.01693221466722905,True,2021-01-12,28.36000061,21.0,0.054650782268526266,0.0027325391134263135,True,2021-01-08,28.51000023,19.0,0.04910194974321058,0.002455097487160529
DOC,DOC-V61-006,2021-02-10,CONTINUATION,2021-02-11,30.82999992,2021-08-11,35.22999954,30.81458492004,30.78377033511996,6,0.01264999646487186,True,2021-03-04,29.28000069,14.0,0.04978305222694934,0.002489152611347467,True,2021-03-01,29.46999931,11.0,0.04301490374060646,0.002150745187030323,30.78375492012,30.72218741027976,5,,True,2021-03-04,29.28000069,14.0,0.045592299951065174,0.002279614997553259,False,,,,0.0,0.0
DOC,DOC-V61-007,2022-01-10,STRUCTURAL_BREAK,2022-01-11,35.81999969,2022-07-13,25.95999908,35.80208969015501,35.76628760046485,96,0.012562835675445916,True,2022-06-15,23.70999908,107.0,0.5062295267315928,0.025311476336579642,True,2022-06-15,23.70999908,107.0,0.5062295267315928,0.025311476336579642,35.766269690465,35.69473715108407,95,0.012562835675445916,True,2022-06-15,23.70999908,107.0,0.5002166321589816,0.02501083160794908,True,2022-06-15,23.70999908,107.0,0.5002166321589816,0.02501083160794908
DOC,DOC-V61-008,2024-08-09,UNRESOLVED,2024-08-12,21.54999924,2025-02-11,19.61000061,21.53922424038,21.51768501613962,38,0.06960557090024277,True,2025-02-11,19.43000031,125.0,0.10578722395605467,0.005289361197802734,True,2025-01-13,19.68000031,105.0,0.09174013037707018,0.004587006518853509,21.51767424114,21.47463889265772,33,0.06960557090024277,True,2025-02-11,19.43000031,125.0,0.10137290204867844,0.0050686451024339226,True,2025-01-08,19.95000076,103.0,0.07266541418574968,0.003633270709287484
DOV,DOV-V61-001,2016-08-08,LARGE_PULLBACK,2016-08-09,59.71728516,2017-02-07,62.72213364,59.68742651742001,59.62773909090259,45,0.008386327487228895,True,2016-11-02,53.32794952,60.0,0.11645773473427656,0.005822886736713828,True,2016-11-02,53.32794952,60.0,0.11645773473427656,0.005822886736713828,59.62770923226001,59.50845381379549,43,0.008386327487228895,True,2016-11-02,53.32794952,60.0,0.11200081596154465,0.005600040798077233,True,2016-11-02,53.32794952,60.0,0.11200081596154465,0.005600040798077233
DOV,DOV-V61-002,2017-09-13,CONTINUATION,2017-09-14,71.53473663,2018-03-15,80.06462097,71.498969261685,71.42747029242332,0,,True,2017-10-19,71.09854889,25.0,0.0031210912843351313,0.00015605456421675657,False,,,,0.0,0.0,71.427434525055,71.2845796560049,0,,False,,,,0.0,0.0,False,,,,0.0,0.0
DOV,DOV-V61-003,2018-09-19,LARGE_PULLBACK,2018-09-20,89.08000183,2019-03-22,90.30000305,89.03546182908501,88.94642636725592,70,0.005837411644786128,True,2018-12-26,67.26999664,66.0,0.32024924414131517,0.01601246220706576,True,2018-12-26,67.26999664,66.0,0.32024924414131517,0.01601246220706576,88.94638182725501,88.7684890636005,66,0.005837411644786128,True,2018-12-26,67.26999664,66.0,0.31497878610440666,0.015748939305220335,True,2018-12-26,67.26999664,66.0,0.31497878610440666,0.015748939305220335
DOV,DOV-V61-004,2019-04-04,TEMPORARY_PULLBACK,2019-04-05,97.02999878,2019-10-03,94.56999969,96.98148378061,96.8845022968294,30,0.0570957537839516,True,2019-08-15,88.37000275,91.0,0.09470795404939891,0.004735397702469946,True,2019-08-15,88.37000275,91.0,0.09470795404939891,0.004735397702469946,96.88445378183,96.69068487426634,30,0.0570957537839516,True,2019-08-15,88.37000275,91.0,0.09033786078095729,0.004516893039047865,True,2019-08-15,88.37000275,91.0,0.09033786078095729,0.004516893039047865
DOV,DOV-V61-005,2019-11-27,STRUCTURAL_BREAK,2019-11-29,111.8799973,2020-06-01,97.75,111.82405730135001,111.71223324404866,66,0.07400792456043437,True,2020-03-23,65.73999786,77.0,0.6967578918833046,0.03483789459416523,True,2020-03-23,65.73999786,77.0,0.6967578918833046,0.03483789459416523,111.71217730405,111.4887529494419,66,0.07400792456043437,True,2020-03-23,65.73999786,77.0,0.6899844047499866,0.03449922023749933,True,2020-03-23,65.73999786,77.0,0.6899844047499866,0.03449922023749933
DOV,DOV-V61-006,2020-12-22,TEMPORARY_PULLBACK,2020-12-23,124.2600021,2021-06-24,147.6799927,124.19787209895,124.07367422685105,5,0.042330614124462596,True,2021-01-29,117.3799973,24.0,0.05544201279379912,0.0027721006396899564,True,2021-01-29,117.3799973,24.0,0.05544201279379912,0.0027721006396899564,124.07361209685,123.8254648726563,4,0.042330614124462596,True,2021-01-29,117.3799973,24.0,0.05122866984851471,0.0025614334924257357,True,2021-01-29,117.3799973,24.0,0.05122866984851471,0.0025614334924257357
DOV,DOV-V61-007,2021-03-30,CONTINUATION,2021-03-31,138.1499939,2021-09-28,158.8399963,138.08091890305002,137.94283798414696,0,,False,,,,0.0,0.0,False,,,,0.0,0.0,137.94276890915,137.6668833713317,0,,False,,,,0.0,0.0,False,,,,0.0,0.0
DOV,DOV-V61-008,2021-12-28,STRUCTURAL_BREAK,2021-12-29,179.9400024,2022-06-29,121.2600021,179.8500323988,179.6701823664012,109,0.013837891890569498,True,2022-06-22,117.5699997,120.0,0.525907898587304,0.026295394929365203,True,2022-06-22,117.5699997,120.0,0.525907898587304,0.026295394929365203,179.6700923964,179.3107522116072,108,0.013837891890569498,True,2022-06-22,117.5699997,120.0,0.5198164476106195,0.02599082238053098,True,2022-06-22,117.5699997,120.0,0.5198164476106195,0.02599082238053098
DOV,DOV-V61-009,2024-04-05,CONTINUATION,2024-04-08,176.4799957,2024-10-04,188.9100037,176.39175570215,176.21536394644784,4,0.004023156829666696,True,2024-04-19,169.0899963,9.0,0.0405781110502772,0.00202890555251386,True,2024-04-18,170.3800049,8.0,0.03269951806036353,0.0016349759030181766,176.21527570645,175.8628451550371,2,,True,2024-04-19,169.0899963,9.0,0.03642410506030758,0.0018212052530153788,False,,,,0.0,0.0
DOV,DOV-V61-010,2024-11-29,STRUCTURAL_BREAK,2024-12-02,206.1600037,2025-06-04,177.6600037,206.05692369815003,205.85086677445187,97,0.018626291380882343,True,2025-04-07,148.0700073,85.0,0.38814371712221263,0.019407185856110634,True,2025-04-07,148.0700073,85.0,0.38814371712221263,0.019407185856110634,205.85076369445002,205.4390621670611,92,0.018626291380882343,True,2025-04-07,148.0700073,85.0,0.3826022231635857,0.019130111158179287,True,2025-04-07,148.0700073,85.0,0.3826022231635857,0.019130111158179287
DPZ,DPZ-V61-001,2016-10-24,TEMPORARY_PULLBACK,2016-10-25,165.8699951,2017-04-26,180.9600067,165.78706010245003,165.62127304234758,6,,True,2016-11-15,157.3000031,15.0,0.05132312397133432,0.002566156198566716,False,,,,0.0,0.0,165.62119010735003,165.28994772713534,3,,True,2016-11-15,157.3000031,15.0,0.04712622370215369,0.0023563111851076846,False,,,,0.0,0.0
DRI,DRI-V61-001,2016-12-14,TEMPORARY_PULLBACK,2016-12-15,76.66999817,2017-06-16,89.30000305,76.631663170915,76.55503150774409,29,-0.0022172710846172228,True,2017-01-09,71.48999786,15.0,0.06924514025149953,0.0034622570125749765,True,2017-01-09,71.48999786,15.0,0.06924514025149953,0.0034622570125749765,76.554993172745,76.40188318639952,27,-0.0022172710846172228,True,2017-01-09,71.48999786,15.0,0.06497669498037317,0.0032488347490186587,True,2017-01-09,71.48999786,15.0,0.06497669498037317,0.0032488347490186587
DRI,DRI-V61-002,2017-04-18,TEMPORARY_PULLBACK,2017-04-19,83.20999908,2017-10-16,80.19999695,83.16839408046,83.08522568637954,18,,True,2017-09-08,76.83999634,99.0,0.07965573975677986,0.003982786987838993,False,,,,0.0,0.0,83.08518408138,82.91901371321724,17,,True,2017-09-08,76.83999634,99.0,0.07534573519063748,0.003767286759531874,False,,,,0.0,0.0
DRI,DRI-V61-003,2018-01-19,LARGE_PULLBACK,2018-01-22,98.72000122,2018-07-20,110.4599991,98.67064121939,98.57197057817062,89,-0.0038493200496740876,True,2018-04-04,83.75,50.0,0.1752153425506895,0.008760767127534475,True,2018-04-04,83.75,50.0,0.1752153425506895,0.008760767127534475,98.57192121817,98.37477737573366,85,-0.0038493200496740876,True,2018-04-04,83.75,50.0,0.17052386238152417,0.008526193119076209,True,2018-04-04,83.75,50.0,0.17052386238152417,0.008526193119076209
DRI,DRI-V61-004,2018-07-25,TEMPORARY_PULLBACK,2018-07-26,106.9599991,2019-01-25,106.4300003,106.90651910045001,106.79961258134956,14,,True,2018-12-26,97.02999878,105.0,0.09903742350389222,0.0049518711751946115,False,,,,0.0,0.0,106.79955910135001,106.58595998314732,13,,True,2018-12-26,97.02999878,105.0,0.09465004691778689,0.0047325023458893445,False,,,,0.0,0.0
DRI,DRI-V61-005,2021-03-10,TEMPORARY_PULLBACK,2021-03-11,143.0700073,2021-09-08,147.2700043,142.99847229635,142.85547382405366,25,0.03508764062249403,True,2021-06-18,130.0,69.0,0.09724184879091768,0.004862092439545884,True,2021-06-18,130.0,69.0,0.09724184879091768,0.004862092439545884,142.85540228905,142.56969148447192,23,0.03508764062249403,True,2021-06-18,130.0,69.0,0.09286164017042098,0.004643082008521049,True,2021-06-18,130.0,69.0,0.09286164017042098,0.004643082008521049
DRI,DRI-V61-006,2025-01-27,TEMPORARY_PULLBACK,2025-01-28,191.8300018,2025-07-29,202.7299957,191.7340867991,191.5423527123009,3,,True,2025-03-14,182.3699951,32.0,0.04872171498774436,0.0024360857493872182,False,,,,0.0,0.0,191.5422567973,191.1591722837054,2,,True,2025-03-14,182.3699951,32.0,0.04453519958865226,0.002226759979432613,False,,,,0.0,0.0
DRI,DRI-V61-007,2025-03-27,LARGE_PULLBACK,2025-03-28,207.5599976,2025-09-26,188.1199951,207.45621760120002,207.24876138359883,30,-0.002987064979615317,True,2025-04-09,183.3000031,8.0,0.12895934009215293,0.0064479670046076465,True,2025-04-09,183.3000031,8.0,0.12895934009215293,0.0064479670046076465,207.2486576036,206.8341602883928,25,-0.002987064979615317,True,2025-04-09,183.3000031,8.0,0.12445251469252816,0.006222625734626408,True,2025-04-09,183.3000031,8.0,0.12445251469252816,0.006222625734626408
DRI,DRI-V61-008,2025-06-27,STRUCTURAL_BREAK,2025-06-30,216.3500061,2025-12-26,188.3699951,216.24183109695002,216.02558926585309,106,0.01613122302565073,True,2025-11-21,169.9499969,102.0,0.26920819333128065,0.013460409666564033,True,2025-11-21,169.9499969,102.0,0.26920819333128065,0.013460409666564033,216.02548109085,215.5934301286683,104,0.01613122302565073,True,2025-11-21,169.9499969,102.0,0.2641414920604883,0.013207074603024416,True,2025-11-21,169.9499969,102.0,0.2641414920604883,0.013207074603024416
DTE,DTE-V61-001,2016-06-13,UNRESOLVED,2016-06-14,79.93191528,2016-12-09,82.93617249,79.89194932236,79.81205737303765,1,,True,2016-11-14,77.18297577,107.0,0.03251368599810811,0.0016256842999054057,False,,,,0.0,0.0,79.81201740708,79.65239337226585,0,,True,2016-11-14,77.18297577,107.0,0.02839187333376869,0.0014195936666884347,False,,,,0.0,0.0
DTE,DTE-V61-002,2017-04-10,CONTINUATION,2017-04-11,87.82978821,2017-10-09,91.85531616,87.785873315895,87.69808744257911,0,,False,,,,0.0,0.0,False,,,,0.0,0.0,87.698043527685,87.52264744062963,0,,False,,,,0.0,0.0,False,,,,0.0,0.0
DTE,DTE-V61-003,2017-08-22,LARGE_PULLBACK,2017-08-23,94.74893951,2018-02-22,86.68936157,94.701565040245,94.60686347520476,41,0.04194732353263464,True,2018-02-09,84.05957031,117.0,0.12378778783217759,0.00618938939160888,True,2018-02-09,84.05957031,117.0,0.12378778783217759,0.00618938939160888,94.606816100735,94.41760246853353,36,0.04194732353263464,True,2018-02-09,84.05957031,117.0,0.11930160735948081,0.005965080367974041,True,2018-02-09,84.05957031,117.0,0.11930160735948081,0.005965080367974041
DTE,DTE-V61-004,2019-03-14,UNRESOLVED,2019-03-15,105.2170181,2019-09-12,109.9829788,105.16440959095002,105.05924518135906,0,,True,2019-03-20,104.187233,3.0,0.0068588727227583135,0.0003429436361379157,False,,,,0.0,0.0,105.05919257285001,104.8490741877043,0,,True,2019-03-20,104.187233,3.0,0.002839474521000085,0.00014197372605000426,False,,,,0.0,0.0
DTE,DTE-V61-005,2022-04-01,LARGE_PULLBACK,2022-04-04,134.1499939,2022-10-03,116.9300003,134.08291890305,133.94883598414694,54,0.03637722789341091,True,2022-06-21,116.0400009,53.0,0.15260380775935434,0.007630190387967717,True,2022-06-21,116.0400009,53.0,0.15260380775935434,0.007630190387967717,133.94876890915,133.6808713713317,49,0.03637722789341091,True,2022-06-21,116.0400009,53.0,0.1480025932319209,0.0074001296615960445,True,2022-06-21,116.0400009,53.0,0.1480025932319209,0.0074001296615960445
DVA,DVA-V61-001,2018-01-16,LARGE_PULLBACK,2018-01-17,79.12999725,2018-07-17,71.31999969,79.090432251375,79.01134181912363,113,0.0006319102961929168,True,2018-04-25,62.52999878,68.0,0.2616818242044079,0.013084091210220396,True,2018-04-25,62.52999878,68.0,0.2616818242044079,0.013084091210220396,79.01130225412501,78.85327964961677,113,0.0006319102961929168,True,2018-04-25,62.52999878,68.0,0.2566451683305968,0.012832258416529841,True,2018-04-25,62.52999878,68.0,0.2566451683305968,0.012832258416529841
DVA,DVA-V61-002,2019-11-11,TEMPORARY_PULLBACK,2019-11-12,69.16000366,2020-05-13,78.98999786,69.12542365817,69.05629823451184,1,,True,2020-03-23,64.70999908,89.0,0.06556692144423848,0.003278346072211924,False,,,,0.0,0.0,69.05626365451,68.91815112720099,1,,True,2020-03-23,64.70999908,89.0,0.061313159686819496,0.003065657984340975,False,,,,0.0,0.0
DVA,DVA-V61-003,2020-11-10,TEMPORARY_PULLBACK,2020-11-11,107.25,2021-05-13,125.9400024,107.196375,107.089178625,12,,True,2021-02-23,99.69000244,69.0,0.07261239287156118,0.003630619643578059,False,,,,0.0,0.0,107.08912500000001,106.87494675,11,,True,2021-02-23,99.69000244,69.0,0.06833050546917607,0.003416525273458804,False,,,,0.0,0.0
DVA,DVA-V61-004,2021-05-13,STRUCTURAL_BREAK,2021-05-14,126.1800003,2021-11-10,106.4000015,126.11691029985,125.99079338955015,81,0.06252977477604249,True,2021-11-01,103.0100021,118.0,0.2212603133940274,0.011063015669701371,True,2021-11-01,103.0100021,118.0,0.2212603133940274,0.011063015669701371,125.99073029955001,125.73874883895091,70,0.06252977477604249,True,2021-11-01,103.0100021,118.0,0.21638502089721467,0.010819251044860735,True,2021-11-01,103.0100021,118.0,0.21638502089721467,0.010819251044860735
DVA,DVA-V61-005,2021-08-12,STRUCTURAL_BREAK,2021-08-13,131.7799988,2022-02-10,111.4599991,131.7141088006,131.5823946917994,106,0.013203866412541121,True,2021-12-02,95.37999725,77.0,0.37749271241974314,0.018874635620987158,True,2021-12-02,95.37999725,77.0,0.37749271241974314,0.018874635620987158,131.5823288018,131.3191641441964,106,0.013203866412541121,True,2021-12-02,95.37999725,77.0,0.371993737457877,0.01859968687289385,True,2021-12-02,95.37999725,77.0,0.371993737457877,0.01859968687289385
DVA,DVA-V61-006,2024-03-06,CONTINUATION,2024-03-07,132.5800018,2024-09-05,148.7400055,132.5137117991,132.3811980873009,2,,True,2024-04-19,126.8099976,30.0,0.04236937316453426,0.0021184686582267132,False,,,,0.0,0.0,132.3811317973,132.11636953370538,2,,True,2024-04-19,126.8099976,30.0,0.038208216424925334,0.0019104108212462667,False,,,,0.0,0.0
DVA,DVA-V61-007,2024-09-05,TEMPORARY_PULLBACK,2024-09-06,149.1600037,2025-03-10,151.8999939,149.08542369815,148.93633827445186,12,,True,2025-03-06,138.8999939,123.0,0.07064939278348525,0.003532469639174263,False,,,,0.0,0.0,148.93626369445002,148.63839116706112,10,,True,2025-03-06,138.8999939,123.0,0.06637534171172987,0.003318767085586494,False,,,,0.0,0.0
DVA,DVA-V61-008,2025-02-13,STRUCTURAL_BREAK,2025-02-14,154.0,2025-08-15,135.3800049,153.923,153.769077,103,0.026038925324675333,True,2025-08-08,128.3300018,120.0,0.19643645319706815,0.009821822659853409,True,2025-08-08,128.3300018,120.0,0.19643645319706815,0.009821822659853409,153.769,153.461462,102,0.026038925324675333,True,2025-08-08,128.3300018,120.0,0.19166025798363817,0.00958301289918191,True,2025-08-08,128.3300018,120.0,0.19166025798363817,0.00958301289918191
DVN,DVN-V61-001,2016-08-29,LARGE_PULLBACK,2016-08-30,45.00999832,2017-03-01,44.63000107,44.98749332084,44.94250582751916,44,-0.004665609594272979,True,2016-11-02,37.33000183,45.0,0.20212077241097948,0.010106038620548975,True,2016-11-02,37.33000183,45.0,0.20212077241097948,0.010106038620548975,44.942483322520005,44.85259835587497,39,-0.004665609594272979,True,2016-11-02,37.33000183,45.0,0.1973218852959875,0.009866094264799376,True,2016-11-02,37.33000183,45.0,0.1973218852959875,0.009866094264799376
DVN,DVN-V61-002,2016-11-28,STRUCTURAL_BREAK,2016-11-29,41.24000168,2017-05-31,33.97999954,41.21938167916,41.17816229748084,32,,True,2017-05-31,33.83000183,125.0,0.21538471222392164,0.010769235611196082,False,,,,0.0,0.0,41.17814167748,41.09578539412504,31,,True,2017-05-31,33.83000183,125.0,0.21053287522958009,0.010526643761479005,False,,,,0.0,0.0
DVN,DVN-V61-003,2018-01-10,LARGE_PULLBACK,2018-01-11,42.61999893,2018-07-12,43.93000031,42.598688930535005,42.55609024160447,77,0.05513848777564956,True,2018-03-02,30.39999962,34.0,0.3977740470672315,0.019888702353361577,True,2018-03-02,30.39999962,34.0,0.3977740470672315,0.019888702353361577,42.556068931605004,42.47095679374179,74,0.05513848777564956,True,2018-03-02,30.39999962,34.0,0.3921941086632983,0.019609705433164915,True,2018-03-02,30.39999962,34.0,0.3921941086632983,0.019609705433164915
DVN,DVN-V61-004,2018-06-06,STRUCTURAL_BREAK,2018-06-07,41.63999939,2018-12-04,28.17000008,41.619179390305,41.5775602109147,52,,True,2018-11-30,26.51000023,123.0,0.5660228665886831,0.028301143329434154,False,,,,0.0,0.0,41.577539390915,41.49438431213317,48,,True,2018-11-30,26.51000023,123.0,0.5597712759592464,0.02798856379796232,False,,,,0.0,0.0
DVN,DVN-V61-005,2021-03-10,LARGE_PULLBACK,2021-03-11,24.20000076,2021-09-08,28.22999954,24.187900759620003,24.163712858860382,29,0.015702444134964466,True,2021-04-21,20.13999939,28.0,0.19798958597731153,0.009899479298865577,True,2021-04-21,20.13999939,28.0,0.19798958597731153,0.009899479298865577,24.163700758860003,24.115373357342282,27,0.015702444134964466,True,2021-04-21,20.13999939,28.0,0.19320719063070158,0.00966035953153508,True,2021-04-21,20.13999939,28.0,0.19320719063070158,0.00966035953153508
DVN,DVN-V61-006,2022-09-08,STRUCTURAL_BREAK,2022-09-09,68.52999878,2023-03-10,51.75999832,68.49573378061001,68.4272380468294,76,0.027433312614455696,True,2023-03-10,52.84999847,125.0,0.29280451820715303,0.014640225910357652,True,2022-09-27,56.36999893,12.0,0.21207589331520893,0.010603794665760446,68.42720378183,68.29034937426634,76,0.027433312614455696,True,2023-03-10,52.84999847,125.0,0.28764361999541554,0.014382180999770778,True,2022-09-27,56.36999893,12.0,0.20723726518372976,0.010361863259186489
DVN,DVN-V61-007,2022-11-07,STRUCTURAL_BREAK,2022-11-08,72.19000244,2023-05-10,48.11000061,72.15390743878001,72.08175353134123,119,0.0008311062193115948,True,2023-03-16,44.40999985,87.0,0.6206655517270656,0.031033277586353283,True,2023-03-16,44.40999985,87.0,0.6206655517270656,0.031033277586353283,72.08171743634,71.93755400146732,118,0.0008311062193115948,True,2023-03-16,44.40999985,87.0,0.6141958265443812,0.03070979132721906,True,2023-03-16,44.40999985,87.0,0.6141958265443812,0.03070979132721906
DXCM,DXCM-V61-001,2018-08-06,LARGE_PULLBACK,2018-08-07,30.61249924,2019-02-06,36.29000092,30.597192990379998,30.566595797389617,13,,True,2018-12-24,26.97249985,96.0,0.13155248893190663,0.006577624446595332,False,,,,0.0,0.0,30.56658049114,30.505447330157722,12,,True,2018-12-24,26.97249985,96.0,0.12703531163683213,0.006351765581841607,False,,,,0.0,0.0
DXCM,DXCM-V61-002,2019-12-09,LARGE_PULLBACK,2019-12-10,55.125,2020-06-10,96.29250336,55.097437500000005,55.0423400625,9,-0.029841278185941067,True,2020-03-18,47.38249969,67.0,0.15991923459037594,0.007995961729518797,True,2019-12-13,50.5,3.0,0.08831431234462417,0.004415715617231209,55.0423125,54.932227875,8,-0.029841278185941067,True,2020-03-18,47.38249969,67.0,0.15528881675129003,0.007764440837564501,True,2019-12-12,52.96749878,2.0,0.033472851511122004,0.0016736425755561003
DXCM,DXCM-V61-003,2020-05-11,STRUCTURAL_BREAK,2020-05-12,105.0749969,2020-11-06,90.33000183,105.02245940155001,104.91743694214846,72,0.07639785140931088,True,2020-11-03,78.75250244,122.0,0.3302465439183673,0.016512327195918365,True,2020-11-03,78.75250244,122.0,0.3302465439183673,0.016512327195918365,104.91738440465001,104.7075496358407,69,0.07639785140931088,True,2020-11-03,78.75250244,122.0,0.32493617648617534,0.01624680882430877,True,2020-11-03,78.75250244,122.0,0.32493617648617534,0.01624680882430877
DXCM,DXCM-V61-004,2021-08-04,STRUCTURAL_BREAK,2021-08-05,128.3524933,2022-02-02,108.9175034,128.28831705335,128.16002873629665,22,0.011374977318029389,True,2022-01-28,96.73999786,122.0,0.32280355141606476,0.01614017757080324,True,2021-08-12,123.0650024,5.0,0.03984081775949755,0.0019920408879748777,128.15996456004999,127.90364463092989,22,0.011374977318029389,True,2022-01-28,96.73999786,122.0,0.31752289653991195,0.0158761448269956,True,2021-08-12,123.0650024,5.0,0.035689755057219275,0.0017844877528609639
DXCM,DXCM-V61-005,2021-11-02,STRUCTURAL_BREAK,2021-11-03,161.7624969,2022-05-04,101.5074997,161.68161565155,161.51993403589844,114,0.015423911276186475,True,2022-02-24,92.22250366,77.0,0.7487915648742423,0.037439578243712114,True,2022-02-24,92.22250366,77.0,0.7487915648742423,0.037439578243712114,161.51985315465,161.19681344834072,114,0.015423911276186475,True,2022-02-24,92.22250366,77.0,0.7418103584097286,0.037090517920486434,True,2022-02-24,92.22250366,77.0,0.7418103584097286,0.037090517920486434
EA,EA-V61-001,2017-05-22,CONTINUATION,2017-05-23,110.0899963,2017-11-17,108.8199997,110.03495130185,109.92491635054814,4,0.05404673267302118,True,2017-07-05,105.9499969,29.0,0.03596247617001591,0.0017981238085007956,True,2017-07-05,105.9499969,29.0,0.03596247617001591,0.0017981238085007956,109.92486130555,109.7050115829389,2,,True,2017-07-05,105.9499969,29.0,0.031826895875086914,0.0015913447937543459,False,,,,0.0,0.0
